WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Remark,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,CLEARFORK..MAP.,SPRABERRY_U..MAP.,SPRABERRY_L..MAP.,WOLFCAMP..MA,WOLFCAMP_L..,WFMP_ATB..MA,CLINE..MAP.,STRAWN..MAP.,ATOKA..MAP.,BEND..MAP.,ATOKA_L..MAP,MISSISSIPPIA,WOODFORD..MA,DEVINOAN_UNC
2699,B,PIONEER NATURAL RESOURCES USA INC,UPTON,41015.0,2012.0,31.49269,-101.97111,10755.0,20,80,ATOKA,SPBR_U --> ATOKA,3.0,6.0,0.0,15000.0,1261705.0,0.0,1400091.0,1276705.0,66.716,6.0,FRAC,8951.0,10510.0,1001700.0,GAL,X-LINKGEL,848371.0,LB,SAND,,,XLNK,,DETAILS: 1001720 GAL 12# XL ASSIST GEL 566415# 20/40 SD 281956# 30/50 MSD SD,,,,,,,,,,,,,,,6476.55,7325.42,7948.1,8863.22,9210.02,9473.62,10327.08,10554.78,10497.95,10682.16,10816.58,11071.01,11171.64,11254.07
2540,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40636.0,2011.0,31.51797,-101.98443,10896.0,40,160,WFMP,SPBR_U --> WFMP,3.0,6.0,0.0,15000.0,1408902.816,0.0,1375281.0,1423902.816,69.892,6.0,FRAC,9200.0,10174.0,1127994.0,GAL,GEL,720223.0,LB,SAND,,,GELA,,DETAILS: 1128010 GAL 10# LINEAR GEL MSH SD,,,,,,,10452.71,10749.02,,,,,,,6605.22,7509.88,8104.33,9032.72,9362.2,9699.31,10453.28,10760.91,10677.2,10783.41,10972.17,11343.02,11405.14,11494.91
2105,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40232.0,2010.0,31.54401,-101.74443,8587.0,80,40,WFMP,SPBR_U --> WFMP,4.0,8.0,0.0,5000.0,232090.0,0.0,512957.0,237090.0,38.91903009,8.0,FRAC,6865.0,7007.0,49392.0,GAL,X-LINKGEL,88927.0,LB,SAND,,,XLNK,20/40,15# XLG TEXAS GOLD SD,,,,,,,,,,,,,,,5906.09,6810.2,7397.55,8399.64,8680.82,9022.17,10168.8,10536.84,10587.11,10546.69,10778.08,11105.23,11230.59,11284.85
455,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,41154.0,2012.0,31.66281,-101.45887,9922.0,160,160,STRAWN,WFMP --> STRAWN,1.0,1.0,,,,,,,39.552,1.0,FRAC,7732.0,9718.0,,,SLKW,,,,,,SFAC,,PROP,,,,,,,,,,,,,,,4954.87,5973.76,6515.87,7609.31,7897.56,8289.54,9314.58,9683.12,9775.44,,9916.87,10024.7,10185.7,10199.71
1871,E,APACHE CORPORATION,REAGAN,38909.0,2006.0,31.54559,-101.66468,8334.0,40,40,WFMP,CLFK --> WFMP,2.0,2.0,353400.0,0.0,0.0,0.0,123000.0,353400.0,25.05108889,2.0,FRAC,7964.0,8222.0,128000.0,GAL,W,61500.0,LB,SAND,,,SFAC,20/40,DETAILS: SLICK WTR; BRADY SD,,,,,,,,,,,,,,,5626.18,6552.04,7119.32,8144.99,8410.76,8728.71,9864.62,10269.01,10329.04,10422.46,10569.04,10704.26,10854.51,10901.36
1536,E,APACHE CORPORATION,REAGAN,37649.0,2003.0,31.47097,-101.64569,8225.0,40,40,WFMP,SPBR_U --> WFMP,1.0,1.0,0.0,0.0,185517.0,0.0,292190.0,185517.0,27.41962381,1.0,FRAC,6403.0,8078.0,185517.0,GAL,GEL,292190.0,LB,SAND,,,,20/40,AM GEL MAX/ AM BOR MAX BRADY SAND,,,,,,,,,,,,,,,5411.67,6381.81,6945.25,7953.91,8252.27,8593.13,9796.27,10142.96,10244.73,10369.36,10457.6,10601.47,10744.14,10782.71
398,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40884.0,2011.0,31.70137,-101.45425,10024.0,,,,,7.0,15.0,111000.0,30500.0,422000.0,0.0,849500.0,563500.0,36.36439764,1.0,ACID,5348.0,5357.0,1500.0,GAL,A,0.0,,,,,HCL,,DETAILS: HCL 75 RCN BALL SLRS,,,,,,,,,,,,,,,4699.7,5949.38,6484.58,7604.48,7974.52,8203.84,9325.24,9688.79,9788.18,9866.51,10000.31,9992.59,10196.53,10273.77
1942,E,APACHE CORPORATION,REAGAN,39309.0,2007.0,31.47588,-101.69134,8412.0,80,20,WFMP,SPBR_U --> WFMP,2.0,2.0,268624.0,0.0,0.0,0.0,474289.0,268624.0,33.73002076,2.0,FRAC,7911.0,8293.0,182416.0,GAL,W,218896.0,LB,SAND,,,SFAC,20/40,DETAILS: SLK WTR WHT SD,,,,,,,,,,,,,,,5555.92,6492.8,7067.69,8069.96,8382.28,8695.95,9859.74,10235.12,10340.37,10361.99,10584.02,10754.04,10887.03,10931.17
603,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,37917.0,2003.0,31.8118,-102.0022,10530.0,160,80,WFMP,SPBR_L --> WFMP,4.0,8.0,0.0,10000.0,278705.0,0.0,171000.0,288705.0,35.94017441,8.0,FRAC,10131.0,10307.0,67907.0,GAL,GEL,18000.0,LB,SAND,,,,,,6726.0,7616.0,8182.0,9197.0,9551.0,9852.0,10351.0,,,,,,,,6731.09,7618.88,8185.48,9199.28,9551.19,9853.59,10352.89,10684.22,10847.97,10964.5,11158.61,11596.51,11814.18,11921.42
1698,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38377.0,2005.0,31.48419,-101.67185,9260.0,160,40,WFMP,SPBR_L --> WFMP,5.0,10.0,0.0,12500.0,364098.0,0.0,386631.0,376598.0,32.712,10.0,FRAC,8948.0,8958.0,73080.0,GAL,GEL,15300.0,LB,SAND,,32.0,,20/40,20# LINEAR,,,,,,,,,,,,,,,5548.44,6519.31,7078.25,8088.77,8360.68,8688.87,9860.29,10238.8,10327.06,10390.26,10567.86,10712.72,10851.1,10893.74
541,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,37933.0,2003.0,31.80695,-102.04137,11000.0,40,40,WFMP,SPBR_L --> WFMP,1.0,1.0,0.0,0.0,320628.0,0.0,284200.0,320628.0,51.36853882,1.0,FRAC,8310.0,9954.0,320628.0,GAL,GEL,284200.0,LB,SAND,,,,,AMBOR 1025 AMGEL 1010 234100 # 20/40 50100 # 16/30 BRADY SD,,7716.0,8258.0,9213.0,9543.0,9968.0,10371.32,10642.62,10802.21,,,,,,6805.23,7707.12,8265.17,9248.6,9535.05,9956.96,10372.05,10648.74,10800.76,10939.06,11286.39,11687.84,11907.97,11994.97
206,D,BERRY OIL COMPANY,GLASSCOCK,40616.0,2011.0,31.96872,-101.7499,10523.0,40,80,STRAWN,WFMP --> STRAWN,2.0,4.0,636720.0,8190.0,0.0,0.0,713440.0,644910.0,35.212,4.0,FRAC,10182.0,10267.0,73878.0,GAL,FLUD,50000.0,LB,SAND,,,,20/40,DETAILS: B FRAC 15 SINTERLITE,,,,,,,,,,,,,,,5712.25,6824.86,7358.0,8335.42,8680.87,9004.8,9788.01,10160.65,10315.16,10285.82,10308.44,10715.34,10869.81,10926.46
1064,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39432.0,2007.0,31.7231,-102.0774,10571.0,80,160,STRAWN,SPBR_L --> STRAWN,1.0,1.0,819294.0,0.0,0.0,0.0,803710.0,819294.0,59.852,1.0,FRAC,8329.0,10556.0,819294.0,GAL,FLUD,803710.0,LB,SAND,,,HCL,,DETAILS: 287 BBL 20% HCL 2800 BBL #9 LINEARGEL 1142 BBL TURQUGEL 9562 BBL #12 XL TURQUGEL 5716 BBL #18 XL TURQUGEL 362280# 20/40 NW 344110# 20/40 BRADY 97320# 16/30 BRADY,6866.0,7754.0,8301.0,9222.0,9569.0,10031.0,,,,,,,,,6854.6,7760.89,8302.86,9224.53,9571.21,10031.31,10340.37,10459.88,10714.92,10784.5,11038.59,11769.69,11970.84,12059.56
2075,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40136.0,2009.0,31.60701,-101.40764,8208.0,160,40,WFMP,SPBR_U --> WFMP,7.0,7.0,,,,,,,23.48,7.0,FRAC,7822.0,7990.0,,,A,0.0,,,,,HCL,,W/ PROP,4153.0,,,,,,,,,,,,,,4151.88,5785.95,6322.22,7426.98,7713.3,8073.0,9125.72,9507.71,9604.24,,9739.65,9835.43,9952.09,9988.44
804,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38817.0,2006.0,31.683,-101.9571,10611.0,40,80,WFMP,SPBR_L --> WFMP,1.0,1.0,384174.0,0.0,0.0,0.0,134520.0,384174.0,39.33313857,1.0,FRAC,8128.0,10387.0,384174.0,GAL,FLUD,134520.0,LB,SAND,,,SFAC,20/40,DETAILS: SLCK WTR AMBOR 1020 GEL AMGEL 1010 GEL 30080# 20/40 MESH BRADY SD 104440# 20/40 OTTAWA SD,6652.0,7457.0,7965.0,9095.0,9462.0,9996.0,,,,,,,,,6637.67,7514.23,8108.41,9114.23,9464.25,9999.52,10476.86,10830.75,10990.7,11015.82,11292.21,11961.93,12051.11,12120.48
867,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38967.0,2006.0,31.79145,-101.9598,10512.0,40,80,WFMP,SPBR_L --> WFMP,5.0,12.0,0.0,17750.0,490066.0,0.0,384232.0,507816.0,48.764,12.0,FRAC,10171.0,10246.0,78961.0,GAL,GEL,16866.0,LB,SAND,,43.0,,20/40,10# LINEAR,6583.0,7456.0,8019.0,9025.0,9381.0,9668.0,10398.0,,,,,,,,6581.77,7455.16,8015.53,9028.1,9382.55,9673.92,10402.61,10636.25,10790.91,10853.2,11023.83,11430.31,11687.97,11770.62
70,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39314.0,2007.0,31.97911,-101.6871,9808.0,160,Over 160,WFMP,WFMP --> WFMP,5.0,13.0,0.0,21000.0,747058.0,0.0,406120.0,768058.0,42.268,13.0,FRAC,8277.0,8348.0,146666.0,GAL,GEL,117244.0,LB,SAND,,,,20/40,10# WTR FRAC GEL,5606.0,6469.0,6937.0,7981.0,8367.0,8706.0,9565.0,,,,,,,,5605.54,6472.79,6944.09,7974.74,8349.47,8705.88,9565.61,9928.16,10055.74,10145.22,10161.74,10343.41,10582.41,10627.13
2155,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40326.0,2010.0,31.52707,-101.3965,8355.0,80,40,WFMP,SPBR_U --> WFMP,8.0,8.0,,,,,,,37.14,8.0,FRAC,7934.0,8138.0,,,A,0.0,,,,,HCL,,W/ PROP,,,,7494.44,7717.72,7915.09,,,,,,,,,4051.91,5595.14,6115.27,7191.68,7460.21,,9079.75,9422.1,9499.57,,9666.07,9703.92,9820.74,9851.12
965,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39137.0,2007.0,31.75643,-101.94885,10450.0,40,80,WFMP,SPBR_L --> WFMP,6.0,12.0,0.0,18750.0,394563.0,0.0,400930.0,413313.0,36.708,12.0,FRAC,8338.0,8402.0,62760.0,GAL,X-LINKGEL,171653.0,LB,SAND,2178.0,37.3,SCIN,20/40,20# BORATE,6589.0,7463.0,8021.0,9034.0,9397.0,9750.0,,,,,,,,,6597.43,7465.99,8046.79,9042.41,9402.42,9748.17,10428.59,10728.4,10849.97,10925.8,11118.03,11635.01,11846.54,11902.26
976,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39141.0,2007.0,31.79486,-101.92934,10474.0,80,40,WFMP,SPBR_L --> WFMP,6.0,12.0,0.0,15750.0,447749.0,0.0,405740.0,463499.0,36.072,12.0,FRAC,8231.0,8292.0,71402.0,GAL,X-LINKGEL,176630.0,LB,SAND,,36.0,SCIN,20/40,20# BORATE,6475.0,7343.0,7879.0,8913.0,9276.0,,10269.0,,,,,,,,6498.69,7357.64,7935.62,8929.24,9281.36,9644.46,10269.49,10561.25,10700.89,10798.27,10976.98,11294.35,11574.89,11639.49
2539,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40609.0,2011.0,31.52141,-101.986,10884.0,40,80,ATOKA,SPBR_U --> ATOKA,3.0,6.0,0.0,0.0,3920893.0,0.0,1138269.0,3920893.0,60.44,6.0,FRAC,9120.0,10646.0,906833.0,GAL,GEL,646784.0,LB,SAND,,,GELA,20/40,DETAILS: 15# LINEAR GEL MSD,6625.0,7507.0,8095.0,9056.0,9406.0,9745.0,10481.04,10782.41,,,,,,,6612.25,7515.79,8121.96,9052.22,9375.66,9743.24,10478.94,10781.82,10690.85,10769.76,10985.07,11365.72,11428.72,11519.37
2366,B,BERRY OIL COMPANY,UPTON,39607.0,2008.0,31.59411,-102.06164,10628.0,40,40,WFMP,SPBR_U --> WFMP,1.0,2.0,1037820.0,17052.0,0.0,0.0,1303680.0,1054872.0,61.572,2.0,FRAC,8268.0,10528.0,1037820.0,GAL,FLUD,1164000.0,LB,SAND,,,SFAC,20/40,DETAILS: SLK WTR & GEL OTTAWA SD,,,,,,,10416.43,,,,,,,,6825.8,7683.69,8259.29,9175.39,9468.74,9790.16,10414.4,10648.43,10765.54,10824.29,11123.63,11620.97,11757.18,11891.76
1653,E,APACHE CORPORATION,REAGAN,38215.0,2004.0,31.50822,-101.6484,8312.0,20,40,WFMP,CLFK --> WFMP,2.0,2.0,0.0,0.0,220506.0,0.0,350000.0,220506.0,29.62307158,2.0,FRAC,7847.0,8079.0,92916.0,GAL,X-LINKGEL,135000.0,LB,SAND,,,GELA,20/40,DETQAILS: AMBOR MAX AMGEL MAX,5502.75,6467.3,7030.09,8043.55,,,,,,,,,,,5507.6,6473.3,7035.14,8049.27,8299.67,8638.05,9801.23,10186.16,10260.23,10379.68,10484.19,10601.7,10740.5,10782.43
1916,E,APACHE CORPORATION,REAGAN,39111.0,2007.0,31.48978,-101.65759,8237.0,40,20,WFMP,SPBR_U --> WFMP,2.0,2.0,365484.0,0.0,0.0,0.0,123000.0,365484.0,21.50685053,2.0,FRAC,7861.0,8066.0,123732.0,GAL,FLUD,61500.0,LB,SAND,,,,20/40,DETAILS: SLCK WTR B SD,,,,,,,,,,,,,,,5507.22,6463.84,7024.38,8037.8,8300.5,8637.7,9811.46,10185.61,10269.52,10369.73,10502.16,10630.47,10769.94,10812.5
73,D,APACHE CORPORATION,GLASSCOCK,39119.0,2007.0,31.77384,-101.71001,8492.0,Over 160,40,WFMP,CLFK --> WFMP,2.0,2.0,365484.0,0.0,0.0,0.0,123000.0,365484.0,34.88893209,2.0,FRAC,8193.0,8413.0,123732.0,GAL,FLUD,61500.0,LB,SAND,,,,20/40,DETAILS: SLCK WTR MESH B,5848.0,6798.0,7363.0,8361.0,,,,,,,,,,,5848.17,6844.06,7383.86,8387.38,8618.67,9006.28,9959.37,10248.16,10400.45,10506.85,10608.77,10828.14,10976.17,11048.69
880,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39097.0,2007.0,31.7674,-102.0829,10400.0,80,160,WFMP,CLFK --> WFMP,1.0,1.0,734454.0,0.0,0.0,0.0,869407.0,734454.0,57.34912221,1.0,FRAC,7823.0,10278.0,734454.0,GAL,FLUD,869407.0,LB,SAND,,,HCL,,DETAILS: SLCK WTR AMBOR 1020 AMGEL 1010 20% ACID 520747# 20/40 BRADY 250680# 20/40 OTTAWA 97980# 16/30 BRADY,,,,,,,,,,,,,,,6938.55,7815.77,8373.83,9282.96,9649.67,9943.75,10382.77,10634.44,10695.59,10855.9,11148.18,11705.92,11924.49,12027.1
1620,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38120.0,2004.0,31.45627,-101.69414,9208.0,40,40,WFMP,CLFK --> WFMP,4.0,8.0,0.0,11000.0,340969.0,0.0,510150.0,351969.0,33.608,8.0,FRAC,8676.0,8922.0,142842.0,GAL,GEL,35480.0,LB,SAND,,35.0,,20/40,10# LINEAR,,,,,,,,,,,,,,,5534.46,6474.79,7048.13,8040.83,8362.77,8656.29,9887.27,10232.27,10357.72,10420.85,10571.04,10781.13,10914.81,10953.6
1936,F,APACHE CORPORATION,REAGAN,39282.0,2007.0,31.61928,-101.52545,8526.0,40,40,WFMP,SPBR_U --> WFMP,2.0,2.0,383100.0,0.0,0.0,0.0,319375.0,383100.0,34.8,2.0,FRAC,7599.0,8402.0,215100.0,GAL,W,181250.0,LB,SAND,,,SFAC,20/40,DETAILS: SLK WTR BRADY,5036.0,6158.82,6706.69,7777.35,8072.1,,,,,,,,,,5017.14,6161.85,6709.5,7780.08,8074.82,8414.11,9595.16,9944.31,10051.54,10155.75,10091.71,10447.01,10506.53,10541.31
968,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39136.0,2007.0,31.77364,-102.0888,10389.0,40,160,WFMP,CLFK --> WFMP,1.0,1.0,980028.0,0.0,0.0,0.0,751230.0,980028.0,65.28148434,1.0,FRAC,7857.0,10230.0,980028.0,GAL,FLUD,751230.0,LB,SAND,,,HCL,,DETAILS: SLCK WTR AMBER 1020 AMGEL 1010 20% ACID 300090# 20/40 BRADY 400940# 20/40 OTTAWA 50200# 16/30 BRADY,6964.0,7847.0,8402.0,9323.0,9694.0,9941.0,,,,,,,,,6983.64,7848.05,8409.85,9320.5,9693.69,9941.6,10380.73,10595.43,10667.27,10864.77,11146.19,11689.72,11914.89,12012.66
1967,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,39647.0,2008.0,31.44017,-101.60093,8615.0,80,40,WFMP,SPBR_U --> WFMP,7.0,14.0,0.0,135000.0,571162.0,0.0,853450.0,706162.0,22.696,14.0,FRAC,6197.0,6325.0,53331.0,GAL,X-LINKGEL,124650.0,LB,SAND,,,,20/40,20# DELAYED BORATE,,,,7747.54,8072.73,,,,,,,,,,5244.86,6190.28,6750.29,7754.01,8094.97,8459.42,9715.3,10023.36,10128.04,,10311.19,10448.66,10592.09,10619.7
37,F,APACHE CORPORATION,GLASSCOCK,38824.0,2006.0,31.71755,-101.56402,8255.0,80,40,WFMP,SPBR_U --> WFMP,2.0,2.0,497600.0,0.0,0.0,0.0,155650.0,497600.0,18.55149194,2.0,FRAC,7411.0,8052.0,252900.0,GAL,W,99750.0,LB,SAND,,,,20/40,,5293.0,6290.0,6861.0,7935.0,,,,,,,,,,,5420.55,6293.95,6855.01,7926.15,8203.43,8525.57,9647.05,9960.42,10087.82,10160.27,10292.17,10424.58,10552.23,10598.0
1283,A,ENERGEN RESOURCES CORPORATION,MIDLAND,40653.0,2011.0,31.80574,-102.21909,10675.0,40,Over 160,WFMP,SPBR_L --> WFMP,1.0,1.0,1041167.367,0.0,0.0,0.0,656568.0,1041167.367,57.64,1.0,FRAC,8940.0,10430.0,1041180.0,GAL,FLUD,656568.0,LB,SAND,,,,,1041168 GAL,7187.0,8015.0,8480.0,9303.0,9751.0,,10230.0,,,,,,,,7174.39,8011.98,8481.51,9298.5,9754.45,10038.01,10229.32,10579.23,10746.56,10878.94,11031.65,11861.96,12041.73,12163.0
2051,E,APACHE CORPORATION,REAGAN,39823.0,2009.0,31.47608,-101.60758,10270.0,80,40,STRAWN,WFMP --> STRAWN,2.0,2.0,449500.0,0.0,0.0,0.0,137000.0,449500.0,36.584,2.0,FRAC,9410.0,10093.0,255500.0,GAL,W,125000.0,LB,SAND,,,,,DETAILS: SLK WTR WHT SD,,,,,,,9687.56,,,,,,,,5285.99,6203.14,6769.84,7770.62,8117.93,8486.86,9687.25,10008.36,10113.99,,10307.16,10401.21,10550.96,10595.62
1109,A,APACHE CORPORATION,MIDLAND,39775.0,2008.0,31.82661,-102.08886,10300.0,160,40,WFMP,SPBR_U --> WFMP,6.0,12.0,0.0,10500.0,487235.0,0.0,582080.0,497735.0,29.636,12.0,FRAC,7847.0,8045.0,62442.0,GAL,X-LINKGEL,156658.0,LB,SAND,,,XLNK,20/40,DETAILS: 20# BORATE OTTAWA SD,6981.0,7840.0,8414.0,9302.0,9595.0,9962.0,,,,,,,,,6984.05,7843.78,8422.26,9308.78,9632.01,9937.85,10368.83,10571.44,10776.56,10866.68,11102.91,11629.19,11767.24,11949.31
1612,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,37963.0,2003.0,31.59617,-101.59249,8180.0,160,20,WFMP,SPBR_U --> WFMP,3.0,6.0,0.0,5000.0,190096.0,0.0,470460.0,195096.0,39.388,6.0,FRAC,6381.0,6701.0,49182.0,GAL,X-LINKGEL,130557.0,LB,SAND,,34.0,,20/40,20# BORATE,,,,,,,,,,,,,,,5592.37,6362.06,6931.17,7961.39,8220.77,8555.83,9721.05,10101.08,10198.42,10327.79,10333.16,10568.36,10690.61,10728.71
1151,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39737.0,2008.0,31.67222,-102.02027,10500.0,160,40,WFMP,SPBR_U --> WFMP,7.0,14.0,0.0,12000.0,709611.0,0.0,688562.0,721611.0,42.5222477,14.0,FRAC,7695.0,7870.0,51411.0,GAL,X-LINKGEL,127802.0,LB,SAND,,,XLNK,20/40,20# BORATE,6784.0,7566.0,8231.0,9187.0,9574.0,10011.0,,,,,,,,,6789.81,7679.25,8239.39,9214.06,9565.94,10006.09,10518.18,10870.45,11030.54,11044.33,11222.3,12001.62,12126.36,12201.05
1434,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41024.0,2012.0,31.85652,-101.97209,10875.0,40,160,ATOKA,SPBR_L --> ATOKA,4.0,7.0,0.0,12000.0,1200862.0,0.0,1224984.0,1212862.0,64.804,7.0,FRAC,10610.0,10782.0,202996.0,GAL,X-LINKGEL,149994.0,LB,SAND,,,XLNK,30/50,DETAILS: 12# XL ASSIST GEL BRADY SD,6664.0,7504.0,8083.0,9099.0,9438.0,,10310.0,10583.0,10762.0,10816.0,,,,,6680.11,7522.97,8083.07,9094.13,9443.38,9799.93,10306.32,10584.3,10731.51,10816.21,10972.47,11327.66,11573.87,11686.43
616,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,37950.0,2003.0,31.74378,-101.97116,10520.0,40,80,WFMP,SPBR_U --> WFMP,5.0,10.0,0.0,12500.0,368534.0,0.0,388286.0,381034.0,46.92,10.0,FRAC,9808.0,9893.0,80312.0,GAL,GEL,21685.0,LB,SAND,,50.0,,20/40,10# LINEAR,6659.0,7525.0,8094.0,9102.0,9462.0,9800.0,,,,,,,,,6657.19,7533.61,8144.82,9111.75,9448.54,9798.4,10494.92,10760.5,10912.85,10984.87,11237.78,11743.92,11935.2,11989.35
1811,F,APACHE CORPORATION,REAGAN,38720.0,2006.0,31.58863,-101.51083,8526.0,80,40,WFMP,SPBR_U --> WFMP,2.0,2.0,504800.0,0.0,0.0,0.0,149700.0,504800.0,31.956,2.0,FRAC,7575.0,8434.0,259400.0,GAL,W,98500.0,LB,SAND,,,,20/40,DETAILS: SLICK WTR MESH B SD,4943.0,6106.18,,,,,,,,,,,,,4941.22,6102.96,6664.24,7735.2,7950.33,8352.62,9487.99,9902.86,9995.07,,10040.16,10343.07,10430.23,10467.04
91,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,39413.0,2007.0,31.85385,-101.66055,10499.0,160,Over 160,ATOKA,CLFK --> ATOKA,1.0,1.0,616476.0,0.0,0.0,0.0,799820.0,616476.0,40.092,1.0,FRAC,6606.0,10318.0,616476.0,GAL,FLUD,799820.0,LB,SAND,,,HCL,,DETAILS: 311 BBL 20% HCL 6695 BBL AMBORMAX 1009 1139 BBL AMBORGEL 1009 6533 BBL AMBORMAX 1020 450400# 20/40 BRADY 200760# 20/40 OTTAWA 148660# 16/30 BRADY,,6618.0,7156.0,8180.0,8624.0,9026.0,9836.0,10124.0,10256.0,,,,,,5842.67,6616.47,7149.99,8175.8,8620.26,9013.12,9830.66,10119.89,10251.11,10346.13,10404.98,10551.57,10722.62,10780.47
200,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40558.0,2011.0,31.68072,-101.52661,10540.0,80,160,MISS,SPBR_L --> MISS,1.0,2.0,0.0,22092.0,1122618.0,0.0,1139711.973,1144710.0,58.952,2.0,FRAC,6906.0,10394.0,1122618.0,GAL,GEL,1018000.0,LB,SAND,,,GELA,,DETAILS: 1679 BBL ASTGEL 1012 501 BBL ASTGEL 1017 19785 BBL ASTBORMAX 1012 4761 BBL ASTBORMAX 1017 248030# 20/40 SLC 347760# 30/70 OTTAWA 372260# 30/50 BRADY 49580# 16/30 BRADY,,,,,,,,,,,,,,,5295.57,6159.07,6696.08,7781.22,8168.08,8440.85,9509.32,9893.05,10006.93,10087.36,10111.37,10326.18,10440.11,10465.98
1084,A,APACHE CORPORATION,MIDLAND,39564.0,2008.0,31.77739,-102.16622,10378.0,80,40,WFMP,SPBR_U --> WFMP,8.0,16.0,0.0,13500.0,501556.0,0.0,653420.0,515056.0,31.68,16.0,FRAC,8061.0,8229.0,58789.0,GAL,X-LINKGEL,154824.0,LB,SAND,,,,20/40,20# BORATE,7195.0,8021.0,8582.0,9424.0,9878.0,10153.0,,,,,,,,,7196.17,8033.53,8595.9,9448.63,9864.67,10148.77,10357.75,10772.33,10915.01,11164.87,11191.78,11553.03,11772.72,11898.31
428,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,41046.0,2012.0,31.72459,-101.48299,10034.0,,,,,7.0,14.0,0.0,30000.0,531500.0,0.0,838500.0,561500.0,24.288,14.0,FRAC,9490.0,9728.0,114000.0,GAL,X-LINKGEL,88000.0,LB,SAND,,,SFAC,20/40,DETAILS: 20000 GAL SLK WTR 94000 YF 120 FLEXD XL BORATE GEL NORTHERN WHITE SD,,,,,,,,,,,,,,,5005.14,5979.59,6509.12,7616.61,7899.91,8219.2,9368.68,9719.78,9808.8,9912.84,9940.42,10074.57,10222.85,10296.22
1260,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40662.0,2011.0,31.91757,-101.83021,10642.0,80,20,STRAWN,CLFK --> STRAWN,2.0,4.0,0.0,15000.0,1156426.0,0.0,1285393.0,1171426.0,68.996,4.0,FRAC,8764.0,10396.0,865524.0,GAL,X-LINKGEL,633243.0,LB,SAND,,,XLNK,,10# XL,6046.0,7063.0,7622.0,8607.0,8883.0,9198.0,9939.0,10287.0,10435.0,,,,,,6071.3,7071.16,7634.99,8611.39,8885.4,9198.43,9939.47,10283.99,10428.84,10434.36,10538.31,10913.03,11061.82,11142.82
76,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,39263.0,2007.0,31.74169,-101.6067,8547.0,80,160,WFMP,SPBR_U --> WFMP,4.0,4.0,0.0,0.0,633108.0,0.0,584800.0,633108.0,20.072,4.0,FRAC,6477.0,6775.0,189756.0,GAL,GEL,199000.0,LB,SAND,,,GLST,20 /40,DETAILS: 4518 BBL 20# &10# GEL,5472.0,6477.0,7035.0,8048.0,8328.0,,,,,,,,,,5759.69,6475.74,7032.73,8050.34,8330.24,8938.47,9733.72,10033.71,10179.51,10283.24,10370.27,10498.22,10641.08,10684.12
