WellID,EUR_o..Mstb.,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Frac.Stages,Treatment.Records,Other..Gals.,Top_Zone,Deepest_Zone,Number,Type,Depth.Base,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size,Treated.Stage.Height,Total.Height,Geology.Score
1637,19.024,0,0,183782,351130,183782,70894,135000,274.782945736434,523.255813953488,31.4327307694649,32.2985667405982,32.9014356109843,38123,2004,31.49518,-101.62236,8206,48.5997313820817,39.9132468291517,2,2,0,2,4,2,46.2993373360375,7968,46.9919495209192,46.4885978294857,50.075857325368,35.265390030236,258,1572.08,5371.22
1641,25.66,0,0,220506,350000,220506,92916,135000,308.691029900332,448.504983388704,31.4327307694649,32.2985667405982,32.9014356109843,38188,2004,31.47781,-101.61691,8210,48.5997313820817,47.6641071277034,2,2,0,2,4,2,46.2993373360375,7948,46.9919495209192,46.4885978294857,50.075857325368,35.265390030236,301,1590.96,5417.24
1645,26.52292632,0,0,220506,350000,220506,92916,135000,371.664,540,31.4327307694649,32.2985667405982,32.9014356109843,38156,2004,31.50218,-101.62458,8300,44.1646661294716,39.9132468291517,2,2,0,2,4,2,46.2993373360375,8011,46.9919495209192,46.4885978294857,50.075857325368,35.265390030236,250,1566.72,5246.4
1661,22.39416894,383200,0,0,100450,383200,131800,49250,533.603238866397,199.392712550607,31.4327307694649,32.2985667405982,32.9014356109843,38419,2005,31.44406,-101.61534,8282,48.5997313820817,39.9132468291517,2,2,0,2,4,2,46.2993373360375,7849,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,247,1575.32,5426.13
1678,21.0058,0,0,367506,362000,367506,139916,139000,624.625,620.535714285714,31.4327307694649,32.2985667405982,32.9014356109843,38252,2004,31.51869,-101.66894,8307,48.5997313820817,41.1683860955319,2,2,0,2,4,2,46.2993373360375,8183,46.9919495209192,46.4885978294857,50.075857325368,35.265390030236,224,1593.25,5131.91
1682,21.748,0,11000,319452,509510,330452,67410,17560,8515.02650000002,2508.57142857143,31.4327307694649,47.2149192475855,32.9014356109843,38361,2005,31.46522,-101.70543,9254,44.1646661294716,39.9132468291517,5,10,0,1,4,10,46.2993373360375,8956,46.9919495209192,46.4885978294857,50.075857325368,35.265390030236,7,2495.91,6351.16
1686,13.54044625,0,3750,198744,471400,202494,57246,135300,342.790419161677,810.179640718563,31.4327307694649,47.2149192475855,32.9014356109843,38360,2005,31.56019,-101.65163,8270,44.1646661294716,39.9132468291517,3,6,0,2,3,6,46.2993373360375,6719,45.6145114608116,46.4885978294857,44.2500420302041,35.265390030236,167,563.27,4231.24
1691,8.388,0,0,367506,360000,367506,139916,140000,647.759259259259,648.148148148148,31.4327307694649,32.2985667405982,32.9014356109843,38303,2004,31.43409,-101.64222,8267,48.5997313820817,39.9132468291517,2,2,0,2,4,2,46.2993373360375,7896,46.9919495209192,46.4885978294857,50.075857325368,35.265390030236,216,1558.02,5600.48
1695,20.312,0,0,383200,100450,383200,131800,49250,506.923076923077,189.423076923077,31.4327307694649,32.2985667405982,32.9014356109843,38390,2005,31.51264,-101.64542,8360,48.5997313820817,39.9132468291517,2,2,0,1,4,2,46.2993373360375,8135,45.6145114608116,46.4885978294857,50.075857325368,35.265390030236,260,2533.31,6036.67
1700,26.428,0,11000,350616,511960,361616,74802,15355,7480.2,1535.5,31.4327307694649,47.2149192475855,32.9014356109843,38397,2005,31.45886,-101.71693,9350,44.1646661294716,41.1683860955319,5,10,0,2,4,10,46.2993373360375,9008,46.9919495209192,46.4885978294857,50.075857325368,35.265390030236,10,1568.87,5433.19
1701,19.968,383200,0,0,100450,383200,131800,49250,121.251149954002,45.3081876724931,31.4327307694649,32.2985667405982,32.9014356109843,38433,2005,31.54337,-101.67703,8374,48.5997313820817,39.9132468291517,2,2,0,1,4,2,46.2993373360375,8210,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,1087,2531.55,6202.04
1702,20.695,383200,0,0,100450,383200,131800,49250,610.185185185185,228.009259259259,31.4327307694649,32.2985667405982,32.9014356109843,38420,2005,31.44672,-101.66954,8259,44.1646661294716,39.9132468291517,2,2,0,2,4,2,46.2993373360375,8046,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,216,1585.72,5365.22
1703,19.688,0,0,383200,100450,383200,131800,49250,583.185840707965,217.920353982301,31.4327307694649,32.2985667405982,32.9014356109843,38361,2005,31.48903,-101.63363,8229,44.1646661294716,39.9132468291517,2,2,0,2,4,2,46.2993373360375,7966,46.9919495209192,46.4885978294857,50.075857325368,35.265390030236,226,1573.75,5335.96
1709,18.928,0,0,383200,100450,383200,131800,49250,499.242424242424,186.55303030303,31.4327307694649,32.2985667405982,32.9014356109843,38381,2005,31.51191,-101.63203,8283,48.5997313820817,39.9132468291517,2,2,0,2,4,2,46.2993373360375,8113,46.9919495209192,46.4885978294857,50.075857325368,35.265390030236,264,1584.82,5009.64
1714,17.676,383200,0,0,100450,383200,131800,49250,563.247863247863,210.470085470085,31.4327307694649,32.2985667405982,32.9014356109843,38444,2005,31.50804,-101.666,8360,48.5997313820817,47.6641071277034,2,2,0,2,4,2,46.2993373360375,8180,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,234,1587.02,5094.16
1729,13.952,0,5000,184813,471000,189813,53191,133624,345.396103896104,867.688311688312,31.4327307694649,47.2149192475855,32.9014356109843,38543,2005,31.57026,-101.63923,8345,44.4812271666837,39.9132468291517,3,6,0,2,3,6,46.2993373360375,6698,45.6145114608116,46.4885978294857,44.2500420302041,35.265390030236,154,563.43,4172.76
1730,17.6,0,5000,193864,471000,198864,54352,133052,352.935064935065,863.974025974026,31.4327307694649,47.2149192475855,32.9014356109843,38530,2005,31.60121,-101.63805,8325,44.1646661294716,39.9132468291517,3,6,0,2,3,6,46.2993373360375,6725,45.6145114608116,46.4885978294857,48.7225007616148,35.265390030236,154,553.36,4166.9
1733,20.25828222,383200,0,0,100450,383200,131800,49250,636.714975845411,237.92270531401,31.4327307694649,32.2985667405982,32.9014356109843,38481,2005,31.43548,-101.65264,8239,48.5997313820817,41.1683860955319,2,2,0,2,4,2,46.2993373360375,7909,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,207,1551.4,5612.06
1748,16.38451018,0,5000,195492,470520,200492,54931,132676,319.366279069767,771.372093023256,37.4785431919082,47.2149192475855,32.9014356109843,38547,2005,31.60283,-101.62998,8290,44.1646661294716,39.9132468291517,3,6,0,2,4,6,46.2993373360375,6682,45.6145114608116,46.4885978294857,44.2500420302041,35.265390030236,172,1574.57,5331.42
1749,17.988,0,5000,185233,480040,190233,51126,135186,352.593103448276,932.31724137931,31.4327307694649,47.2149192475855,32.9014356109843,38553,2005,31.57009,-101.65913,8335,44.4812271666837,39.9132468291517,3,6,0,2,3,6,46.2993373360375,6754,45.6145114608116,46.4885978294857,44.2500420302041,35.265390030236,145,562.75,4213.67
1762,26.688,383200,0,0,100450,383200,131800,49250,607.373271889401,226.958525345622,31.4327307694649,32.2985667405982,32.9014356109843,38627,2005,31.4541,-101.65391,8180,48.5997313820817,39.9132468291517,2,2,0,2,4,2,46.2993373360375,7946,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,217,1564.06,5504.73
1763,18.104,383200,0,0,100450,383200,131800,49250,630.622009569378,235.645933014354,31.4327307694649,32.2985667405982,32.9014356109843,38549,2005,31.44212,-101.66592,8272,48.5997313820817,41.1683860955319,2,2,0,2,4,2,46.2993373360375,7993,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,209,1576.14,5449.99
1768,21.156,0,5000,163803,477347,168803,47787,155581,147.490740740741,480.188271604938,37.4785431919082,47.2149192475855,32.9014356109843,38658,2005,31.57201,-101.56736,8065,43.4336303913043,39.9132468291517,3,6,0,2,4,6,46.2993373360375,6593,45.6145114608116,46.4885978294857,48.7225007616148,35.265390030236,324,1594.33,5103.46
1778,23.48265515,383200,0,0,100450,383200,131800,49250,753.142857142857,281.428571428571,31.4327307694649,32.2985667405982,32.9014356109843,38796,2006,31.50421,-101.64518,8269,39.3953253532759,41.1683860955319,2,2,0,1,3,2,46.2993373360375,8038,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,175,1534.17,5121
1783,10.568,0,6000,162646,470700,168646,43097,135650,141.766447368421,446.217105263158,37.4785431919082,47.2149192475855,32.9014356109843,38715,2005,31.62444,-101.56604,8132,48.5997313820817,41.1683860955319,3,6,0,2,3,6,46.2993373360375,6612,45.6145114608116,46.4885978294857,50.075857325368,35.265390030236,304,566,4288
1791,21.984,383200,0,0,100450,383200,131800,49250,462.456140350877,172.80701754386,31.4327307694649,32.2985667405982,32.9014356109843,38720,2006,31.44966,-101.65694,8182,48.5997313820817,41.1683860955319,2,2,0,1,4,2,46.2993373360375,8035,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,285,2520.58,6472.77
1794,21.596,383200,0,0,100450,383200,131800,49250,460.839160839161,172.202797202797,31.4327307694649,32.2985667405982,32.9014356109843,38709,2005,31.43174,-101.66913,8236,48.5997313820817,39.9132468291517,2,2,0,2,4,2,46.2993373360375,8096,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,286,1566.83,5447.18
1806,21.46032128,383200,0,0,100450,383200,131800,49250,457.638888888889,171.006944444444,31.4327307694649,32.2985667405982,32.9014356109843,38734,2006,31.45767,-101.65499,8209,48.5997313820817,39.9132468291517,2,2,0,2,4,2,46.2993373360375,8047,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,288,1563.73,5478.37
1820,24.652,0,5000,192568,452300,197568,54324,133901,174.675241157556,430.549839228296,37.4785431919082,47.2149192475855,32.9014356109843,38807,2006,31.57699,-101.59526,8125,44.1646661294716,39.9132468291517,3,6,0,2,3,6,46.2993373360375,6692,45.6145114608116,46.4885978294857,48.7225007616148,35.265390030236,311,562.89,4224.99
1843,22.34,0,5250,180627,471620,185877,58327,161756,2243.34615384615,6221.38461538462,37.4785431919082,47.2149192475855,32.9014356109843,39144,2007,31.6252,-101.58825,8176,44.1646661294716,39.9132468291517,3,6,0,2,4,6,46.2993373360375,6411,45.6145114608116,46.4885978294857,37.446070756,35.265390030236,26,1607,5326.28
1851,22.828,0,5250,185961,473540,191211,53504,137512,169.316455696203,435.164556962025,31.4327307694649,47.2149192475855,32.9014356109843,39063,2006,31.5865,-101.63343,8260,48.5997313820817,39.9132468291517,3,6,0,2,4,6,46.2993373360375,6833,45.6145114608116,46.4885978294857,46.4862713959095,35.265390030236,316,1578.92,5295.95
1853,26.39411735,492870,0,0,151023,492870,253134,100823,269.005313496281,107.144527098831,37.4785431919082,32.2985667405982,32.9014356109843,38828,2006,31.57637,-101.49816,8500,44.1646661294716,47.6641071277034,2,2,0,2,4,2,46.2993373360375,8460,35.81895018376,46.4885978294857,37.80493262,35.265390030236,941,1631.23,5038.07
1854,10.38,270814,2000,0,465061,272814,2000,0,50,0,37.4785431919082,47.2149192475855,32.9014356109843,38895,2006,31.46883,-101.55689,8116,43.4336303913043,39.9132468291517,4,5,0,2,4,5,41.8548677471605,7980,43.0317844528804,43.0362471476923,44.2500420302041,35.265390030236,40,1582.06,5571.53
1855,23.70705727,375250,0,0,123000,375250,129900,61500,733.898305084746,347.457627118644,37.4785431919082,32.2985667405982,32.9014356109843,38867,2006,31.60813,-101.57414,8267,48.5997313820817,39.9132468291517,2,2,0,2,3,2,46.2993373360375,7912,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,177,575.32,4305.68
1861,26.04,387700,0,0,124500,387700,129900,61500,764.117647058824,361.764705882353,37.4785431919082,32.2985667405982,32.9014356109843,38894,2006,31.6287,-101.54973,8072,48.5997313820817,47.6641071277034,2,2,0,2,4,2,46.2993373360375,7857,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,170,1620,5470.96
1863,20.248,576422,0,0,200600,576422,322822,134000,298.081255771006,123.730378578024,31.4327307694649,32.2985667405982,32.9014356109843,38881,2006,31.41884,-101.70958,9112,44.4812271666837,39.9132468291517,2,2,0,1,4,2,46.2993373360375,8925,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,1083,2396,6347.16
1864,20.3,380190,0,0,123000,380190,128650,61500,735.142857142857,351.428571428571,37.4785431919082,32.2985667405982,32.9014356109843,38877,2006,31.62333,-101.55685,8101,48.5997313820817,39.9132468291517,2,2,0,1,4,2,46.2993373360375,7868,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,175,2766.85,6679.99
1871,25.05108889,353400,0,0,123000,353400,128000,61500,496.124031007752,238.372093023256,31.4327307694649,32.2985667405982,32.9014356109843,38909,2006,31.54559,-101.66468,8334,48.5997313820817,39.9132468291517,2,2,0,1,4,2,46.2993373360375,8222,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,258,2518.81,6200.51
1878,16.772,365500,0,0,123000,365500,123750,61500,707.142857142857,351.428571428571,37.4785431919082,32.2985667405982,32.9014356109843,38986,2006,31.60947,-101.55163,8218,44.1646661294716,39.9132468291517,2,2,0,1,4,2,46.2993373360375,7875,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,175,2770,6462.04
1879,18.87945795,479976,0,0,169430,479976,240492,107000,491.803680981595,218.81390593047,31.4327307694649,32.2985667405982,32.9014356109843,39181,2007,31.41706,-101.71748,8516,44.4812271666837,41.1683860955319,2,2,0,2,4,2,46.2993373360375,8363,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,489,1568.07,5570.89
1881,23.508,365484,0,0,123000,365484,123732,61500,524.28813559322,260.593220338983,31.4327307694649,32.2985667405982,32.9014356109843,38946,2006,31.40078,-101.67292,8215,48.5997313820817,47.6641071277034,2,2,0,2,4,2,46.2993373360375,7963,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,236,1577,5507.94
1887,18.784,365500,0,0,123000,365500,123750,61500,703.125,349.431818181818,37.4785431919082,32.2985667405982,32.9014356109843,38986,2006,31.61366,-101.54944,8181,44.1646661294716,41.1683860955319,2,2,0,1,3,2,46.2993373360375,7852,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,176,1715,5458
1890,16.568,365750,0,0,676500,365750,123850,61500,592.583732057416,294.258373205742,31.4327307694649,32.2985667405982,32.9014356109843,38952,2006,31.53222,-101.63673,8334,39.3953253532759,41.1683860955319,2,2,0,2,4,2,46.2993373360375,8113,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,209,1580.8,5040.75
1899,18.384,365500,0,0,123000,365500,123750,61500,695.224719101124,345.505617977528,37.4785431919082,32.2985667405982,32.9014356109843,39007,2006,31.62241,-101.56096,8182,48.5997313820817,39.9132468291517,2,2,0,1,4,2,46.2993373360375,7883,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,178,2777.42,6661.22
1900,21.264,368046,0,0,123000,368046,124068,61500,713.034482758621,353.448275862069,37.4785431919082,32.2985667405982,32.9014356109843,39059,2006,31.65067,-101.56088,8131,48.5997313820817,39.9132468291517,2,2,0,1,4,2,46.2993373360375,7894,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,174,2549.86,6312.82
1902,19.43242355,457002,0,0,344375,457002,234108,163125,548.262295081967,382.025761124122,31.4327307694649,32.2985667405982,32.9014356109843,39294,2007,31.46071,-101.70873,8524,44.1646661294716,41.1683860955319,2,2,0,2,4,2,46.2993373360375,8323,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,427,1565.78,5380
1903,26.652,269073,0,0,325300,269073,174960,205300,419.568345323741,492.326139088729,31.4327307694649,32.2985667405982,32.9014356109843,39262,2007,31.47216,-101.70784,8476,44.1646661294716,41.1683860955319,2,2,0,2,4,2,46.2993373360375,8342,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,417,1566.68,5412.93
1912,17.37549798,353400,0,0,123000,353400,128000,61500,618.357487922705,297.101449275362,31.4327307694649,32.2985667405982,32.9014356109843,39040,2006,31.53378,-101.69076,8352,48.5997313820817,39.9132468291517,2,2,0,2,4,2,46.2993373360375,8246,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,207,1588.46,5288
1913,20.484,363594,0,0,123000,363594,122724,61500,635.875647668394,318.652849740933,31.4327307694649,32.2985667405982,32.9014356109843,39217,2007,31.4033,-101.6784,8350,44.1646661294716,47.6641071277034,2,2,0,1,4,2,46.2993373360375,7960,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,193,2462.39,6417.41
1915,21.62124164,480144,0,0,170516,480144,236628,107000,319.767567567568,144.594594594595,31.4327307694649,32.2985667405982,32.9014356109843,39045,2006,31.39727,-101.67185,8534,48.5997313820817,47.6641071277034,2,2,0,2,4,2,46.2993373360375,8465,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,740,1564.62,5539.84
1918,18.768,365484,0,0,123000,365484,123732,61500,425.19587628866,211.340206185567,31.4327307694649,32.2985667405982,32.9014356109843,39097,2007,31.4844,-101.64598,8153,39.3953253532759,41.1683860955319,2,2,0,2,4,2,46.2993373360375,8078,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,291,1574.9,5344.2
1920,11.248,364938,0,0,123000,364938,122808,61500,629.784615384615,315.384615384615,31.4327307694649,32.2985667405982,32.9014356109843,39174,2007,31.45891,-101.62271,8049,39.3953253532759,41.1683860955319,2,2,0,2,4,2,46.2993373360375,7871,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,195,1563,5416.92
1921,10.67964234,363594,0,0,123000,363594,122724,61500,639.1875,320.3125,31.4327307694649,32.2985667405982,32.9014356109843,39197,2007,31.46904,-101.61579,8062,39.3953253532759,41.1683860955319,2,2,0,2,4,2,46.2993373360375,7870,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,192,1577.48,5396.87
1925,18.7,370104,0,0,123000,370104,125034,61500,661.555555555556,325.396825396825,31.4327307694649,32.2985667405982,32.9014356109843,39239,2007,31.40627,-101.66589,8147,48.5997313820817,39.9132468291517,2,2,0,2,4,2,46.2993373360375,7898,57.459789077293,46.4885978294857,36.9588168142941,35.265390030236,189,1559.77,5505.9
1928,11.324,533778,0,0,750420,533778,533778,750420,274.577160493827,386.018518518519,37.4785431919082,48.1210657990625,32.9014356109843,39261,2007,31.64282,-101.45287,8012,43.4336303913043,47.6641071277034,1,1,0,1,4,1,46.2993373360375,7910,57.459789077293,46.4885978294857,44.2500420302041,35.265390030236,1944,2816.64,6953.52
1932,24.036,365484,0,0,123000,365484,123732,61500,679.846153846154,337.912087912088,31.4327307694649,32.2985667405982,32.9014356109843,39169,2007,31.46422,-101.63298,8073,44.1646661294716,41.1683860955319,2,2,0,2,4,2,46.2993373360375,7890,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,182,1564.95,5436.84
1933,21.004,364938,0,0,123000,364938,122808,61500,617.125628140703,309.045226130653,31.4327307694649,32.2985667405982,32.9014356109843,39152,2007,31.46229,-101.64137,8084,39.3953253532759,41.1683860955319,2,2,0,2,4,2,46.2993373360375,7926,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,199,1562.16,5448.31
1939,20.396,481530,0,0,169100,481530,241752,62100,377.148205928237,96.8798751950078,31.4327307694649,32.2985667405982,32.9014356109843,39198,2007,31.39708,-101.68929,8532,44.1646661294716,41.1683860955319,2,2,0,2,4,2,46.2993373360375,8459,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,641,1576.26,5644.51
1943,18.328,361410,0,0,123000,361410,120036,61500,606.242424242424,310.606060606061,31.4327307694649,32.2985667405982,32.9014356109843,39234,2007,31.49013,-101.66671,8183,41.7799957413738,44.4162466116177,2,2,0,2,4,2,46.2993373360375,8115,57.459789077293,46.4885978294857,36.9588168142941,35.265390030236,198,1577.83,5192.18
1961,19.898,240240,0,0,293100,240240,81040,97700,393.398058252427,474.271844660194,31.4327307694649,32.2985667405982,32.9014356109843,39320,2007,31.47884,-101.63051,8112,48.5997313820817,47.6641071277034,2,2,0,2,4,2,46.2993373360375,7923,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,206,1569.99,5412.66
1966,22.748,0,10500,388487,782240,398987,50555,132200,315.96875,826.25,31.4327307694649,47.2149192475855,32.9014356109843,39624,2008,31.44429,-101.59783,8610,44.1646661294716,39.9132468291517,6,12,0,2,4,12,46.2993373360375,6343,45.6145114608116,46.4885978294857,48.7225007616148,35.265390030236,160,1576.94,5469.54
1967,22.696,0,83554.9999999988,571162,853450,706162,53331,124650,416.6484375,973.828125,31.4327307694649,47.2149192475855,32.9014356109843,39647,2008,31.44017,-101.60093,8615,44.1646661294716,39.9132468291517,7,14,0,2,4,14,46.2993373360375,6325,45.6145114608116,46.4885978294857,48.7225007616148,35.265390030236,128,1557.26,5412.53
1973,19.328,242240,0,0,293100,242240,81040,97700,403.18407960199,486.069651741294,31.4327307694649,32.2985667405982,32.9014356109843,39474,2008,31.51162,-101.66719,8298,48.5997313820817,39.9132468291517,2,2,0,2,4,2,46.2993373360375,8175,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,201,1594.84,5120.23
1980,10.508,242240,0,0,293100,242240,81040,97700,468.439306358381,564.739884393064,37.4785431919082,32.2985667405982,32.9014356109843,39565,2008,31.62604,-101.5624,8043,48.5997313820817,41.1683860955319,2,2,0,2,4,2,46.2993373360375,7892,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,173,1624,5431.24
1983,23.904,242240,0,0,293100,242240,81040,97700,391.497584541063,471.980676328502,31.4327307694649,32.2985667405982,32.9014356109843,39495,2008,31.52342,-101.66206,8284,48.5997313820817,39.9132468291517,2,2,0,2,4,2,46.2993373360375,8156,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,207,1587.58,5152.5
1987,19.908,250231.5,2000,0,361397,252231.5,7198,0,27.9712368168744,0,37.4785431919082,42.0641074122059,32.9014356109843,39523,2008,31.5851,-101.39944,8495,44.1646661294716,59.7140833134848,1,1,0,2,4,1,41.8548677471605,8021,43.0317844528804,43.0362471476923,44.2500420302041,35.265390030236,1825,1622.18,5455.32
1988,15.18175478,210000,0,0,224875,210000,78000,43750,445.714285714286,250,31.4327307694649,32.2985667405982,32.9014356109843,39666,2008,31.51016,-101.6403,8208,48.5997313820817,39.9132468291517,2,2,0,2,4,2,46.2993373360375,8048,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,175,1581,5023.96
1991,16.276,220911,0,0,258000,220911,82394,90625,396.125,435.697115384615,31.4327307694649,32.2985667405982,32.9014356109843,39617,2008,31.52097,-101.70988,8415,44.1646661294716,39.9132468291517,2,2,0,1,4,2,46.2993373360375,8292,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,208,2534.58,6123.32
1992,25.85188981,220911,0,0,207125,220911,82394,43750,409.92039800995,217.661691542289,31.4327307694649,32.2985667405982,32.9014356109843,39618,2008,31.52543,-101.7068,8428,44.1646661294716,39.9132468291517,2,2,0,2,4,2,46.2993373360375,8297,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,201,1594.7,5227.07
1993,5.784,0,5250,191121,469960,196371,51088,135464,329.6,873.961290322581,31.4327307694649,47.2149192475855,32.9014356109843,39465,2008,31.57525,-101.71147,8595,39.3953253532759,41.1683860955319,3,6,0,2,4,6,46.2993373360375,6900,45.6145114608116,46.4885978294857,48.7225007616148,35.265390030236,155,1589.39,5417.65
2000,19.764,220655,0,0,258000,220655,82253,90625,486.704142011834,536.242603550296,31.4327307694649,32.2985667405982,32.9014356109843,39665,2008,31.52245,-101.65293,8254,39.3953253532759,39.9132468291517,2,2,0,2,4,2,46.2993373360375,8112,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,169,1581.98,5126.11
2002,21.948,220655,0,0,258000,220655,82253,90625,475.450867052023,523.843930635838,31.4327307694649,32.2985667405982,32.9014356109843,39616,2008,31.5198,-101.64771,8271,48.5997313820817,39.9132468291517,2,2,0,2,4,2,46.2993373360375,8102,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,173,1580.86,5103.27
2007,12.592,220538,0,0,271750,220538,82187,90625,480.625730994152,529.970760233918,31.4327307694649,32.2985667405982,32.9014356109843,39638,2008,31.53082,-101.65117,8276,48.5997313820817,41.1683860955319,2,2,0,2,4,2,46.2993373360375,8114,35.81895018376,46.4885978294857,36.9588168142941,68.7727801518461,171,1587.92,5131.67
2008,25.776,221886,0,0,285500,221886,83102,118125,488.835294117647,694.852941176471,31.4327307694649,32.2985667405982,32.9014356109843,39586,2008,31.5239,-101.66928,8326,48.5997313820817,41.1683860955319,2,2,0,2,4,2,46.2993373360375,8154,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,170,1587,5115.8
2011,25.54,208000,0,0,271750,208000,76000,90625,417.582417582418,497.93956043956,31.4327307694649,32.2985667405982,32.9014356109843,39657,2008,31.47911,-101.66069,8220,48.5997313820817,39.9132468291517,2,2,0,2,4,2,46.2993373360375,8025,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,182,1580,5236.16
2013,13.824,0,19000,453366,256111,472366,111674,67006,827.214814814815,496.340740740741,31.4327307694649,47.2149192475855,32.9014356109843,39696,2008,31.61497,-101.76866,10657,43.4336303913043,41.1683860955319,5,12,0,4,4,12,46.2993373360375,8771,45.6145114608116,46.4885978294857,48.7225007616148,35.265390030236,135,2149,1240
2014,14.376,278750,0,0,74000,278750,101000,6000,564.245810055866,33.5195530726257,31.4327307694649,32.2985667405982,32.9014356109843,39673,2008,31.47627,-101.65664,8186,48.5997313820817,39.9132468291517,2,2,0,2,4,2,46.2993373360375,8010,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,179,1576.73,5365.3
2015,21.292,374000,0,0,381000,374000,148000,80000,270.07299270073,145.985401459854,37.4785431919082,32.2985667405982,32.9014356109843,39636,2008,31.61568,-101.5237,8534,48.5997313820817,47.6641071277034,3,3,0,1,4,3,46.2993373360375,8398,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,548,2743.66,6590.4
2018,23.77308795,448250,0,0,74000,448250,266500,41200,334.378920953576,51.693851944793,37.4785431919082,32.2985667405982,32.9014356109843,39822,2009,31.59294,-101.52539,8527,48.5997313820817,39.9132468291517,2,2,0,2,4,2,46.2993373360375,8392,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,797,1604.38,5187.94
2026,13.43492656,278750,0,0,74000,278750,101000,6000,540.106951871658,32.0855614973262,31.4327307694649,32.2985667405982,32.9014356109843,39682,2008,31.46833,-101.65087,8179,48.5997313820817,41.1683860955319,2,2,0,2,4,2,46.2993373360375,7975,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,187,1569.38,5427.19
2027,15.93179403,278750,0,0,74000,278750,101000,6000,587.209302325581,34.8837209302326,31.4327307694649,32.2985667405982,32.9014356109843,39680,2008,31.46909,-101.65428,8177,48.5997313820817,41.1683860955319,2,2,0,2,4,2,46.2993373360375,7981,35.81895018376,46.4885978294857,36.9588168142941,35.265390030236,172,1569.68,5424.95
2028,26.296,250231.5,2000,0,361397,252231.5,2000,0,50,0,37.4785431919082,42.0641074122059,32.9014356109843,39627,2008,31.57789,-101.40384,8700,44.1646661294716,59.7140833134848,7,7,0,2,4,7,41.8548677471605,8400,43.0317844528804,43.0362471476923,44.2500420302041,35.265390030236,150,1607.48,5385.76
2031,20.288,229649,2000,0,465061,272814,2000,0,50,0,37.4785431919082,42.0641074122059,32.9014356109843,39676,2008,31.59629,-101.42903,8707,48.5997313820817,41.1683860955319,7,5,0,3,4,5,41.8548677471605,8360,43.0317844528804,43.0362471476923,44.2500420302041,35.265390030236,338,1079.33,4798.47
