Fluid.Water..Gals.,Acid..Gals.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Operator,County,Completion.Year,Surface.Latitude,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Type,Depth.Top,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size,BEND..KHW.
280455,10000,290455,68390,18000,48.1210657990625,50.0247607149579,2003,31.6922,48.5997313820817,47.6641071277034,45.572731767735,4,0,69.4284143,49.8051695977933,41.0841740484749,46.2993373360375,10124,35.81895018376,46.4885978294857,50.075857325368,NA,10840.7
0,10000,288705,67907,18000,48.1210657990625,50.0247607149579,2003,31.8118,44.4812271666837,47.6641071277034,45.572731767735,4,0,35.94017441,49.8051695977933,41.0841740484749,46.2993373360375,10131,46.9919495209192,46.4885978294857,NA,NA,10964.5
0,14000,153212,72000,250000,44.52772543375,50.0247607149579,2004,31.80228,48.5997313820817,39.9132468291517,45.572731767735,1,0,46.744,49.8051695977933,41.0841740484749,46.2993373360375,8292,46.9919495209192,46.4885978294857,50.075857325368,NA,10970.92
0,5000,193723,23277.5,0,47.2149192475855,50.0247607149579,2003,31.75711,44.1646661294716,39.9132468291517,40.7605692326044,3,0,60.88727674,45.6894734043355,41.0841740484749,41.8548677471605,7268,43.0317844528804,NA,44.2500420302041,NA,10811.29
0,10000,291951,67820,17511,48.1210657990625,50.0247607149579,2003,31.6768,44.1646661294716,47.6641071277034,45.572731767735,4,0,48.204,49.8051695977933,41.0841740484749,46.2993373360375,10092,46.9919495209192,46.4885978294857,NA,NA,10905.11
268411,10000,278411,69962,21000,48.1210657990625,50.0247607149579,2003,31.6743,44.1646661294716,47.6641071277034,45.572731767735,4,0,39.228,49.8051695977933,41.0841740484749,46.2993373360375,10100,48.4308302471429,46.4885978294857,NA,NA,10924.44
0,10000,284821,73103,23500,48.1210657990625,50.0247607149579,2003,31.6813,48.5997313820817,47.6641071277034,45.572731767735,4,0,51.4008322,49.8051695977933,41.0841740484749,46.2993373360375,10146,46.9919495209192,46.4885978294857,50.075857325368,NA,10865.3
0,5500,187500,50000,112000,48.1210657990625,50.0247607149579,2003,31.8118,44.1646661294716,47.6641071277034,36.3453506504094,4,0,102.9154604,39.4022307057895,41.0841740484749,46.2993373360375,7838,45.6145114608116,46.4885978294857,NA,57.173005918,10862.9
0,12500,381034,80312,21685,47.2149192475855,50.0247607149579,2003,31.74378,48.5997313820817,47.6641071277034,40.7605692326044,5,0,46.92,45.6894734043355,41.0841740484749,46.2993373360375,9808,46.9919495209192,46.4885978294857,NA,35.3283279841421,10984.87
0,9500,309393,74852,15488,47.2149192475855,50.0247607149579,2003,31.762,48.5997313820817,47.6641071277034,45.572731767735,4,0,56.28002967,49.8051695977933,41.0841740484749,46.2993373360375,10132,46.9919495209192,46.4885978294857,NA,35.3283279841421,11036.14
0,9500,291005,64319,16800,47.2149192475855,50.0247607149579,2003,31.73105,44.4812271666837,39.9132468291517,45.572731767735,4,0,36.512,49.8051695977933,41.0841740484749,46.2993373360375,10296,46.9919495209192,46.4885978294857,NA,35.3283279841421,10942.01
0,9500,289274,74024,17549,47.2149192475855,50.0247607149579,2003,31.73682,48.5997313820817,39.9132468291517,40.7605692326044,4,0,27.604,45.6894734043355,41.0841740484749,46.2993373360375,10266,46.9919495209192,46.4885978294857,NA,35.3283279841421,10942.1
0,9000,153212,83000,291000,44.52772543375,50.0247607149579,2004,31.7743,44.1646661294716,47.6641071277034,45.572731767735,1,0,36.296,49.8051695977933,41.0841740484749,46.2993373360375,8194,46.9919495209192,46.4885978294857,NA,NA,10969.16
382200,0,382200,382200,464414,48.1210657990625,50.0247607149579,2004,31.86862,48.5997313820817,55.0971911518644,45.572731767735,1,0,74.212,49.8051695977933,41.0841740484749,46.2993373360375,8228,57.459789077293,46.4885978294857,NA,NA,10654.85
0,10000,284131,68601,18000,48.1210657990625,50.0247607149579,2004,31.7354,48.5997313820817,47.6641071277034,45.572731767735,4,0,31.67528813,49.8051695977933,41.0841740484749,46.2993373360375,10085,46.9919495209192,46.4885978294857,NA,NA,10986.24
0,7300,284749,68636,19000,48.1210657990625,50.0247607149579,2003,31.6806,44.1646661294716,39.9132468291517,45.572731767735,4,0,34.74,49.8051695977933,41.0841740484749,46.2993373360375,10188,46.9919495209192,46.4885978294857,50.075857325368,NA,10906.67
0,10000,265364,38028,18000,48.1210657990625,50.0247607149579,2003,31.8236,44.4812271666837,47.6641071277034,45.572731767735,4,0,23.48530212,49.8051695977933,41.0841740484749,46.2993373360375,10008,46.9919495209192,46.4885978294857,NA,NA,10869.64
0,10000,280233,66935,16981,48.1210657990625,50.0247607149579,2004,31.6752,44.4812271666837,47.6641071277034,40.7605692326044,4,0,41.116,45.6894734043355,41.0841740484749,46.2993373360375,10095,46.9919495209192,46.4885978294857,50.075857325368,NA,10955.37
0,10000,288112,67765,18000,48.1210657990625,50.0247607149579,2004,31.6662,44.4812271666837,47.6641071277034,45.572731767735,4,0,34.972,49.8051695977933,41.0841740484749,46.2993373360375,10104,46.9919495209192,46.4885978294857,NA,NA,10946.2
0,10000,281890,65370,14548,48.1210657990625,50.0247607149579,2003,31.6715,39.3953253532759,39.9132468291517,45.572731767735,4,0,59.83319228,49.8051695977933,41.0841740484749,46.2993373360375,10104,46.9919495209192,46.4885978294857,50.075857325368,NA,11132.01
0,10000,293927,76686,30500,48.1210657990625,50.0247607149579,2004,31.6721,39.3953253532759,47.6641071277034,45.572731767735,4,0,40.024,49.8051695977933,41.0841740484749,46.2993373360375,10133,46.9919495209192,46.4885978294857,NA,NA,11122.72
0,14000,774000,760000,927236,44.52772543375,50.0247607149579,2004,31.78972,44.1646661294716,59.7140833134848,45.572731767735,1,0,53.41442894,49.8051695977933,41.0841740484749,46.2993373360375,8357,46.9919495209192,46.4885978294857,NA,NA,10945.97
0,15876,387576,371700,653345,80.4622673311111,50.0247607149579,2004,31.68173,44.1646661294716,39.9132468291517,40.7605692326044,1,0,57.53915632,45.6894734043355,41.0841740484749,46.2993373360375,7938,46.9919495209192,46.4885978294857,56.36743087,35.3283279841421,10504.33
0,8000,515000,152000,175000,47.0209348228125,50.0247607149579,2003,31.77689,44.1646661294716,47.6641071277034,40.7605692326044,2,0,47.144,45.6894734043355,41.0841740484749,46.2993373360375,7868,46.9919495209192,46.4885978294857,NA,NA,10950.39
173000,2750,175750,90000,54450,24.6604927446667,50.0247607149579,2004,31.91882,44.1646661294716,39.9132468291517,45.572731767735,2,0,9.608,49.8051695977933,41.0841740484749,46.2993373360375,8578,57.459789077293,46.4885978294857,NA,35.3283279841421,10405.69
0,0,300510,300510,200690,48.1210657990625,50.0247607149579,2004,31.77534,44.1646661294716,53.6855631306289,45.572731767735,1,0,60.292,49.8051695977933,41.0841740484749,46.2993373360375,8875,45.6145114608116,46.4885978294857,48.7225007616148,NA,10785.02
0,9000,290277,66931,17231,48.1210657990625,50.0247607149579,2004,31.73587,44.1646661294716,47.6641071277034,40.7605692326044,4,0,50.42609975,45.6894734043355,41.0841740484749,46.2993373360375,10071,46.9919495209192,46.4885978294857,NA,NA,11004.67
0,10000,287662,75023,23000,48.1210657990625,50.0247607149579,2003,31.71597,44.1646661294716,59.7140833134848,45.572731767735,4,0,34.60778643,49.8051695977933,41.0841740484749,46.2993373360375,10113,46.9919495209192,46.4885978294857,NA,NA,10803.08
0,26000,295890,295890,430880,48.1210657990625,50.0247607149579,2004,31.86038,48.5997313820817,41.1683860955319,45.572731767735,1,0,39.90735845,49.8051695977933,41.0841740484749,46.2993373360375,8208,43.0317844528804,46.4885978294857,44.2500420302041,NA,10820.45
0,20000,475000,181000,219000,47.0209348228125,50.0247607149579,2004,31.7719,44.1646661294716,47.6641071277034,40.7605692326044,2,0,56.3998334,45.6894734043355,41.0841740484749,46.2993373360375,7900,46.9919495209192,46.4885978294857,NA,NA,10866.11
268000,24000,292000,268000,301000,44.52772543375,50.0247607149579,2004,31.77179,48.5997313820817,47.6641071277034,45.572731767735,1,0,34.484,49.8051695977933,41.0841740484749,46.2993373360375,8239,35.81895018376,46.4885978294857,50.075857325368,NA,10935.96
329532,0,329532,329532,325190,48.1210657990625,50.0247607149579,2004,31.78981,44.1646661294716,39.9132468291517,45.572731767735,1,0,69.96060032,49.8051695977933,41.0841740484749,46.2993373360375,8323,57.459789077293,46.4885978294857,48.7225007616148,NA,10930.75
305340,0,305340,305340,434510,48.1210657990625,50.0247607149579,2004,31.85985,48.5997313820817,41.1683860955319,40.7605692326044,1,0,67.268,45.6894734043355,41.0841740484749,46.2993373360375,8048,57.459789077293,46.4885978294857,NA,NA,10641.53
0,10000,295605,67712,17600,48.1210657990625,50.0247607149579,2004,31.693,44.4812271666837,47.6641071277034,45.572731767735,4,0,43.268,49.8051695977933,41.0841740484749,46.2993373360375,10182,46.9919495209192,46.4885978294857,NA,NA,11039.28
0,10000,297570,80066,30500,48.1210657990625,50.0247607149579,2004,31.7036,48.5997313820817,59.7140833134848,45.572731767735,4,0,31.92805746,49.8051695977933,41.0841740484749,46.2993373360375,10176,46.9919495209192,46.4885978294857,NA,NA,11081.91
0,5000,203190,55930,134453,47.2149192475855,50.0247607149579,2004,31.76988,44.4812271666837,39.9132468291517,40.7605692326044,3,0,52.85194007,45.6894734043355,41.0841740484749,46.2993373360375,7249,45.6145114608116,46.4885978294857,NA,35.3283279841421,10759.91
0,5000,205238,56742,135510,47.2149192475855,50.0247607149579,2004,31.77164,48.5997313820817,39.9132468291517,40.7605692326044,3,0,46.312,45.6894734043355,41.0841740484749,46.2993373360375,7216,45.6145114608116,46.4885978294857,NA,35.3283279841421,10730.96
0,5000,205303,56519,135222,47.2149192475855,50.0247607149579,2004,31.77514,48.5997313820817,39.9132468291517,40.7605692326044,3,0,80.32913438,45.6894734043355,41.0841740484749,46.2993373360375,7221,45.6145114608116,46.4885978294857,NA,35.3283279841421,10715.25
407064,0,407064,407064,351360,48.1210657990625,50.0247607149579,2005,31.8199,48.5997313820817,47.6641071277034,45.572731767735,1,0,61.45273928,49.8051695977933,41.0841740484749,46.2993373360375,8353,57.459789077293,46.4885978294857,NA,NA,10830.56
366408,0,366408,366408,452250,48.1210657990625,50.0247607149579,2004,31.80361,48.5997313820817,47.6641071277034,45.572731767735,1,0,31.45750307,49.8051695977933,41.0841740484749,46.2993373360375,8321,57.459789077293,46.4885978294857,44.2500420302041,NA,10932.16
0,10000,297292,89020,39000,48.1210657990625,50.0247607149579,2004,31.6859,44.1646661294716,47.6641071277034,45.572731767735,4,0,24.8743132,49.8051695977933,41.0841740484749,46.2993373360375,10123,46.9919495209192,46.4885978294857,NA,NA,11104.37
0,10000,268005,67655,18000,48.1210657990625,50.0247607149579,2004,31.6916,44.4812271666837,47.6641071277034,45.572731767735,4,0,158.02,49.8051695977933,41.0841740484749,46.2993373360375,10155,46.9919495209192,46.4885978294857,NA,NA,11148.04
0,10000,280240,75408,25500,48.1210657990625,50.0247607149579,2004,31.7482,48.5997313820817,39.9132468291517,45.572731767735,4,0,56.79350791,49.8051695977933,41.0841740484749,46.2993373360375,10122,46.9919495209192,46.4885978294857,NA,NA,10960.34
3000,6000,305337,24700,68628,48.1210657990625,50.0247607149579,2004,31.7256,44.1646661294716,59.7140833134848,45.572731767735,4,0,57.53896741,49.8051695977933,41.0841740484749,46.2993373360375,8318,46.9919495209192,46.4885978294857,50.075857325368,NA,11019.25
345030,0,345030,345030,333410,48.1210657990625,50.0247607149579,2004,31.73777,48.5997313820817,39.9132468291517,40.7605692326044,1,0,33.54,45.6894734043355,41.0841740484749,46.2993373360375,8266,57.459789077293,46.4885978294857,50.075857325368,NA,11063.43
0,5000,203618,54810,135487,47.2149192475855,50.0247607149579,2004,31.7991,NA,NA,40.7605692326044,3,0,49.26,45.6894734043355,41.0841740484749,46.2993373360375,7123,45.6145114608116,46.4885978294857,NA,35.3283279841421,10631.99
342300,0,342300,342300,291940,48.1210657990625,50.0247607149579,2004,31.84944,44.1646661294716,39.9132468291517,45.572731767735,1,0,43.884,49.8051695977933,41.0841740484749,46.2993373360375,8087,57.459789077293,46.4885978294857,44.2500420302041,NA,10719.34
0,9000,289737,66613,25114,48.1210657990625,50.0247607149579,2004,31.6979,44.1646661294716,47.6641071277034,45.572731767735,4,0,60.116,49.8051695977933,41.0841740484749,46.2993373360375,10167,46.9919495209192,46.4885978294857,NA,NA,11127.36
0,10000,290146,75408,20500,48.1210657990625,50.0247607149579,2004,31.6878,44.1646661294716,55.0971911518644,45.572731767735,4,0,28.392,49.8051695977933,41.0841740484749,46.2993373360375,10089,46.9919495209192,46.4885978294857,NA,NA,11065.39
0,10000,294650,68084,18000,48.1210657990625,50.0247607149579,2004,31.7155,44.1646661294716,47.6641071277034,45.572731767735,4,0,47.89992016,49.8051695977933,41.0841740484749,46.2993373360375,10139,46.9919495209192,46.4885978294857,50.075857325368,NA,10862.38
0,10000,276796,67623,17500,48.1210657990625,50.0247607149579,2004,31.7145,44.1646661294716,47.6641071277034,45.572731767735,4,0,14.85059152,49.8051695977933,41.0841740484749,46.2993373360375,10121,46.9919495209192,46.4885978294857,NA,NA,11003.4
0,10000,288534,69172,19500,48.1210657990625,50.0247607149579,2004,31.8175,44.1646661294716,41.1683860955319,45.572731767735,4,0,23.763,49.8051695977933,41.0841740484749,46.2993373360375,10067,46.9919495209192,46.4885978294857,NA,NA,10948.48
0,26000,477666,NA,543040,48.1210657990625,50.0247607149579,2006,31.8149,44.1646661294716,41.1683860955319,40.7605692326044,1,0,58.35472283,45.6894734043355,41.0841740484749,46.2993373360375,8065,35.81895018376,46.4885978294857,NA,NA,10919.38
0,10000,282080,66935,17283,48.1210657990625,50.0247607149579,2004,31.6877,44.1646661294716,47.6641071277034,45.572731767735,4,0,43.176,49.8051695977933,41.0841740484749,46.2993373360375,10133,46.9919495209192,46.4885978294857,NA,NA,10860.25
326352,0,326352,326352,352040,48.1210657990625,50.0247607149579,2004,31.77534,48.5997313820817,39.9132468291517,36.3453506504094,1,0,31.02059944,39.4022307057895,41.0841740484749,46.2993373360375,7955,57.459789077293,46.4885978294857,44.2500420302041,NA,10920.36
0,7500,304923,58653,135450,47.2149192475855,50.0247607149579,2004,31.93425,44.1646661294716,41.1683860955319,36.3453506504094,3,0,46.456,39.4022307057895,41.0841740484749,46.2993373360375,7104,45.6145114608116,46.4885978294857,NA,35.3283279841421,10440
0,4000,341722,56616,135840,47.2149192475855,50.0247607149579,2004,31.93173,44.1646661294716,41.1683860955319,36.3453506504094,4,0,60.648,39.4022307057895,41.0841740484749,46.2993373360375,7063,45.6145114608116,46.4885978294857,NA,35.3283279841421,10417.06
0,5000,210968,59094,137713,47.2149192475855,50.0247607149579,2004,31.793,44.1646661294716,39.9132468291517,40.7605692326044,3,0,31.516,45.6894734043355,41.0841740484749,46.2993373360375,7135,45.6145114608116,46.4885978294857,NA,35.3283279841421,10657.73
0,14000,153212,NA,312000,44.52772543375,50.0247607149579,2004,31.79786,44.1646661294716,47.6641071277034,45.572731767735,1,0,25.503,49.8051695977933,41.0841740484749,46.2993373360375,8166,35.81895018376,46.4885978294857,50.075857325368,NA,10921.16
0,14000,153212,NA,322000,44.52772543375,50.0247607149579,2004,31.78643,48.5997313820817,47.6641071277034,40.7605692326044,1,0,66.67873896,45.6894734043355,41.0841740484749,46.2993373360375,8102,35.81895018376,46.4885978294857,50.075857325368,NA,10904.11
0,5000,200972,54726,138109,47.2149192475855,50.0247607149579,2004,31.79926,NA,NA,40.7605692326044,3,0,30.336,45.6894734043355,41.0841740484749,46.2993373360375,7131,45.6145114608116,46.4885978294857,NA,35.3283279841421,10639.74
0,10000,298374,81139,30366,48.1210657990625,50.0247607149579,2004,31.7071,48.5997313820817,47.6641071277034,45.572731767735,4,0,32.084,49.8051695977933,41.0841740484749,46.2993373360375,10170,46.9919495209192,46.4885978294857,NA,NA,11054.23
361000,15000,376000,361000,317000,44.52772543375,50.0247607149579,2004,31.77212,44.1646661294716,39.9132468291517,40.7605692326044,1,0,62.23906507,45.6894734043355,41.0841740484749,46.2993373360375,8139,35.81895018376,46.4885978294857,50.075857325368,NA,10984.45
0,10000,285217,78786,28000,48.1210657990625,50.0247607149579,2004,31.713,48.5997313820817,59.7140833134848,45.572731767735,4,0,36.10162939,49.8051695977933,41.0841740484749,46.2993373360375,10108,46.9919495209192,46.4885978294857,NA,NA,10891.81
0,10000,283023,23277.5,74000,48.1210657990625,50.0247607149579,2004,31.6658,48.5997313820817,41.1683860955319,45.572731767735,4,0,39.632,49.8051695977933,41.0841740484749,46.2993373360375,8223,46.9919495209192,46.4885978294857,NA,NA,10982.98
428064,0,428064,428064,346550,48.1210657990625,50.0247607149579,2004,31.82285,44.1646661294716,47.6641071277034,45.572731767735,1,0,45.37418401,49.8051695977933,41.0841740484749,46.2993373360375,8320,57.459789077293,46.4885978294857,NA,NA,10899.79
0,7512,222985,95036,46022,48.1210657990625,50.0247607149579,2004,31.7225,48.5997313820817,39.9132468291517,45.572731767735,3,0,17.58,49.8051695977933,41.0841740484749,46.2993373360375,9646,46.9919495209192,46.4885978294857,50.075857325368,NA,10978.67
0,10000,289110,72835,31000,48.1210657990625,50.0247607149579,2004,31.7204,48.5997313820817,47.6641071277034,45.572731767735,4,0,23.75980535,49.8051695977933,41.0841740484749,46.2993373360375,10133,46.9919495209192,46.4885978294857,NA,NA,11008.8
0,10000,283100,77558,29000,48.1210657990625,50.0247607149579,2004,31.7326,44.1646661294716,59.7140833134848,45.572731767735,4,0,46.61631594,49.8051695977933,41.0841740484749,46.2993373360375,10121,46.9919495209192,46.4885978294857,NA,NA,10992.53
0,10000,275369,77504,31000,48.1210657990625,50.0247607149579,2004,31.7214,48.5997313820817,39.9132468291517,45.572731767735,4,0,20.608,49.8051695977933,41.0841740484749,46.2993373360375,10132,46.9919495209192,46.4885978294857,NA,NA,10999.13
220000,0,220000,80000,216000,59.085816205,50.0247607149579,2004,31.89854,44.1646661294716,41.1683860955319,40.7605692326044,3,0,28.016,45.6894734043355,41.0841740484749,46.2993373360375,8674,35.81895018376,46.4885978294857,NA,35.3283279841421,10492.13
394800,0,394800,394800,350290,48.1210657990625,50.0247607149579,2004,31.68548,44.1646661294716,39.9132468291517,45.572731767735,1,0,97.884,49.8051695977933,41.0841740484749,46.2993373360375,8280,57.459789077293,46.4885978294857,50.075857325368,NA,11138
0,9000,153212,85900,329600,44.52772543375,50.0247607149579,2004,31.76622,48.5997313820817,47.6641071277034,45.572731767735,1,0,36.16,49.8051695977933,41.0841740484749,46.2993373360375,8186,45.6145114608116,46.4885978294857,50.075857325368,NA,11021.01
410088,0,410088,410088,350780,48.1210657990625,50.0247607149579,2004,31.74256,48.5997313820817,39.9132468291517,40.7605692326044,1,0,54.928,45.6894734043355,41.0841740484749,46.2993373360375,8129,57.459789077293,46.4885978294857,44.2500420302041,NA,10968.01
0,5500,161750,40000,1e+05,48.1210657990625,50.0247607149579,2004,31.8105,48.5997313820817,39.9132468291517,45.572731767735,3,250,36.412,49.8051695977933,41.0841740484749,46.2993373360375,8550,45.6145114608116,46.4885978294857,NA,35.3283279841421,10731.66
0,1000,222525,110440,38637,48.1210657990625,50.0247607149579,2004,31.74442,44.1646661294716,59.7140833134848,40.7605692326044,3,0,33.376,45.6894734043355,41.0841740484749,46.2993373360375,9805,46.9919495209192,46.4885978294857,NA,NA,11065.03
461832,0,461832,461832,370580,48.1210657990625,50.0247607149579,2004,31.75465,48.5997313820817,47.6641071277034,45.572731767735,1,0,27.19189199,49.8051695977933,41.0841740484749,46.2993373360375,8280,35.81895018376,46.4885978294857,NA,NA,11041.88
0,10000,298979,81571,30606,48.1210657990625,50.0247607149579,2004,31.7076,48.5997313820817,39.9132468291517,45.572731767735,4,0,62.57131418,49.8051695977933,41.0841740484749,46.2993373360375,10148,46.9919495209192,46.4885978294857,NA,NA,10953.24
271800,24000,295800,271800,300900,44.52772543375,50.0247607149579,2004,31.79571,48.5997313820817,59.7140833134848,45.572731767735,1,0,58.17200944,49.8051695977933,41.0841740484749,46.2993373360375,8279,35.81895018376,46.4885978294857,50.075857325368,NA,10940.97
457338,0,457338,457338,357950,48.1210657990625,50.0247607149579,2004,31.78397,44.4812271666837,47.6641071277034,45.572731767735,1,0,33.5191448,49.8051695977933,41.0841740484749,46.2993373360375,8648,57.459789077293,46.4885978294857,NA,NA,11146.15
0,7000,212335,93311,45128,48.1210657990625,50.0247607149579,2005,31.7375,48.5997313820817,59.7140833134848,40.7605692326044,3,0,35.008,45.6894734043355,41.0841740484749,46.2993373360375,9677,46.9919495209192,46.4885978294857,50.075857325368,NA,10938.3
0,5000,203282,58590,137282,47.2149192475855,50.0247607149579,2004,31.66337,43.4336303913043,39.9132468291517,40.7605692326044,3,0,40.98067921,45.6894734043355,41.0841740484749,46.2993373360375,6960,45.6145114608116,46.4885978294857,NA,35.3283279841421,10693.99
0,10000,289226,68876,17249,48.1210657990625,50.0247607149579,2004,31.7083,48.5997313820817,47.6641071277034,45.572731767735,4,0,57.7418352,49.8051695977933,41.0841740484749,46.2993373360375,10106,46.9919495209192,46.4885978294857,NA,NA,10870.4
0,10000,304159,80707,30524,48.1210657990625,50.0247607149579,2005,31.7093,48.5997313820817,59.7140833134848,45.572731767735,4,0,27.688,49.8051695977933,41.0841740484749,46.2993373360375,10143,46.9919495209192,46.4885978294857,NA,NA,10875.27
433650,0,433650,433650,331320,48.1210657990625,50.0247607149579,2005,31.8204,44.1646661294716,47.6641071277034,45.572731767735,1,0,45.952,49.8051695977933,41.0841740484749,46.2993373360375,8297,57.459789077293,46.4885978294857,NA,NA,10911.79
0,10000,289120,81530,30526,48.1210657990625,50.0247607149579,2005,31.7095,48.5997313820817,47.6641071277034,45.572731767735,4,0,38.44772302,49.8051695977933,41.0841740484749,46.2993373360375,10175,46.9919495209192,46.4885978294857,50.075857325368,NA,10751.55
0,7000,198460,88215,45121,48.1210657990625,50.0247607149579,2005,31.6979,48.5997313820817,47.6641071277034,45.572731767735,3,0,48.332,49.8051695977933,41.0841740484749,46.2993373360375,9592,46.9919495209192,46.4885978294857,NA,NA,10762.87
426888,0,426888,426888,349710,48.1210657990625,50.0247607149579,2004,31.73909,48.5997313820817,55.0971911518644,40.7605692326044,1,0,39.38,45.6894734043355,41.0841740484749,46.2993373360375,8147,35.81895018376,46.4885978294857,50.075857325368,NA,10989.54
448770,0,448770,448770,34300,48.1210657990625,50.0247607149579,2005,31.74086,48.5997313820817,47.6641071277034,45.572731767735,1,0,58.85414189,49.8051695977933,41.0841740484749,46.2993373360375,8269,57.459789077293,46.4885978294857,50.075857325368,NA,11058.57
354312,0,354312,354312,435660,48.1210657990625,50.0247607149579,2005,31.86321,48.5997313820817,41.1683860955319,40.7605692326044,1,0,65.47404336,45.6894734043355,41.0841740484749,46.2993373360375,8051,35.81895018376,46.4885978294857,NA,NA,10638.48
0,10000,298644,81536,29558,48.1210657990625,50.0247607149579,2004,31.6988,48.5997313820817,47.6641071277034,45.572731767735,4,0,38.192,49.8051695977933,41.0841740484749,46.2993373360375,10114,46.9919495209192,46.4885978294857,NA,NA,11149.22
0,10000,294428,81411,30837,48.1210657990625,50.0247607149579,2005,31.7157,44.1646661294716,59.7140833134848,45.572731767735,4,0,46.052,49.8051695977933,41.0841740484749,46.2993373360375,10148,46.9919495209192,46.4885978294857,NA,NA,11015.91
0,10000,300937,80152,30323,48.1210657990625,50.0247607149579,2005,31.7139,48.5997313820817,47.6641071277034,45.572731767735,4,0,26.3487155,49.8051695977933,41.0841740484749,46.2993373360375,10170,46.9919495209192,46.4885978294857,NA,NA,11042.49
0,10000,320632,102725,28392,48.1210657990625,50.0247607149579,2005,31.728,44.1646661294716,39.9132468291517,40.7605692326044,4,0,49.84822773,45.6894734043355,41.0841740484749,46.2993373360375,10162,46.9919495209192,46.4885978294857,NA,NA,10916.55
0,10000,300025,79913,30226,48.1210657990625,50.0247607149579,2005,31.7096,44.1646661294716,47.6641071277034,45.572731767735,4,0,41.716,49.8051695977933,41.0841740484749,46.2993373360375,10139,46.9919495209192,46.4885978294857,50.075857325368,NA,10999.57
0,10000,290780,23932,70351,48.1210657990625,50.0247607149579,2005,31.7168,44.1646661294716,47.6641071277034,45.572731767735,4,0,28.53084338,49.8051695977933,41.0841740484749,46.2993373360375,8400,46.9919495209192,46.4885978294857,NA,NA,10976.91
0,7000,215341,95114,45931,48.1210657990625,50.0247607149579,2005,31.7223,48.5997313820817,55.0971911518644,40.7605692326044,3,0,17.388,45.6894734043355,41.0841740484749,46.2993373360375,9678,46.9919495209192,46.4885978294857,NA,NA,10903.63
0,10000,298510,79913,30226,48.1210657990625,50.0247607149579,2005,31.7297,44.1646661294716,59.7140833134848,45.572731767735,4,0,65.73508381,49.8051695977933,41.0841740484749,46.2993373360375,10120,46.9919495209192,46.4885978294857,NA,NA,10969.7
0,10000,297175,81172,30640,48.1210657990625,50.0247607149579,2005,31.737,48.5997313820817,47.6641071277034,45.572731767735,4,0,11.199,49.8051695977933,41.0841740484749,46.2993373360375,10265,46.9919495209192,46.4885978294857,50.075857325368,NA,10964.06
407484,0,407484,407484,349430,48.1210657990625,50.0247607149579,2004,31.78249,48.5997313820817,53.6855631306289,45.572731767735,1,0,27.99322887,49.8051695977933,41.0841740484749,46.2993373360375,8741,57.459789077293,46.4885978294857,44.2500420302041,NA,10765.56
0,10008,277530,56939,16120,48.1210657990625,50.0247607149579,2004,31.7314,48.5997313820817,59.7140833134848,45.572731767735,4,0,46.11910418,49.8051695977933,41.0841740484749,46.2993373360375,10112,46.9919495209192,46.4885978294857,50.075857325368,NA,11041.8
0,10000,285566,24352,72750,48.1210657990625,50.0247607149579,2005,31.6603,44.4812271666837,47.6641071277034,45.572731767735,4,0,42.732,49.8051695977933,41.0841740484749,46.2993373360375,8475,46.9919495209192,46.4885978294857,NA,NA,10893.94
0,10000,301913,24369,72199,48.1210657990625,50.0247607149579,2005,31.6579,44.4812271666837,47.6641071277034,45.572731767735,4,0,46.864,49.8051695977933,41.0841740484749,46.2993373360375,8426,46.9919495209192,46.4885978294857,NA,NA,10887.07
152000,2000,154000,152000,175000,47.0209348228125,50.0247607149579,2005,31.85368,44.1646661294716,55.0971911518644,40.7605692326044,1,0,74.9528507,45.6894734043355,41.0841740484749,46.2993373360375,7938,35.81895018376,46.4885978294857,NA,NA,11013.31
0,0,453978,453978,350670,48.1210657990625,50.0247607149579,2005,31.68745,48.5997313820817,39.9132468291517,45.572731767735,1,0,91.768,49.8051695977933,41.0841740484749,46.2993373360375,8290,45.6145114608116,46.4885978294857,48.7225007616148,NA,11171
0,0,502194,502194,500460,48.1210657990625,50.0247607149579,2005,31.69,48.5997313820817,39.9132468291517,40.7605692326044,1,0,68.128,45.6894734043355,41.0841740484749,46.2993373360375,8225,46.9919495209192,46.4885978294857,50.075857325368,35.3283279841421,11133
430542,0,430542,430542,350840,48.1210657990625,50.0247607149579,2005,31.81789,44.1646661294716,47.6641071277034,45.572731767735,1,0,48.18907111,49.8051695977933,41.0841740484749,46.2993373360375,8390,57.459789077293,46.4885978294857,36.9588168142941,NA,10833.62
0,8000,530000,367000,149000,47.0209348228125,50.0247607149579,2005,31.77459,44.1646661294716,47.6641071277034,40.7605692326044,2,0,49.55407614,45.6894734043355,41.0841740484749,46.2993373360375,9388,45.6145114608116,46.4885978294857,50.075857325368,NA,10959.8
0,0,579516,579516,401720,48.1210657990625,50.0247607149579,2005,31.81568,44.1646661294716,47.6641071277034,45.572731767735,1,0,77.38134441,49.8051695977933,41.0841740484749,46.2993373360375,8296,46.9919495209192,46.4885978294857,48.7225007616148,35.3283279841421,10909.05
