EUR_o..Mstb.,Fluid.Water..Gals.,Fluid...Total..lbs.,Propping.Agent.Amount,Operator,County,Completion.Year,Deepest_Zone,Depth.Top,Additive,BEND..KHW.
50.42609975,0,290277,17231,48.1210657990625,50.0247607149579,2004,41.0841740484749,10071,48.3709958497295,11004.67
34.60778643,0,287662,23000,48.1210657990625,50.0247607149579,2003,41.0841740484749,10113,49.7480397337617,10803.08
39.90735845,0,295890,430880,48.1210657990625,50.0247607149579,2004,41.0841740484749,8208,44.2500420302041,10820.45
56.3998334,0,475000,219000,47.0209348228125,50.0247607149579,2004,41.0841740484749,7900,48.6724111539337,10866.11
34.484,268000,292000,301000,44.52772543375,50.0247607149579,2004,41.0841740484749,8239,50.075857325368,10935.96
69.96060032,329532,329532,325190,48.1210657990625,50.0247607149579,2004,41.0841740484749,8323,48.7225007616148,10930.75
67.268,305340,305340,434510,48.1210657990625,50.0247607149579,2004,41.0841740484749,8048,45.1765275738503,10641.53
43.268,0,295605,17600,48.1210657990625,50.0247607149579,2004,41.0841740484749,10182,50.0015157428277,11039.28
31.92805746,0,297570,30500,48.1210657990625,50.0247607149579,2004,41.0841740484749,10176,49.6187650081465,11081.91
52.85194007,0,203190,134453,47.2149192475855,50.0247607149579,2004,41.0841740484749,7249,48.1436651538823,10759.91
46.312,0,205238,135510,47.2149192475855,50.0247607149579,2004,41.0841740484749,7216,46.8986303610242,10730.96
80.32913438,0,205303,135222,47.2149192475855,50.0247607149579,2004,41.0841740484749,7221,46.8764432795873,10715.25
61.45273928,407064,407064,351360,48.1210657990625,50.0247607149579,2005,41.0841740484749,8353,41.8032154654563,10830.56
31.45750307,366408,366408,452250,48.1210657990625,50.0247607149579,2004,41.0841740484749,8321,44.2500420302041,10932.16
24.8743132,0,297292,39000,48.1210657990625,50.0247607149579,2004,41.0841740484749,10123,48.7955751124519,11104.37
158.02,0,268005,18000,48.1210657990625,50.0247607149579,2004,41.0841740484749,10155,49.4027597747614,11148.04
56.79350791,0,280240,25500,48.1210657990625,50.0247607149579,2004,41.0841740484749,10122,49.6603238823148,10960.34
57.53896741,3000,305337,68628,48.1210657990625,50.0247607149579,2004,41.0841740484749,8318,50.075857325368,11019.25
33.54,345030,345030,333410,48.1210657990625,50.0247607149579,2004,41.0841740484749,8266,50.075857325368,11063.43
49.26,0,203618,135487,47.2149192475855,50.0247607149579,2004,41.0841740484749,7123,44.709180123029,10631.99
43.884,342300,342300,291940,48.1210657990625,50.0247607149579,2004,41.0841740484749,8087,44.2500420302041,10719.34
60.116,0,289737,25114,48.1210657990625,50.0247607149579,2004,41.0841740484749,10167,50.4052916708461,11127.36
28.392,0,290146,20500,48.1210657990625,50.0247607149579,2004,41.0841740484749,10089,49.5686306651163,11065.39
47.89992016,0,294650,18000,48.1210657990625,50.0247607149579,2004,41.0841740484749,10139,50.075857325368,10862.38
14.85059152,0,276796,17500,48.1210657990625,50.0247607149579,2004,41.0841740484749,10121,49.7882111206455,11003.4
23.763,0,288534,19500,48.1210657990625,50.0247607149579,2004,41.0841740484749,10067,49.7655489865067,10948.48
58.35472283,0,477666,543040,48.1210657990625,50.0247607149579,2006,41.0841740484749,8065,46.1009233955741,10919.38
43.176,0,282080,17283,48.1210657990625,50.0247607149579,2004,41.0841740484749,10133,49.70470059024,10860.25
31.02059944,326352,326352,352040,48.1210657990625,50.0247607149579,2004,41.0841740484749,7955,44.2500420302041,10920.36
46.456,0,304923,135450,47.2149192475855,50.0247607149579,2004,41.0841740484749,7104,44.335903399516,10440
60.648,0,341722,135840,47.2149192475855,50.0247607149579,2004,41.0841740484749,7063,43.5988723006238,10417.06
31.516,0,210968,137713,47.2149192475855,50.0247607149579,2004,41.0841740484749,7135,47.1706859995481,10657.73
25.503,0,153212,312000,44.52772543375,50.0247607149579,2004,41.0841740484749,8166,50.075857325368,10921.16
66.67873896,0,153212,322000,44.52772543375,50.0247607149579,2004,41.0841740484749,8102,50.075857325368,10904.11
30.336,0,200972,138109,47.2149192475855,50.0247607149579,2004,41.0841740484749,7131,46.7788511814255,10639.74
32.084,0,298374,30366,48.1210657990625,50.0247607149579,2004,41.0841740484749,10170,49.0764462686092,11054.23
62.23906507,361000,376000,317000,44.52772543375,50.0247607149579,2004,41.0841740484749,8139,50.075857325368,10984.45
36.10162939,0,285217,28000,48.1210657990625,50.0247607149579,2004,41.0841740484749,10108,49.2414622634606,10891.81
39.632,0,283023,74000,48.1210657990625,50.0247607149579,2004,41.0841740484749,8223,48.1857226858235,10982.98
45.37418401,428064,428064,346550,48.1210657990625,50.0247607149579,2004,41.0841740484749,8320,43.2821811387332,10899.79
17.58,0,222985,46022,48.1210657990625,50.0247607149579,2004,41.0841740484749,9646,50.075857325368,10978.67
23.75980535,0,289110,31000,48.1210657990625,50.0247607149579,2004,41.0841740484749,10133,49.7673118104772,11008.8
46.61631594,0,283100,29000,48.1210657990625,50.0247607149579,2004,41.0841740484749,10121,50.0602428092608,10992.53
20.608,0,275369,31000,48.1210657990625,50.0247607149579,2004,41.0841740484749,10132,49.3748321602417,10999.13
28.016,220000,220000,216000,59.085816205,50.0247607149579,2004,41.0841740484749,8674,44.8954009831977,10492.13
97.884,394800,394800,350290,48.1210657990625,50.0247607149579,2004,41.0841740484749,8280,50.075857325368,11138
36.16,0,153212,329600,44.52772543375,50.0247607149579,2004,41.0841740484749,8186,50.075857325368,11021.01
54.928,410088,410088,350780,48.1210657990625,50.0247607149579,2004,41.0841740484749,8129,44.2500420302041,10968.01
36.412,0,161750,1e+05,48.1210657990625,50.0247607149579,2004,41.0841740484749,8550,46.8057286686659,10731.66
33.376,0,222525,38637,48.1210657990625,50.0247607149579,2004,41.0841740484749,9805,48.8072098807624,11065.03
27.19189199,461832,461832,370580,48.1210657990625,50.0247607149579,2004,41.0841740484749,8280,43.5221613171648,11041.88
62.57131418,0,298979,30606,48.1210657990625,50.0247607149579,2004,41.0841740484749,10148,49.5663799090313,10953.24
58.17200944,271800,295800,300900,44.52772543375,50.0247607149579,2004,41.0841740484749,8279,50.075857325368,10940.97
33.5191448,457338,457338,357950,48.1210657990625,50.0247607149579,2004,41.0841740484749,8648,43.2819231895718,11146.15
35.008,0,212335,45128,48.1210657990625,50.0247607149579,2005,41.0841740484749,9677,50.075857325368,10938.3
40.98067921,0,203282,137282,47.2149192475855,50.0247607149579,2004,41.0841740484749,6960,46.6991922168244,10693.99
57.7418352,0,289226,17249,48.1210657990625,50.0247607149579,2004,41.0841740484749,10106,49.5838037619309,10870.4
27.688,0,304159,30524,48.1210657990625,50.0247607149579,2005,41.0841740484749,10143,49.5496477393626,10875.27
45.952,433650,433650,331320,48.1210657990625,50.0247607149579,2005,41.0841740484749,8297,43.4974552749707,10911.79
38.44772302,0,289120,30526,48.1210657990625,50.0247607149579,2005,41.0841740484749,10175,50.075857325368,10751.55
48.332,0,198460,45121,48.1210657990625,50.0247607149579,2005,41.0841740484749,9592,48.5033566876803,10762.87
39.38,426888,426888,349710,48.1210657990625,50.0247607149579,2004,41.0841740484749,8147,50.075857325368,10989.54
58.85414189,448770,448770,34300,48.1210657990625,50.0247607149579,2005,41.0841740484749,8269,50.075857325368,11058.57
65.47404336,354312,354312,435660,48.1210657990625,50.0247607149579,2005,41.0841740484749,8051,45.1668418351652,10638.48
38.192,0,298644,29558,48.1210657990625,50.0247607149579,2004,41.0841740484749,10114,46.9938915870258,11149.22
46.052,0,294428,30837,48.1210657990625,50.0247607149579,2005,41.0841740484749,10148,49.7861924359769,11015.91
26.3487155,0,300937,30323,48.1210657990625,50.0247607149579,2005,41.0841740484749,10170,49.1972174587655,11042.49
49.84822773,0,320632,28392,48.1210657990625,50.0247607149579,2005,41.0841740484749,10162,48.9492416231744,10916.55
41.716,0,300025,30226,48.1210657990625,50.0247607149579,2005,41.0841740484749,10139,50.075857325368,10999.57
28.53084338,0,290780,70351,48.1210657990625,50.0247607149579,2005,41.0841740484749,8400,47.7756585424501,10976.91
17.388,0,215341,45931,48.1210657990625,50.0247607149579,2005,41.0841740484749,9678,49.0580274555047,10903.63
65.73508381,0,298510,30226,48.1210657990625,50.0247607149579,2005,41.0841740484749,10120,49.9778186047822,10969.7
11.199,0,297175,30640,48.1210657990625,50.0247607149579,2005,41.0841740484749,10265,50.075857325368,10964.06
27.99322887,407484,407484,349430,48.1210657990625,50.0247607149579,2004,41.0841740484749,8741,44.2500420302041,10765.56
46.11910418,0,277530,16120,48.1210657990625,50.0247607149579,2004,41.0841740484749,10112,50.075857325368,11041.8
42.732,0,285566,72750,48.1210657990625,50.0247607149579,2005,41.0841740484749,8475,49.1027994375646,10893.94
46.864,0,301913,72199,48.1210657990625,50.0247607149579,2005,41.0841740484749,8426,48.4889607810363,10887.07
74.9528507,152000,154000,175000,47.0209348228125,50.0247607149579,2005,41.0841740484749,7938,47.2538256974431,11013.31
91.768,0,453978,350670,48.1210657990625,50.0247607149579,2005,41.0841740484749,8290,48.7225007616148,11171
68.128,0,502194,500460,48.1210657990625,50.0247607149579,2005,41.0841740484749,8225,50.075857325368,11133
48.18907111,430542,430542,350840,48.1210657990625,50.0247607149579,2005,41.0841740484749,8390,36.9588168142941,10833.62
49.55407614,0,530000,149000,47.0209348228125,50.0247607149579,2005,41.0841740484749,9388,50.075857325368,10959.8
77.38134441,0,579516,401720,48.1210657990625,50.0247607149579,2005,41.0841740484749,8296,48.7225007616148,10909.05
59.04,513870,513870,498480,48.1210657990625,50.0247607149579,2006,41.0841740484749,8328,36.9588168142941,10831.32
29.68,0,295717,29909,48.1210657990625,50.0247607149579,2005,41.0841740484749,10115,49.4276323462215,10919.78
25.23054799,0,153212,181700,47.2149192475855,50.0247607149579,2005,41.0841740484749,7915,48.7225007616148,10673.02
48.27209734,602154,602154,648106,48.1210657990625,50.0247607149579,2006,41.0841740484749,8341,44.2500420302041,10927.94
48.6,0,297630,31379,48.1210657990625,50.0247607149579,2005,41.0841740484749,10165,47.3710139948857,11143.41
52.128,447678,447678,397760,48.1210657990625,50.0247607149579,2005,41.0841740484749,8160,36.9588168142941,11032.2
31.136,0,154462,178500,47.2149192475855,50.0247607149579,2005,41.0841740484749,7836,47.0146419790479,10656.14
33.076,0,153212,183962,47.2149192475855,50.0247607149579,2005,41.0841740484749,7803,48.7225007616148,10526.12
75.82,494718,494718,572780,48.1210657990625,50.0247607149579,2006,41.0841740484749,8232,42.3106219809572,11136.51
43.884,0,297063,30304,48.1210657990625,50.0247607149579,2005,41.0841740484749,10135,49.3761477538981,11010.22
39.33313857,384174,384174,134520,48.1210657990625,50.0247607149579,2006,41.0841740484749,8128,36.9588168142941,11015.82
83.324,0,441000,175000,47.0209348228125,50.0247607149579,2005,41.0841740484749,9433,42.88278599682,10899.67
29.26985004,0,463554,350660,48.1210657990625,50.0247607149579,2005,41.0841740484749,8294,36.9588168142941,10927.13
43.964,665322,665322,613250,48.1210657990625,50.0247607149579,2006,41.0841740484749,8356,44.2500420302041,10930.38
33.832,0,330415,29955,48.1210657990625,50.0247607149579,2005,41.0841740484749,10252,50.075857325368,10805.34
41.82115739,0,441500,496700,44.52772543375,50.0247607149579,2006,59.5113455050573,8278,50.075857325368,10917.38
41.208,0,293385,30409,48.1210657990625,50.0247607149579,2005,41.0841740484749,10289,50.075857325368,10706.89
32.128,569856,578856,601330,48.1210657990625,50.0247607149579,2006,41.0841740484749,8208,45.4711434296081,11035.86
57.032,0,298653,30149,48.1210657990625,50.0247607149579,2005,41.0841740484749,10262,50.075857325368,10926.66
43.372,0,538146,30600,48.1210657990625,50.0247607149579,2005,41.0841740484749,9938,45.3424453264095,10947.11
37.848,414750,414750,396520,48.1210657990625,50.0247607149579,2005,41.0841740484749,8121,44.6807508468956,10961.82
39.916,606396,606396,550420,48.1210657990625,50.0247607149579,2006,41.0841740484749,8577,36.9588168142941,10851.31
25.465,611730,611730,630500,48.1210657990625,50.0247607149579,2006,41.0841740484749,8249,43.1459711274282,11034.49
42.156,505386,505386,497280,48.1210657990625,50.0247607149579,2005,41.0841740484749,8632,42.7316267782505,11126.97
20.72,579726,579726,600100,48.1210657990625,50.0247607149579,2006,41.0841740484749,8721,48.7225007616148,11070.48
55.664,0,474264,7900,48.1210657990625,50.0247607149579,2005,41.0841740484749,9998,47.3651295331407,11021.84
21.948,0,459354,231940,48.1210657990625,50.0247607149579,2005,41.0841740484749,8173,40.8617406281568,10847.09
23.084,0,457406,120197.974871719,47.2149192475855,50.0247607149579,2006,41.0841740484749,9264,23.084,10881.69
58.856,0,509531,79021,47.2149192475855,50.0247607149579,2005,41.0841740484749,9982,39.8441672196431,10843.76
27.448,0,451860,31008,47.2149192475855,50.0247607149579,2006,41.0841740484749,10095,47.2063664671428,10890.53
71.588,0,550581,107963,47.2149192475855,50.0247607149579,2005,41.0841740484749,9989,42.2740612253054,10859.33
21.7819457,510972,510972,589080,48.1210657990625,50.0247607149579,2006,56.5692692866102,8262,36.9588168142941,10911.68
17.98007424,0,277793,136020,47.2149192475855,50.0247607149579,2006,41.0841740484749,7551,44.7033738394742,10665.15
34.48,0,407413,71950,47.2149192475855,50.0247607149579,2006,41.0841740484749,9766,40.8755334944722,10937.9
39.184,0,356404,17682,47.2149192475855,50.0247607149579,2005,41.0841740484749,9704,47.958535160866,10899.82
33.2316135,0,411032,147198,47.2149192475855,50.0247607149579,2006,41.0841740484749,9780,41.2253415817695,10906.03
44.904,0,444134,16036,47.2149192475855,50.0247607149579,2006,41.0841740484749,9957,43.880515886687,10894.59
67.94976138,481000,500250,289000,47.0209348228125,50.0247607149579,2005,41.0841740484749,7944,47.8785627351689,10976.16
40.26411279,0,496458,16505,47.2149192475855,50.0247607149579,2006,41.0841740484749,9711,42.483830068549,10573.11
59.18129168,0,553119,136000,47.2149192475855,50.0247607149579,2006,41.0841740484749,9616,41.4860861529878,10644.19
32.93505397,503000,512250,307000,47.0209348228125,50.0247607149579,2005,41.0841740484749,7819,46.6592555203306,10937.23
28.836,0,466247,71459,47.2149192475855,50.0247607149579,2006,41.0841740484749,10010,41.39052678558,10883.87
52.692,0,463018,16773,47.2149192475855,50.0247607149579,2006,41.0841740484749,9834,48.7061405499248,10848.27
37.752,0,466099,17493,47.2149192475855,50.0247607149579,2006,41.0841740484749,9838,42.4470912585752,10829.63
35.284,0,572900,550300,44.52772543375,50.0247607149579,2006,59.5113455050573,8210,36.9588168142941,10897.04
32.14,13294,153212,538660,48.1210657990625,50.0247607149579,2006,56.5692692866102,8317,46.6467615349262,10735.87
48.764,0,507816,16866,47.2149192475855,50.0247607149579,2006,41.0841740484749,10171,48.7866262998325,10853.2
32.8,586068,594128,580100,48.1210657990625,50.0247607149579,2006,56.5692692866102,8395,41.4712433622499,10744.64
49.28139875,634452,634452,598760,48.1210657990625,50.0247607149579,2006,56.5692692866102,8380,36.9588168142941,10720.99
55.772,0,475791,17851,47.2149192475855,50.0247607149579,2006,41.0841740484749,10003,45.7490524456949,10817.44
47.92,0,467623,17179,47.2149192475855,50.0247607149579,2006,41.0841740484749,10234,48.093111942874,10869.42
71.968,0,530520,17580,47.2149192475855,50.0247607149579,2006,41.0841740484749,10133,47.1401770533296,10830.14
37.688,0,455114,17291,47.2149192475855,50.0247607149579,2006,41.0841740484749,9928,48.6060303528086,10875.74
50.748,0,466922,17185,47.2149192475855,50.0247607149579,2006,41.0841740484749,10136,47.8793698572256,10853.14
39.92,555702,555702,746360,48.1210657990625,50.0247607149579,2006,41.0841740484749,7845,50.075857325368,10849.19
57.34912221,734454,734454,869407,48.1210657990625,50.0247607149579,2007,41.0841740484749,7823,44.2500420302041,10855.9
57.444,0,1408201.2,18412,47.2149192475855,50.0247607149579,2006,41.0841740484749,9804,48.6295429076599,10772.4
73.06722001,0,655250,319000,47.0209348228125,50.0247607149579,2006,41.0841740484749,7941,56.36743087,10893.31
22.82628719,0,371080,135840,47.2149192475855,50.0247607149579,2006,41.0841740484749,7736,40.3377367891113,10956.13
34.49935258,0,366635,135040,47.2149192475855,50.0247607149579,2006,41.0841740484749,7639,40.2993344617177,10869.21
31.912,0,442545,135197,47.2149192475855,50.0247607149579,2006,41.0841740484749,7745,40.876603017671,10917.15
48.14260508,655956,655956,700800,48.1210657990625,50.0247607149579,2006,59.5113455050573,7839,44.2500420302041,10836.41
42.728,0,552316,177463,47.2149192475855,50.0247607149579,2007,41.0841740484749,8362,40.1885052037759,10893.41
65.428,0,462114,177382,47.2149192475855,50.0247607149579,2006,41.0841740484749,8268,38.815499444872,10920.41
26.9138779,0,477059,180906,47.2149192475855,50.0247607149579,2006,41.0841740484749,8299,40.7123253690178,10938.38
51.112,0,457646,139879,47.2149192475855,50.0247607149579,2007,41.0841740484749,7806,46.1835439375508,10919.36
16.55643722,351000,360500,105000,47.0209348228125,50.0247607149579,2006,41.0841740484749,8565,46.023103518657,10933.26
61.528,588168,588168,715960,48.1210657990625,50.0247607149579,2006,56.5692692866102,8193,36.9588168142941,10998.05
36.552,581616,581616,639520,48.1210657990625,50.0247607149579,2006,41.0841740484749,8277,36.9588168142941,11160
40.77282225,0,445234,16977,47.2149192475855,50.0247607149579,2006,41.0841740484749,9605,43.6886549981552,10545.7
86.956,0,473472,17502,47.2149192475855,50.0247607149579,2006,41.0841740484749,9554,44.6140996467623,10514.16
19.24822649,0,322923,137829,47.2149192475855,50.0247607149579,2006,41.0841740484749,9793,45.1610822112812,10896.31
55.80805367,0,388394,17122,47.2149192475855,50.0247607149579,2006,41.0841740484749,9868,48.275898881856,10937.09
82.8613699,1046220,1046220,800581,48.1210657990625,50.0247607149579,2007,41.0841740484749,7756,44.2500420302041,10938.21
77.98311204,1075580.1,1191414,901480,48.1210657990625,50.0247607149579,2007,41.0841740484749,7746,44.2500420302041,10948.45
47.436,0,444639,137100,47.2149192475855,50.0247607149579,2006,41.0841740484749,7722,41.0557715299833,10897.67
48.112,594300,594300,650550,48.1210657990625,50.0247607149579,2006,41.0841740484749,8153,36.9588168142941,11159
41.71620714,827000,845000,560000,44.52772543375,50.0247607149579,2007,59.5113455050573,8176,48.7225007616148,10950.47
56.71657701,569772,569772,600900,48.1210657990625,50.0247607149579,2006,41.0841740484749,8371,40.6996229148296,10816.04
23.49,535458,535458,362004,48.1210657990625,50.0247607149579,2006,59.5113455050573,7054,36.9588168142941,10345.09
77.77491575,628698,628698,3e+05,48.1210657990625,50.0247607149579,2007,59.5113455050573,8333,45.9351413745686,10938.38
27.264,0,437483,17013,32.2985667405982,50.0247607149579,2006,41.0841740484749,9476,45.9686934973929,10640.05
45.81984815,563976,563976,601900,48.1210657990625,50.0247607149579,2006,41.0841740484749,8630,36.9588168142941,11102
42.824,0,450120,131658,47.2149192475855,50.0247607149579,2006,41.0841740484749,7814,43.1977066110231,10866.87
55.956,0,345789,134592,47.2149192475855,50.0247607149579,2006,41.0841740484749,7852,37.446070756,10892.81
56.73353027,0,447122,17920,47.2149192475855,50.0247607149579,2006,41.0841740484749,9911,45.4581204556653,10875.9
56.172,0,468844,33337,32.2985667405982,50.0247607149579,2006,41.0841740484749,9817,45.7449849945382,10585.61
33.84,0,354603,33047,32.2985667405982,50.0247607149579,2006,41.0841740484749,9719,43.8793002064111,10638.79
21.25904119,0,533918,153300,32.2985667405982,50.0247607149579,2006,41.0841740484749,7034,45.6026255009966,10736.29
37.38,0,532444,154247,47.2149192475855,50.0247607149579,2006,41.0841740484749,9716,43.6791990791445,10871.06
30.31831686,0,431475,17306,32.2985667405982,50.0247607149579,2006,41.0841740484749,8904,45.4258680811687,10562.19
47.248,548394,548394,648830,48.1210657990625,50.0247607149579,2006,41.0841740484749,8269,40.781268697283,11085.45
42.972,0,253336,60900,50.6229815375,50.0247607149579,2006,41.0841740484749,7874,48.0495944688515,10945.08
36.5817199,318070,344764,92000,50.6229815375,50.0247607149579,2006,41.0841740484749,8001,47.6694281981904,10947.64
54.64,1075580.1,1304488,127500,50.6229815375,50.0247607149579,2006,41.0841740484749,8591.60978319233,47.8299746713159,10931.95
78.06,0,312000,132000,50.6229815375,50.0247607149579,2006,41.0841740484749,8012,47.1521323467806,10949.73
39.04780219,72450,153212,117600,50.6229815375,50.0247607149579,2006,41.0841740484749,7956,48.7711826117503,10933.41
49.91380818,155148,472542,122900,50.6229815375,50.0247607149579,2006,41.0841740484749,7822,48.4538506350896,10935.7
102.2865487,430550,430550,319000,47.0209348228125,50.0247607149579,2006,41.0841740484749,7954,46.8934227108961,10855.13
48.948,0,487816,186168,47.2149192475855,50.0247607149579,2006,41.0841740484749,8280,37.446070756,10807.44
34.792,0,447203,178766,47.2149192475855,50.0247607149579,2006,41.0841740484749,8227,37.446070756,10732.01
58.592,0,424754,176222,47.2149192475855,50.0247607149579,2007,41.0841740484749,8258,37.446070756,10696.21
45.612,0,541875,179539,47.2149192475855,50.0247607149579,2007,41.0841740484749,8209,37.446070756,10629.55
67.74792166,0,441148,166358,47.2149192475855,50.0247607149579,2006,41.0841740484749,8259,37.446070756,10705.91
36.708,0,413313,171653,47.2149192475855,50.0247607149579,2007,41.0841740484749,8338,37.446070756,10925.8
65.28148434,980028,980028,751230,48.1210657990625,50.0247607149579,2007,41.0841740484749,7857,44.2500420302041,10864.77
62.78514382,613662,613662,700324,48.1210657990625,50.0247607149579,2007,41.0841740484749,7833,44.2500420302041,10862.31
25.508,580314,580314,704120,48.1210657990625,50.0247607149579,2007,41.0841740484749,7629,43.5146895635431,11097.61
35.08,328986,328986,258000,48.1210657990625,50.0247607149579,2006,41.0841740484749,7617,44.3672275494461,11105.19
40.396,511350,511350,500200,48.1210657990625,50.0247607149579,2007,41.0841740484749,8506,44.2500420302041,11026.36
36.072,0,463499,176630,47.2149192475855,50.0247607149579,2007,41.0841740484749,8231,37.446070756,10798.27
33.67536258,0,471508,183946,47.2149192475855,50.0247607149579,2007,41.0841740484749,8319,37.446070756,10934.19
38.603443,0,388265,173507,47.2149192475855,50.0247607149579,2006,41.0841740484749,9293,43.8716632651219,11147.71
35.6,0,389233,135960,47.2149192475855,50.0247607149579,2007,41.0841740484749,7162,37.446070756,10458.14
33.036,0,336925,148302,47.2149192475855,50.0247607149579,2007,41.0841740484749,7690,37.446070756,10851.24
18.192,0,180716,144940,47.2149192475855,50.0247607149579,2007,41.0841740484749,7248,37.446070756,10512.19
28.532,0,405279,35858,47.2149192475855,50.0247607149579,2007,41.0841740484749,9307,44.1402300199765,11138.73
50.2,0,528276,651880,48.1210657990625,50.0247607149579,2007,41.0841740484749,8237,44.2500420302041,11099.39
72.94253599,732564,732564,500122,48.1210657990625,50.0247607149579,2007,41.0841740484749,8261,36.9588168142941,11112.49
49.632,686490,686490,710520,48.1210657990625,50.0247607149579,2007,41.0841740484749,8261,44.2500420302041,11110.49
25.432,0,690144,555860,48.1210657990625,50.0247607149579,2007,41.0841740484749,8869,36.9588168142941,10977
30.91732865,0,184579,119012,47.2149192475855,50.0247607149579,2007,32.4389416069333,6927,37.446070756,10503.87
30.988,0,201993,135546,47.2149192475855,50.0247607149579,2007,32.4389416069333,6960,42.4784055954805,10540.67
47.03003331,0,648102,749500,48.1210657990625,50.0247607149579,2007,41.0841740484749,8567,44.2500420302041,11000.67
35.52561313,485562,485562,107000,32.2985667405982,50.0247607149579,2007,41.0841740484749,6882,37.80493262,10324.01
65.584,0,424314,176133,47.2149192475855,50.0247607149579,2007,41.0841740484749,8360,37.446070756,10830.22
55.72469755,0,602322,747800,48.1210657990625,50.0247607149579,2007,41.0841740484749,8233,48.7225007616148,11085.22
33.04,0,426162,182155,47.2149192475855,50.0247607149579,2007,41.0841740484749,8392,38.4363244335242,10891.55
33.952,0,350034,184296,47.2149192475855,50.0247607149579,2007,41.0841740484749,8376,37.446070756,10824.05
33.424,0,775052,171130,47.2149192475855,50.0247607149579,2007,41.0841740484749,9396,46.9772068236621,11105.81
50.89287072,0,700230,66512,47.2149192475855,50.0247607149579,2007,41.0841740484749,9460,45.0888784582174,11022.67
32.612,0,711813,85417,47.2149192475855,50.0247607149579,2007,41.0841740484749,9391,46.6395686323612,10976.7
29.7,0,584673,92763,47.2149192475855,50.0247607149579,2007,41.0841740484749,9416,43.7754038432325,10991.9
71.452,0,604380,602860,48.1210657990625,50.0247607149579,2007,59.5113455050573,8693,36.9588168142941,11144.68
28.148,615510,615510,605250,48.1210657990625,50.0247607149579,2008,56.5692692866102,8689,44.2500420302041,11086.25
108.724,0,418546,180504,47.2149192475855,50.0247607149579,2007,41.0841740484749,8486,37.446070756,11068.09
52.67011824,0,595686,654960,48.1210657990625,50.0247607149579,2007,56.5692692866102,8278,44.2500420302041,10776.8
37.03210804,0,316905,15749,47.2149192475855,50.0247607149579,2007,41.0841740484749,9486,45.3771010055946,11021.64
42.448,509500,522000,292800,47.0209348228125,50.0247607149579,2007,41.0841740484749,7937,48.7225007616148,10861.49
46.41027426,535000,547500,316750,47.0209348228125,50.0247607149579,2007,41.0841740484749,8046,47.5794831217225,10893.46
16.99490709,0,408076,35150,47.2149192475855,50.0247607149579,2008,41.0841740484749,9443,44.0911278986359,10769.83
15.003,0,297889,22525,47.2149192475855,50.0247607149579,2008,41.0841740484749,9500,47.9466891259626,11078.29
30.68,586278,586278,749860,48.1210657990625,50.0247607149579,2007,59.5113455050573,8008,44.2500420302041,10618.27
1.224,0,409977,129371,32.2985667405982,50.0247607149579,2007,41.0841740484749,7768,44.0283627903844,10510.11
38.48073554,0,487560,138809,32.2985667405982,50.0247607149579,2007,41.0841740484749,7798,45.7070484130384,10514.04
27.816,0,450221,135443,32.2985667405982,50.0247607149579,2007,41.0841740484749,8010,37.446070756,10655.77
38.15611142,0,376388,42658,47.2149192475855,50.0247607149579,2007,41.0841740484749,9482,46.8408670757123,11121.43
24.856,0,407788,132916,32.2985667405982,50.0247607149579,2007,41.0841740484749,8023,46.3898824191974,10717.89
31.008,0,475458,138931,32.2985667405982,50.0247607149579,2007,41.0841740484749,7984,46.5428048683975,10619.03
66.664,0,386500,181950,47.2149192475855,50.0247607149579,2008,41.0841740484749,8239,40.8660566992464,10852.99
43.384,0,387303,184455,47.2149192475855,50.0247607149579,2008,41.0841740484749,8252,38.9735138874196,10844.39
35.972,0,386704,134284,32.2985667405982,50.0247607149579,2008,41.0841740484749,8052,46.5644554593755,11140.52
41.824,0,441745,183520,47.2149192475855,50.0247607149579,2007,41.0841740484749,8293,39.8143067101812,10893.36
49.94,0,545474,135704,47.2149192475855,50.0247607149579,2008,41.0841740484749,8280,45.7758649249461,10820.53
32.316,0,564510,134064,47.2149192475855,50.0247607149579,2008,41.0841740484749,8248,43.9332465865678,10823.54
71.68747308,0,303492,897700,48.1210657990625,50.0247607149579,2008,59.5113455050573,8079,45.6702767888336,10791.66
31.828,629034,655116,491380,48.1210657990625,50.0247607149579,2007,59.5113455050573,8682,50.075857325368,10827.8
59.852,819294,819294,803710,48.1210657990625,50.0247607149579,2007,56.5692692866102,8329,44.2500420302041,10784.5
29.731,0,789222,800960,48.1210657990625,50.0247607149579,2008,59.5113455050573,8068,46.414488965751,10790.66
26.62828616,0,392187,189940,47.2149192475855,50.0247607149579,2008,41.0841740484749,8467,46.0154097692103,11065.57
34.504,235000,244500,309000,47.0209348228125,50.0247607149579,2008,41.0841740484749,7932,50.075857325368,10829.01
51.82,1075580.1,1408201.2,775280,48.1210657990625,50.0247607149579,2008,41.0841740484749,7986,50.075857325368,10797.64
72.27541308,0,685650,799860,48.1210657990625,50.0247607149579,2008,59.5113455050573,8090,48.7225007616148,10789.68
21.632,304248,304248,744410,48.1210657990625,50.0247607149579,2008,41.0841740484749,8198,44.2500420302041,10970.63
29.88130148,588000,601600,355500,47.0209348228125,50.0247607149579,2008,41.0841740484749,7982,48.7225007616148,10840.89
19.07999174,300887,300887,120625,32.2985667405982,50.0247607149579,2008,41.0841740484749,8355,36.9588168142941,10543.52
