EUR_o..Mstb.,Fluid.Water..Gals.,Acid..Gals.,Fluid...Total..lbs.,Propping.Agent.Amount,Operator,Completion.Year,Surface.Latitude,SPBY.Spacing.Proxy,Top_Zone,Mesh.Size
43.884,342300,0,342300,291940,48.1210657990625,2004,31.84944,39.9132468291517,49.8051695977933,37.6561090336317
60.116,0,9000,289737,25114,48.1210657990625,2004,31.6979,47.6641071277034,49.8051695977933,35.3283274610962
28.392,0,10000,290146,20500,48.1210657990625,2004,31.6878,55.0971911518644,49.8051695977933,35.328327310278
47.89992016,0,10000,294650,18000,48.1210657990625,2004,31.7155,47.6641071277034,49.8051695977933,35.328326552753
14.85059152,0,10000,276796,17500,48.1210657990625,2004,31.7145,47.6641071277034,49.8051695977933,35.3283268806431
23.763,0,10000,288534,19500,48.1210657990625,2004,31.8175,41.1683860955319,49.8051695977933,35.8170257330645
58.35472283,0,26000,477666,543040,48.1210657990625,2006,31.8149,41.1683860955319,45.6894734043355,35.5831445232731
43.176,0,10000,282080,17283,48.1210657990625,2004,31.6877,47.6641071277034,49.8051695977933,35.3283265520144
31.02059944,326352,0,326352,352040,48.1210657990625,2004,31.77534,39.9132468291517,39.4022307057895,35.3283278290735
46.456,0,7500,304923,135450,47.2149192475855,2004,31.93425,41.1683860955319,39.4022307057895,35.3283279841421
60.648,0,4000,341722,135840,47.2149192475855,2004,31.93173,41.1683860955319,39.4022307057895,35.3283279841421
31.516,0,5000,210968,137713,47.2149192475855,2004,31.793,39.9132468291517,45.6894734043355,35.3283279841421
25.503,0,14000,153212,312000,44.52772543375,2004,31.79786,47.6641071277034,49.8051695977933,40.1626614431934
66.67873896,0,14000,153212,322000,44.52772543375,2004,31.78643,47.6641071277034,45.6894734043355,35.3283276753343
30.336,0,5000,200972,138109,47.2149192475855,2004,31.79926,41.5902674741177,45.6894734043355,35.3283279841421
32.084,0,10000,298374,30366,48.1210657990625,2004,31.7071,47.6641071277034,49.8051695977933,38.6566111710137
62.23906507,361000,15000,376000,317000,44.52772543375,2004,31.77212,39.9132468291517,45.6894734043355,35.3283276045658
36.10162939,0,10000,285217,28000,48.1210657990625,2004,31.713,59.7140833134848,49.8051695977933,35.3283274465685
39.632,0,10000,283023,74000,48.1210657990625,2004,31.6658,41.1683860955319,49.8051695977933,35.3283277317851
45.37418401,428064,0,428064,346550,48.1210657990625,2004,31.82285,47.6641071277034,49.8051695977933,35.3283276514991
17.58,0,7512,222985,46022,48.1210657990625,2004,31.7225,39.9132468291517,49.8051695977933,35.3283275045208
23.75980535,0,10000,289110,31000,48.1210657990625,2004,31.7204,47.6641071277034,49.8051695977933,36.0644273922937
46.61631594,0,10000,283100,29000,48.1210657990625,2004,31.7326,59.7140833134848,49.8051695977933,40.545930558993
20.608,0,10000,275369,31000,48.1210657990625,2004,31.7214,39.9132468291517,49.8051695977933,35.3283275263663
28.016,220000,0,220000,216000,59.085816205,2004,31.89854,41.1683860955319,45.6894734043355,35.3283279841421
97.884,394800,0,394800,350290,48.1210657990625,2004,31.68548,39.9132468291517,49.8051695977933,35.6452935971756
36.16,0,9000,153212,329600,44.52772543375,2004,31.76622,47.6641071277034,49.8051695977933,35.6211975446171
54.928,410088,0,410088,350780,48.1210657990625,2004,31.74256,39.9132468291517,45.6894734043355,35.3283277619135
36.412,0,5500,161750,1e+05,48.1210657990625,2004,31.8105,39.9132468291517,49.8051695977933,35.3283279841421
33.376,0,1000,222525,38637,48.1210657990625,2004,31.74442,59.7140833134848,45.6894734043355,37.6875698375011
27.19189199,461832,0,461832,370580,48.1210657990625,2004,31.75465,47.6641071277034,49.8051695977933,35.3283277905102
62.57131418,0,10000,298979,30606,48.1210657990625,2004,31.7076,39.9132468291517,49.8051695977933,35.328327478894
58.17200944,271800,24000,295800,300900,44.52772543375,2004,31.79571,59.7140833134848,49.8051695977933,35.6652505625137
33.5191448,457338,0,457338,357950,48.1210657990625,2004,31.78397,47.6641071277034,49.8051695977933,35.3283277405728
35.008,0,7000,212335,45128,48.1210657990625,2005,31.7375,59.7140833134848,45.6894734043355,47.1220696559134
40.98067921,0,5000,203282,137282,47.2149192475855,2004,31.66337,39.9132468291517,45.6894734043355,35.3283279841421
57.7418352,0,10000,289226,17249,48.1210657990625,2004,31.7083,47.6641071277034,49.8051695977933,35.3283273832168
27.688,0,10000,304159,30524,48.1210657990625,2005,31.7093,59.7140833134848,49.8051695977933,35.9183618496907
45.952,433650,0,433650,331320,48.1210657990625,2005,31.8204,47.6641071277034,49.8051695977933,37.9168941093828
38.44772302,0,10000,289120,30526,48.1210657990625,2005,31.7095,47.6641071277034,49.8051695977933,37.320833195526
48.332,0,7000,198460,45121,48.1210657990625,2005,31.6979,47.6641071277034,49.8051695977933,36.0403361225198
39.38,426888,0,426888,349710,48.1210657990625,2004,31.73909,55.0971911518644,45.6894734043355,35.7206952553974
58.85414189,448770,0,448770,34300,48.1210657990625,2005,31.74086,47.6641071277034,49.8051695977933,36.2395551340317
65.47404336,354312,0,354312,435660,48.1210657990625,2005,31.86321,41.1683860955319,45.6894734043355,37.7140163496828
38.192,0,10000,298644,29558,48.1210657990625,2004,31.6988,47.6641071277034,49.8051695977933,35.3283274965249
46.052,0,10000,294428,30837,48.1210657990625,2005,31.7157,59.7140833134848,49.8051695977933,43.2183353379396
26.3487155,0,10000,300937,30323,48.1210657990625,2005,31.7139,47.6641071277034,49.8051695977933,35.3283274107422
49.84822773,0,10000,320632,28392,48.1210657990625,2005,31.728,39.9132468291517,45.6894734043355,39.0123212176114
41.716,0,10000,300025,30226,48.1210657990625,2005,31.7096,47.6641071277034,49.8051695977933,36.6770653301925
28.53084338,0,10000,290780,70351,48.1210657990625,2005,31.7168,47.6641071277034,49.8051695977933,35.8112620135786
17.388,0,7000,215341,45931,48.1210657990625,2005,31.7223,55.0971911518644,45.6894734043355,37.1959625072785
65.73508381,0,10000,298510,30226,48.1210657990625,2005,31.7297,59.7140833134848,49.8051695977933,38.4117949700882
11.199,0,10000,297175,30640,48.1210657990625,2005,31.737,47.6641071277034,49.8051695977933,53.5246193136505
27.99322887,407484,0,407484,349430,48.1210657990625,2004,31.78249,53.6855631306289,49.8051695977933,38.6722321562262
46.11910418,0,10008,277530,16120,48.1210657990625,2004,31.7314,59.7140833134848,49.8051695977933,35.3283272920427
42.732,0,10000,285566,72750,48.1210657990625,2005,31.6603,47.6641071277034,49.8051695977933,36.2595923752274
46.864,0,10000,301913,72199,48.1210657990625,2005,31.6579,47.6641071277034,49.8051695977933,36.3613195348382
74.9528507,152000,2000,154000,175000,47.0209348228125,2005,31.85368,55.0971911518644,45.6894734043355,38.6731754190902
91.768,0,0,453978,350670,48.1210657990625,2005,31.68745,39.9132468291517,49.8051695977933,36.0584715676202
68.128,0,0,502194,500460,48.1210657990625,2005,31.69,39.9132468291517,45.6894734043355,35.3283279841421
48.18907111,430542,0,430542,350840,48.1210657990625,2005,31.81789,47.6641071277034,49.8051695977933,38.4692963050714
49.55407614,0,8000,530000,149000,47.0209348228125,2005,31.77459,47.6641071277034,45.6894734043355,36.3253785877674
77.38134441,0,0,579516,401720,48.1210657990625,2005,31.81568,47.6641071277034,49.8051695977933,35.3283279841421
59.04,513870,0,513870,498480,48.1210657990625,2006,31.81528,47.6641071277034,49.8051695977933,36.2358727158804
29.68,0,10000,295717,29909,48.1210657990625,2005,31.70681,39.9132468291517,49.8051695977933,35.328327562972
25.23054799,0,3500,153212,181700,47.2149192475855,2005,31.78416,39.9132468291517,49.8051695977933,35.3283279841421
48.27209734,602154,0,602154,648106,48.1210657990625,2006,31.73401,47.6641071277034,49.8051695977933,37.2768663615033
48.6,0,10000,297630,31379,48.1210657990625,2005,31.6835,53.6855631306289,49.8051695977933,36.2144080538888
52.128,447678,0,447678,397760,48.1210657990625,2005,31.74965,47.6641071277034,49.8051695977933,35.3283279841421
31.136,0,3500,154462,178500,47.2149192475855,2005,31.78865,41.1683860955319,49.8051695977933,35.3283279841421
33.076,0,3500,153212,183962,47.2149192475855,2005,31.81198,41.1683860955319,49.8051695977933,35.3283279841421
75.82,494718,0,494718,572780,48.1210657990625,2006,31.6788,53.6855631306289,49.8051695977933,35.8896294782203
43.884,0,10000,297063,30304,48.1210657990625,2005,31.6865,39.9132468291517,49.8051695977933,35.3283273665949
39.33313857,384174,0,384174,134520,48.1210657990625,2006,31.683,47.6641071277034,49.8051695977933,35.3283279841421
83.324,0,15000,441000,175000,47.0209348228125,2005,31.84666,47.6641071277034,45.6894734043355,35.4188538263818
29.26985004,0,0,463554,350660,48.1210657990625,2005,31.79904,47.6641071277034,49.8051695977933,35.3283279841421
43.964,665322,0,665322,613250,48.1210657990625,2006,31.77891,39.9132468291517,49.8051695977933,37.7352180951455
33.832,0,10000,330415,29955,48.1210657990625,2005,31.6863,39.9132468291517,49.8051695977933,36.6563571806525
41.82115739,0,6000,441500,496700,44.52772543375,2006,31.7972,59.7140833134848,49.8051695977933,35.3283279841421
41.208,0,10000,293385,30409,48.1210657990625,2005,31.813,47.6641071277034,49.8051695977933,39.1575058859226
32.128,569856,9000,578856,601330,48.1210657990625,2006,31.7203,59.7140833134848,45.6894734043355,36.4945825838297
57.032,0,10000,298653,30149,48.1210657990625,2005,31.8043,39.9132468291517,49.8051695977933,36.665929981678
43.372,0,13944,538146,30600,48.1210657990625,2005,31.8207,47.6641071277034,49.8051695977933,36.9883416944334
37.848,414750,0,414750,396520,48.1210657990625,2005,31.7577,47.6641071277034,45.6894734043355,35.3283277184949
39.916,606396,0,606396,550420,48.1210657990625,2006,31.83454,53.6855631306289,49.8051695977933,35.3283279841421
25.465,611730,0,611730,630500,48.1210657990625,2006,31.74388,39.9132468291517,45.6894734043355,35.592471468701
42.156,505386,0,505386,497280,48.1210657990625,2005,31.78289,47.6641071277034,49.8051695977933,35.9725428108248
20.72,579726,0,579726,600100,48.1210657990625,2006,31.78545,59.7140833134848,49.8051695977933,35.3283279841421
55.664,0,15960,474264,7900,48.1210657990625,2005,31.76821,59.7140833134848,49.8051695977933,35.3283278173826
21.948,0,14112,459354,231940,48.1210657990625,2005,31.8385,47.6641071277034,49.8051695977933,35.6184458125847
23.084,0,12000,457406,162711.465281541,47.2149192475855,2006,31.81577,49.7519863676312,47.142803834728,37.8045327828402
58.856,0,17000,509531,79021,47.2149192475855,2005,31.82037,59.7140833134848,49.8051695977933,35.3283279841421
27.448,0,19500,451860,31008,47.2149192475855,2006,31.80842,39.9132468291517,49.8051695977933,35.3283279841421
71.588,0,15500,550581,107963,47.2149192475855,2005,31.8063,59.7140833134848,49.8051695977933,35.3283279841421
21.7819457,510972,0,510972,589080,48.1210657990625,2006,31.8173,59.7140833134848,49.8051695977933,35.3283279841421
17.98007424,0,6500,277793,136020,47.2149192475855,2006,31.92039,41.1683860955319,45.6894734043355,35.3283279841421
34.48,0,14250,407413,71950,47.2149192475855,2006,31.87755,55.0971911518644,49.8051695977933,35.3283279841421
39.184,0,10000,356404,17682,47.2149192475855,2005,31.8856,55.0971911518644,45.6894734043355,35.3283279841421
33.2316135,0,11000,411032,147198,47.2149192475855,2006,31.87629,55.0971911518644,45.6894734043355,35.3283279841421
44.904,0,15500,444134,16036,47.2149192475855,2006,31.88431,55.0971911518644,45.6894734043355,35.3283279841421
67.94976138,481000,19250,500250,289000,47.0209348228125,2005,31.85538,55.0971911518644,45.6894734043355,36.0391551158617
40.26411279,0,15500,496458,16505,47.2149192475855,2006,31.82868,39.9132468291517,49.8051695977933,35.3283279841421
59.18129168,0,26000,553119,136000,47.2149192475855,2006,31.85219,47.6641071277034,49.8051695977933,35.3283279841421
32.93505397,503000,9250,512250,307000,47.0209348228125,2005,31.77903,59.7140833134848,45.6894734043355,36.2403622392275
28.836,0,16000,466247,71459,47.2149192475855,2006,31.78182,59.7140833134848,49.8051695977933,35.3283279841421
52.692,0,12750,463018,16773,47.2149192475855,2006,31.83892,47.6641071277034,49.8051695977933,35.3283279841421
37.752,0,15750,466099,17493,47.2149192475855,2006,31.85266,59.7140833134848,49.8051695977933,35.3283279841421
35.284,0,5000,572900,550300,44.52772543375,2006,31.76849,41.1683860955319,49.8051695977933,35.3283279841421
32.14,13294,0,153212,538660,48.1210657990625,2006,31.71644,47.6641071277034,45.6894734043355,42.7603525869533
48.764,0,17750,507816,16866,47.2149192475855,2006,31.79145,47.6641071277034,49.8051695977933,35.3283279841421
32.8,586068,8060,594128,580100,48.1210657990625,2006,31.7377,39.9132468291517,49.8051695977933,35.3283279841421
49.28139875,634452,0,634452,598760,48.1210657990625,2006,31.7121,47.6641071277034,49.8051695977933,35.3283279841421
55.772,0,17750,475791,17851,47.2149192475855,2006,31.814,47.6641071277034,49.8051695977933,35.3283279841421
47.92,0,15750,467623,17179,47.2149192475855,2006,31.78436,59.7140833134848,49.8051695977933,35.3283279841421
71.968,0,26000,530520,17580,47.2149192475855,2006,31.79103,47.6641071277034,49.8051695977933,35.3283279841421
37.688,0,17500,455114,17291,47.2149192475855,2006,31.77939,59.7140833134848,49.8051695977933,35.3283279841421
50.748,0,13750,466922,17185,47.2149192475855,2006,31.78638,59.7140833134848,49.8051695977933,35.3283279841421
39.92,555702,0,555702,746360,48.1210657990625,2006,31.77,59.7140833134848,39.4022307057895,35.3283279841421
57.34912221,734454,0,734454,869407,48.1210657990625,2007,31.7674,59.7140833134848,39.4022307057895,37.6518171251212
57.444,0,17750,1408201.2,18412,47.2149192475855,2006,31.82249,39.9132468291517,49.8051695977933,35.3283279841421
73.06722001,0,0,655250,319000,47.0209348228125,2006,31.84966,59.7140833134848,45.6894734043355,38.1935504143457
22.82628719,0,10000,371080,135840,47.2149192475855,2006,31.8801,55.0971911518644,39.4022307057895,35.3283279841421
34.49935258,0,11000,366635,135040,47.2149192475855,2006,31.89567,55.0971911518644,45.6894734043355,35.3283279841421
31.912,0,15500,442545,135197,47.2149192475855,2006,31.8785,55.0971911518644,45.6894734043355,35.3283279841421
48.14260508,655956,0,655956,700800,48.1210657990625,2006,31.76283,59.7140833134848,45.6894734043355,43.0968836463038
42.728,0,21500,552316,177463,47.2149192475855,2007,31.80533,47.6641071277034,49.8051695977933,35.3283279841421
65.428,0,15750,462114,177382,47.2149192475855,2006,31.73139,47.6641071277034,49.8051695977933,35.3283279841421
26.9138779,0,14750,477059,180906,47.2149192475855,2006,31.72489,39.9132468291517,49.8051695977933,35.3283279841421
51.112,0,15750,457646,139879,47.2149192475855,2007,31.72431,39.9132468291517,45.6894734043355,35.3283279841421
16.55643722,351000,9500,360500,105000,47.0209348228125,2006,31.761,47.6641071277034,49.8051695977933,35.3283279841421
61.528,588168,0,588168,715960,48.1210657990625,2006,31.74055,47.6641071277034,49.8051695977933,36.3201239441963
36.552,581616,0,581616,639520,48.1210657990625,2006,31.69801,39.9132468291517,49.8051695977933,35.3283279841421
40.77282225,0,15750,445234,16977,47.2149192475855,2006,31.84675,39.9132468291517,49.8051695977933,35.3283279841421
86.956,0,15750,473472,17502,47.2149192475855,2006,31.84853,39.9132468291517,49.8051695977933,35.3283279841421
19.24822649,0,9500,322923,137829,47.2149192475855,2006,31.87085,59.7140833134848,49.8051695977933,35.3283279841421
55.80805367,0,12050,388394,17122,47.2149192475855,2006,31.87724,55.0971911518644,49.8051695977933,35.3283279841421
82.8613699,1046220,0,1046220,800581,48.1210657990625,2007,31.6567,39.9132468291517,39.4022307057895,36.5083957813529
77.98311204,1075580.1,0,1191414,901480,48.1210657990625,2007,31.6532,47.6641071277034,39.4022307057895,37.5390780753376
47.436,0,13250,444639,137100,47.2149192475855,2006,31.88201,55.0971911518644,45.6894734043355,35.3283279841421
48.112,594300,0,594300,650550,48.1210657990625,2006,31.69336,47.6641071277034,45.6894734043355,35.3283279841421
41.71620714,827000,18000,845000,560000,44.52772543375,2007,31.77678,47.6641071277034,49.8051695977933,37.6728267133204
56.71657701,569772,0,569772,600900,48.1210657990625,2006,31.6993,47.6641071277034,49.8051695977933,35.5751398831213
23.49,535458,0,535458,362004,48.1210657990625,2006,31.96385,55.0971911518644,45.6894734043355,35.3283279841421
77.77491575,628698,0,628698,3e+05,48.1210657990625,2007,31.78917,59.7140833134848,49.8051695977933,50.408457875
27.264,0,14250,437483,17013,32.2985667405982,2006,31.74599,39.9132468291517,45.6894734043355,35.3283279841421
45.81984815,563976,0,563976,601900,48.1210657990625,2006,31.76389,47.6641071277034,49.8051695977933,35.3283279841421
42.824,0,12750,450120,131658,47.2149192475855,2006,31.89491,55.0971911518644,45.6894734043355,35.3283279841421
55.956,0,13250,345789,134592,47.2149192475855,2006,31.88585,55.0971911518644,45.6894734043355,35.3283279841421
56.73353027,0,14250,447122,17920,47.2149192475855,2006,31.87435,59.7140833134848,45.6894734043355,35.3283279841421
56.172,0,15000,468844,33337,32.2985667405982,2006,31.69046,39.9132468291517,45.6894734043355,35.3283279841421
33.84,0,11250,354603,33047,32.2985667405982,2006,31.69759,39.9132468291517,45.6894734043355,35.3283279841421
21.25904119,0,18250,533918,153300,32.2985667405982,2006,31.75463,39.9132468291517,39.4022307057895,35.3283279841421
37.38,0,17250,532444,154247,47.2149192475855,2006,31.8939,55.0971911518644,45.6894734043355,35.3283279841421
30.31831686,0,14250,431475,17306,32.2985667405982,2006,31.77573,39.9132468291517,45.6894734043355,35.3283279841421
47.248,548394,0,548394,648830,48.1210657990625,2006,31.7148,47.6641071277034,49.8051695977933,35.6196702136383
42.972,0,8500,253336,60900,50.6229815375,2006,31.82658,47.6641071277034,45.6894734043355,35.3283279841421
36.5817199,318070,10000,344764,92000,50.6229815375,2006,31.82392,47.6641071277034,45.6894734043355,35.3283279841421
54.64,1075580.1,0,1304488,127500,50.6229815375,2006,31.82209,59.7140833134848,45.6894734043355,35.3283279841421
78.06,0,0,312000,132000,50.6229815375,2006,31.82184,47.6641071277034,45.6894734043355,35.3283279841421
39.04780219,72450,0,153212,117600,50.6229815375,2006,31.82916,47.6641071277034,45.6894734043355,35.3283279841421
49.91380818,155148,0,472542,122900,50.6229815375,2006,31.81951,47.6641071277034,45.6894734043355,35.3283279841421
102.2865487,430550,0,430550,319000,47.0209348228125,2006,31.84784,59.7140833134848,45.6894734043355,35.3283279841421
48.948,0,17750,487816,186168,47.2149192475855,2006,31.84716,47.6641071277034,49.8051695977933,35.3283279841421
34.792,0,15750,447203,178766,47.2149192475855,2006,31.83481,47.6641071277034,49.8051695977933,35.3283279841421
58.592,0,15750,424754,176222,47.2149192475855,2007,31.84285,59.7140833134848,49.8051695977933,35.3283279841421
45.612,0,26000,541875,179539,47.2149192475855,2007,31.84574,47.6641071277034,49.8051695977933,35.3283279841421
67.74792166,0,15750,441148,166358,47.2149192475855,2006,31.83933,47.6641071277034,49.8051695977933,35.3283279841421
36.708,0,18750,413313,171653,47.2149192475855,2007,31.75643,47.6641071277034,49.8051695977933,35.3283279841421
65.28148434,980028,0,980028,751230,48.1210657990625,2007,31.77364,59.7140833134848,39.4022307057895,40.0864455747077
62.78514382,613662,0,613662,700324,48.1210657990625,2007,31.77759,59.7140833134848,45.6894734043355,35.5474094205104
25.508,580314,0,580314,704120,48.1210657990625,2007,31.6561,47.6641071277034,45.6894734043355,35.3283278071921
35.08,328986,0,328986,258000,48.1210657990625,2006,31.6541,47.6641071277034,45.6894734043355,35.3283279841421
40.396,511350,0,511350,500200,48.1210657990625,2007,31.7509,47.6641071277034,49.8051695977933,40.3714154469701
36.072,0,15750,463499,176630,47.2149192475855,2007,31.79486,39.9132468291517,49.8051695977933,35.3283279841421
33.67536258,0,15050,471508,183946,47.2149192475855,2007,31.7213,47.6641071277034,49.8051695977933,35.3283279841421
38.603443,0,12000,388265,173507,47.2149192475855,2006,31.66763,47.2732151567572,47.142803834728,35.3283279841421
35.6,0,14250,389233,135960,47.2149192475855,2007,31.93387,39.9132468291517,45.6894734043355,35.3283279841421
33.036,0,11250,336925,148302,47.2149192475855,2007,31.87597,55.0971911518644,45.6894734043355,35.3283279841421
18.192,0,5000,180716,144940,47.2149192475855,2007,31.86507,41.1683860955319,39.4022307057895,35.3283279841421
28.532,0,12000,405279,35858,47.2149192475855,2007,31.66201,46.6023847745052,47.142803834728,35.3283279841421
50.2,0,0,528276,651880,48.1210657990625,2007,31.70771,47.6641071277034,49.8051695977933,36.0197180573791
72.94253599,732564,0,732564,500122,48.1210657990625,2007,31.70324,59.7140833134848,49.8051695977933,38.3129391539034
49.632,686490,0,686490,710520,48.1210657990625,2007,31.70581,47.6641071277034,49.8051695977933,37.0830623822089
25.432,0,0,690144,555860,48.1210657990625,2007,31.82613,53.6855631306289,49.8051695977933,46.63
30.91732865,0,5750,184579,119012,47.2149192475855,2007,31.79949,39.9132468291517,45.6894734043355,35.3283279841421
30.988,0,5250,201993,135546,47.2149192475855,2007,31.79768,39.9132468291517,45.6894734043355,35.3283279841421
47.03003331,0,0,648102,749500,48.1210657990625,2007,31.73338,47.6641071277034,49.8051695977933,41.2373820413001
35.52561313,485562,0,485562,107000,32.2985667405982,2007,31.93394,39.9132468291517,39.4022307057895,35.3283279841421
65.584,0,15750,424314,176133,47.2149192475855,2007,31.83189,59.7140833134848,49.8051695977933,35.3283279841421
55.72469755,0,0,602322,747800,48.1210657990625,2007,31.6619,39.9132468291517,45.6894734043355,35.5636321617017
33.04,0,15750,426162,182155,47.2149192475855,2007,31.81951,47.6641071277034,49.8051695977933,35.3283279841421
33.952,0,12750,350034,184296,47.2149192475855,2007,31.87692,55.0971911518644,49.8051695977933,35.3283279841421
33.424,0,13000,775052,171130,47.2149192475855,2007,31.79894,49.8651197081616,47.142803834728,35.3283279841421
50.89287072,0,15900,700230,66512,47.2149192475855,2007,31.80603,50.229104706512,47.142803834728,35.3283279841421
32.612,0,21000,711813,85417,47.2149192475855,2007,31.79489,53.6855631306289,47.142803834728,35.3283279841421
29.7,0,12000,584673,92763,47.2149192475855,2007,31.80201,53.6855631306289,47.142803834728,35.3283279841421
71.452,0,16044,604380,602860,48.1210657990625,2007,31.792,47.6641071277034,49.8051695977933,36.9292893502621
28.148,615510,0,615510,605250,48.1210657990625,2008,31.78995,47.6641071277034,49.8051695977933,43.3593893935476
108.724,0,15750,418546,180504,47.2149192475855,2007,31.65738,39.9132468291517,49.8051695977933,35.3283279841421
52.67011824,0,0,595686,654960,48.1210657990625,2007,31.84788,41.1683860955319,49.8051695977933,47.9611914344818
37.03210804,0,17000,316905,15749,47.2149192475855,2007,31.76434,46.3844442459812,47.142803834728,35.3283279841421
42.448,509500,12500,522000,292800,47.0209348228125,2007,31.82424,47.6641071277034,45.6894734043355,35.3283279841421
46.41027426,535000,12500,547500,316750,47.0209348228125,2007,31.83192,47.6641071277034,45.6894734043355,35.3283279841421
16.99490709,0,22000,408076,35150,47.2149192475855,2008,31.77192,49.7299922318944,47.142803834728,35.3283279841421
15.003,0,17000,297889,22525,47.2149192475855,2008,31.76883,46.3951575305794,47.142803834728,35.3283279841421
30.68,586278,0,586278,749860,48.1210657990625,2007,31.85618,41.1683860955319,45.6894734043355,40.6981506747376
1.224,0,17000,409977,129371,32.2985667405982,2007,31.69855,39.9132468291517,45.6894734043355,35.3283279841421
38.48073554,0,21500,487560,138809,32.2985667405982,2007,31.6848,41.1683860955319,45.6894734043355,35.3283279841421
27.816,0,21500,450221,135443,32.2985667405982,2007,31.71654,39.9132468291517,45.6894734043355,35.3283279841421
38.15611142,0,15000,376388,42658,47.2149192475855,2007,31.77798,49.9269299658246,47.142803834728,35.3283279841421
24.856,0,14250,407788,132916,32.2985667405982,2007,31.73066,39.9132468291517,45.6894734043355,35.3283279841421
31.008,0,17250,475458,138931,32.2985667405982,2007,31.69502,39.9132468291517,45.6894734043355,35.3283279841421
66.664,0,20000,386500,181950,47.2149192475855,2008,31.7889,59.7140833134848,49.8051695977933,35.3283279841421
43.384,0,18750,387303,184455,47.2149192475855,2008,31.78892,59.7140833134848,49.8051695977933,35.3283279841421
35.972,0,14250,386704,134284,32.2985667405982,2008,31.77988,39.9132468291517,45.6894734043355,35.3283279841421
41.824,0,15000,441745,183520,47.2149192475855,2007,31.78086,59.7140833134848,49.8051695977933,35.3283279841421
49.94,0,16700,545474,135704,47.2149192475855,2008,31.8109,39.9132468291517,49.8051695977933,35.3283279841421
32.316,0,16500,564510,134064,47.2149192475855,2008,31.80739,47.6641071277034,49.8051695977933,35.3283279841421
71.68747308,0,17052,303492,897700,48.1210657990625,2008,31.85329,39.9132468291517,49.8051695977933,42.2773137207877
31.828,629034,26000,655116,491380,48.1210657990625,2007,31.83971,53.6855631306289,49.8051695977933,37.0242296956059
59.852,819294,0,819294,803710,48.1210657990625,2007,31.7231,59.7140833134848,49.8051695977933,44.0123510896321
29.731,0,20076,789222,800960,48.1210657990625,2008,31.85843,41.1683860955319,45.6894734043355,40.8526902123374
26.62828616,0,11250,392187,189940,47.2149192475855,2008,31.66348,39.9132468291517,49.8051695977933,35.3283279841421
34.504,235000,9500,244500,309000,47.0209348228125,2008,31.82227,47.6641071277034,45.6894734043355,35.3283279841421
51.82,1075580.1,21084,1408201.2,775280,48.1210657990625,2008,31.86388,55.0971911518644,45.6894734043355,48.0619209324501
72.27541308,0,17052,685650,799860,48.1210657990625,2008,31.86833,55.0971911518644,45.6894734043355,42.1884248254243
21.632,304248,0,304248,744410,48.1210657990625,2008,31.813,47.6641071277034,49.8051695977933,40.2470225816104
29.88130148,588000,13600,601600,355500,47.0209348228125,2008,31.84612,59.7140833134848,45.6894734043355,35.3283279841421
19.07999174,300887,0,300887,120625,32.2985667405982,2008,31.78624,39.9132468291517,45.6894734043355,35.3283279841421
31.68,0,13500,515056,154824,32.2985667405982,2008,31.77739,39.9132468291517,45.6894734043355,35.3283279841421
47.496,0,12000,361370,150412,32.2985667405982,2008,31.78196,39.9132468291517,45.6894734043355,35.3283279841421
51.64466495,0,0,980043,598889,72.5015994800833,2008,31.81662,59.7140833134848,45.6894734043355,37.6902800292423
53.684,0,10500,707777,186904,47.2149192475855,2008,31.65638,39.9132468291517,49.8051695977933,35.3283279841421
7.68,0,12000,610283,138835,32.2985667405982,2008,31.75036,39.9132468291517,45.6894734043355,35.3283279841421
33.668,0,17000,609456,172207,47.2149192475855,2008,31.82494,47.6641071277034,49.8051695977933,35.3283279841421
49.64048366,0,10500,497377,107440,32.2985667405982,2008,31.79067,39.9132468291517,45.6894734043355,35.3283279841421
12.869,0,9500,533688,153365,32.2985667405982,2008,31.80153,39.9132468291517,45.6894734043355,35.3283279841421
18.56291316,0,9000,446516,114711,32.2985667405982,2008,31.79744,39.9132468291517,45.6894734043355,35.3283279841421
15.08381372,0,10500,431283,137433,32.2985667405982,2008,31.7689,39.9132468291517,45.6894734043355,35.3283279841421
29.752,0,12000,506153,158640,32.2985667405982,2009,31.75534,39.9132468291517,45.6894734043355,35.3283279841421
30.86,0,9000,457464,135022,32.2985667405982,2009,31.80102,39.9132468291517,39.4022307057895,35.3283279841421
35.40801779,0,12000,553766,153784,32.2985667405982,2008,31.77075,47.6641071277034,45.6894734043355,35.3283279841421
46.732,0,10500,470788,118940,32.2985667405982,2008,31.82823,39.9132468291517,45.6894734043355,35.3283279841421
37.72997991,0,7500,534815,155278,32.2985667405982,2008,31.79339,39.9132468291517,39.4022307057895,35.3283279841421
27.901,0,12000,640140,145941,47.2149192475855,2009,31.91716,39.9132468291517,45.6894734043355,35.3283279841421
45.716,0,22400,153212,107300,24.6604927446667,2008,31.77224,39.9132468291517,39.4022307057895,35.0951183854505
32.796,69158.4843537192,11603.543206972,557812.485237322,66500,24.6604927446667,2008,31.68191,42.7587157394251,47.142803834728,35.3283279841421
28.252,0,12000,589657,120116,32.2985667405982,2008,31.8212,39.9132468291517,45.6894734043355,35.3283279841421
29.636,0,10500,497735,156658,32.2985667405982,2008,31.82661,39.9132468291517,45.6894734043355,35.3283279841421
