WellID,EUR_o..Mstb.,Operator,County,Completion.Year,Surface.Latitude,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Top_Zone,Deepest_Zone,Number,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Additive,Mesh.Size,STRN..KHW.
505,45.712,0.117718100111351,0.424544756165247,-1.64868024014954,0.786123249034408,-0.771133263116276,-0.978055117575381,0.0323194936071763,-0.0531664307827982,-0.867593575214755,-0.328227983611178,-0.698899696360831,0.0200374461422351,-0.43280085033217,-0.716481977544129,-0.39680968297935,0.843687843736762,0.24916814306783,-1.7654614607126,-0.0238922880731657,0.358648690968236,0.940139484632839,-0.488586575042391,0.813312138534676
507,35.08171606,0.333598896163696,0.424544756165247,-1.64868024014954,0.635883404117674,-0.649579841586739,-0.978055117575381,-0.221183053963452,-0.0652756634375898,-0.425523278922665,1.64763277699973,-1.03513519824341,-2.19043289658,-0.43280085033217,0.446751700110453,-0.852600888362013,-1.30308107631439,-2.38041013636768,-0.462017797851218,-0.0320689520095818,-2.84504389253725,-0.229710440460823,-0.185421182413056,0.572970530597001
509,54.188,0.117718100111351,0.424544756165247,-1.64868024014954,0.79418075704785,1.01096829201767,0.450016387518574,0.0505570869575812,-0.0531664307827982,-0.867593575214755,-0.403888321300665,-0.624742643348769,0.0200374461422351,-0.43280085033217,-0.716481977544129,-0.430314389763643,0.477791123482632,0.303632471519934,-1.7654614607126,-0.0243954673923297,0.358648690968236,0.940139484632839,-0.488586575042391,0.799174112244618
510,45.17484084,0.401753123193629,0.424544756165247,-1.64868024014954,-0.0816059223721725,1.01096829201767,0.450016387518574,-0.221183053963452,-0.0289479654732151,-0.171203467773603,-0.747475188551787,-0.527362666453303,0.0200374461422351,-0.43280085033217,0.987624558627167,1.46381803004173,0.81112589793063,-0.721588446495053,0.189396593077194,-0.0317020504226913,0.358648690968236,0.285246910265523,-0.488586608390831,1.38852055232275
512,75.676,0.401753123193629,0.424544756165247,-1.64868024014954,0.133871495882427,1.01096829201767,1.66617738306012,-0.221183053963452,-0.0572028416677287,-0.109017540138592,-0.6661007129785,-0.456645874076965,0.0200374461422351,-0.43280085033217,0.609969665226977,1.44372975972744,0.831984905120985,-0.709992081665191,0.189396593077194,-0.0317083401641809,0.358648690968236,-0.328984701843275,-0.447069829016263,1.4005861285058
513,48.24429574,0.333598896163696,0.424544756165247,-1.64868024014954,0.762085660372993,1.01096829201767,0.450016387518574,-0.221183053963452,-0.0410571981280067,-0.0124391293561485,0.0486460471104194,-0.309847999776096,0.0200374461422351,-0.43280085033217,1.3438884028156,1.4046752724414,0.615872477935388,-2.54391873281529,-0.462017797851218,-0.0320689520095818,-2.84504389253725,-0.229710440460823,-0.430558526045203,0.793905507051002
514,19.40387603,0.333598896163696,0.424544756165247,-1.64868024014954,0.480344059710578,-0.649579841586739,-0.978055117575381,-0.221183053963452,-0.0572028416677287,-0.446186627549531,-0.099133715262777,-1.07263718164783,0.0200374461422351,-0.43280085033217,0.609969665226977,-0.772307239663393,-1.28037037233924,-2.54391873281529,-0.462017797851218,-0.0320689520095818,-2.84504389253725,-0.229710440460823,-0.488586591115757,0.735106596805761
516,48.98034099,0.333598896163696,0.424544756165247,-1.64868024014954,0.479499760153847,-0.771133263116276,-0.978055117575381,-0.221183053963452,-0.0531664307827982,-0.484479334073763,-0.0981261026912029,-1.15991096844109,0.0200374461422351,-0.43280085033217,0.751355497633122,-0.870065549833981,-1.33988676292304,-2.54391873281529,-0.462017797851218,-0.0320689520095818,-2.84504389253725,-0.229710440460823,-0.488586588891706,0.539568623126152
518,42.128,0.333598896163696,0.424544756165247,-1.64868024014954,0.36543135383781,-0.649579841586739,-0.978055117575381,-0.221183053963452,-0.051148225340333,-0.421139880551641,-0.100470116056172,-1.008235644995,-2.19043289658,-0.43280085033217,0.446751700110453,-0.895887189700814,-1.33870429470748,-0.850941724253539,-0.0326629279208702,-0.0293165611337543,0.358648690968236,0.390987474580359,-0.488586575042391,0.514696802345314
521,38.332,0.318718935728972,0.424544756165247,-1.64868024014954,0.676033216832437,-0.771133263116276,0.450016387518574,0.179132120077936,0.0701459217518291,-0.867593575214755,-0.891790790987159,-0.111520259883995,0.0200374461422351,-0.43280085033217,0.0174367600444965,-0.125650773474607,-0.524444041958758,-0.279476147418099,-1.7654614607126,-0.0284209019456423,0.358648690968236,0.754974258863669,-0.267847621744257,0.741028617315861
525,62.932,0.401753123193629,0.424544756165247,-1.64868024014954,1.07040861652652,-0.771133263116276,0.450016387518574,0.11714983531725,-0.0733484852074508,-0.867593575214755,-0.171122852771004,-0.398731080780979,1.13799056835638,-0.43280085033217,-1.45040071513276,0.176621908499405,0.93365090617217,0.480511533638131,0.41654782709193,-0.0227395881161807,0.358648690968236,-0.607132369191557,-0.153532019068789,0.745330784812728
526,52.728,0.333598896163696,0.424544756165247,-1.64868024014954,1.78850985736703,-2.49739978637236,-0.691057779869329,-0.154187254790739,-0.0572028416677287,-0.429732560178654,-0.0594332346301214,-0.715581460972197,-2.19043289658,-0.43280085033217,0.87606664017641,0.699977021901647,-0.175974452291201,-0.660454905253657,1.06797003084708,-0.0316940834168045,0.358648690968236,-0.177770906692806,-0.488586575042391,0.00761052674103215
527,14.66478303,0.401753123193629,0.424544756165247,-1.64868024014954,0.208901905985844,-0.771133263116276,1.66617738306012,0.0687399675279349,-0.0733484852074508,-0.867593575214755,-0.338843668319693,-0.571862779191209,0.0200374461422351,-0.43280085033217,-1.45040071513276,-0.417407895648837,0.998107614314193,0.355095830493327,1.74361425893539,-0.0239648297583452,0.358648690968236,0.294604182891793,-0.412172476021156,1.04172003285723
529,58.376,0.333598896163696,0.424544756165247,-1.64868024014954,1.95305078704217,-0.771133263116276,-0.978055117575381,-0.221183053963452,-0.051148225340333,-0.283393654382937,-0.0563635125915698,-0.733970341277124,0.0200374461422351,-0.43280085033217,0.87606664017641,-0.937598350277295,-1.3687570243538,-2.38041013636768,-0.462017797851218,-0.0320689520095818,-2.84504389253725,-0.229710440460823,-0.370044031088196,-0.138205127191209
530,37.467,0.117718100111351,0.424544756165247,-1.64868024014954,0.839146606718085,1.01096829201767,1.66617738306012,-0.221183053963452,-0.0471118144554024,-0.543300448460709,-3.06508886320093,-1.30757953812025,-2.19043289658,-0.43280085033217,-0.716481977544129,-0.45447402059293,0.576065588510097,-0.20732392860793,0.189396593077194,-0.0312470924549471,0.358648690968236,0.940139484632839,-0.405759166374764,0.796551529084752
531,37.02778895,0.401753123193629,0.424544756165247,-1.64868024014954,0.327722219434915,-0.771133263116276,0.450016387518574,0.0352676005722693,-0.0329843763581456,-0.867593575214755,-1.33977477127498,-0.667880673323102,1.13799056835638,-0.43280085033217,0.751355497633122,1.4502165072675,0.729016496813519,-0.707902445147195,-1.7654614607126,-0.031685990616088,0.358648690968236,0.940139484632839,-0.488586897300692,1.21517586540388
534,74.076,0.401753123193629,0.424544756165247,-1.64868024014954,0.707464082873079,1.01096829201767,-0.978055117575381,0.105506955722351,-0.0733484852074508,-0.867593575214755,-0.607100535303343,-0.438464383114974,-2.19043289658,-0.43280085033217,-1.45040071513276,-0.194276465669686,0.801131378870459,0.451728935787819,-1.7654614607126,-0.0255989045973305,0.358648690968236,0.216858499368122,-0.488586575042391,0.867374581632751
536,26.49440013,0.333598896163696,0.424544756165247,-1.64868024014954,0.901437402861933,-0.771133263116276,0.450016387518574,-0.221183053963452,-0.0228933491458193,-0.089969127753683,-0.124610219479871,-0.402541500221231,1.13799056835638,-0.43280085033217,1.18067043769908,1.09324657177245,0.245093143994509,-0.569491608077688,0.189396593077194,-0.031481343393823,0.358648690968236,0.940139484632839,-0.488586575042391,0.660942219371618
537,15.96090849,0.333598896163696,0.424544756165247,-1.64868024014954,0.907103968928475,1.01096829201767,-0.978055117575381,-0.221183053963452,-0.0228933491458193,-0.0676516665339784,-0.32786150156192,-0.371333808531753,1.13799056835638,-0.43280085033217,0.987624558627167,1.56271797574424,0.816127488258574,-0.745786945326323,0.189396593077194,-0.0319544996802769,0.358648690968236,0.940139484632839,-0.488586575042391,0.809543016395505
538,25.85262153,0.333598896163696,0.424544756165247,-1.64868024014954,0.919484958441875,1.01096829201767,1.66617738306012,-0.221183053963452,-0.051148225340333,-0.245721240081019,-0.0151697809234367,-0.667906747153829,0.0200374461422351,-0.43280085033217,0.751355497633122,-0.616354209670189,-1.17490004606836,-0.930230176456322,0.189396593077194,-0.0293783683267916,0.358648690968236,-0.138148517764348,-0.488586575042391,0.695843005022747
540,55.27195048,0.401753123193629,0.424544756165247,-1.64868024014954,0.820589238384257,-0.771133263116276,0.450016387518574,0.11400932174231,-0.0733484852074508,-0.867593575214755,-0.321678872269169,-0.409339518022462,0.0200374461422351,-0.43280085033217,-1.45040071513276,-0.13964884403698,0.78782331824802,0.472826836796795,-1.7654614607126,-0.0238472115924906,0.358648690968236,-0.292523652970473,-0.123145620737579,0.903578266234776
541,51.36853882,0.401753123193629,0.424544756165247,-1.64868024014954,0.941723577748921,1.01096829201767,-0.978055117575381,-0.221183053963452,-0.0733484852074508,-0.169758295718806,-0.705221077916508,-0.562560604735916,1.13799056835638,-0.43280085033217,-1.45040071513276,0.0840337427239008,0.454606397641773,0.361834277356603,0.189396593077194,-0.0261104702384806,0.358648690968236,0.243312782480358,-0.358534867731596,0.801343947092159
543,49.61751604,0.401753123193629,0.424544756165247,-1.64868024014954,0.959831235905865,1.01096829201767,-0.978055117575381,0.108762366135398,-0.0733484852074508,-0.867593575214755,-0.359923885019193,-0.427242120073156,-2.19043289658,-0.43280085033217,-1.45040071513276,-0.410534703507049,0.491413527849706,0.459858284850927,-1.7654614607126,-0.024106977916009,0.358648690968236,0.2618312582331,-0.488586575042391,0.742553958740849
545,18.94660235,0.333598896163696,0.424544756165247,-1.64868024014954,0.579552895509113,1.01096829201767,1.66617738306012,-0.221183053963452,-0.0350025818006109,-0.233855158691334,-1.0122302907869,-0.633147659806807,1.13799056835638,-0.43280085033217,0.751355497633122,-0.0268631776672357,-0.684412166093893,-0.64978004631258,-0.0326629279208702,-0.0281988111736462,0.358648690968236,-0.470561570206351,-0.488586575042391,0.996690478098621
550,63.68472659,0.401753123193629,0.424544756165247,-1.64868024014954,1.39413401845017,1.01096829201767,1.29331628394467,0.0257685500757109,-0.0733484852074508,-0.867593575214755,-0.25757671278185,-0.746156793366515,1.13799056835638,-0.43280085033217,-1.45040071513276,0.0256023051413738,0.392582154297495,0.228838151844951,-1.7654614607126,-0.0233926729408457,0.358648690968236,-0.610807362952022,-0.394746231597206,0.702571776450098
551,56.57014461,0.401753123193629,0.424544756165247,-1.64868024014954,1.29761051787853,-0.771133263116276,-0.691057779869329,-0.0207646693578471,-0.0733484852074508,-0.867593575214755,-0.901635887450964,-0.964778837941422,1.13799056835638,-0.43280085033217,-1.45040071513276,-0.0171459051472522,0.429101527047654,0.0704694781988977,1.74361425893539,-0.0270161930129759,0.358648690968236,-1.69382127139532,-0.488586575042391,0.536253761484717
552,28.908,0.333598896163696,0.424544756165247,-1.64868024014954,1.83985189919659,1.01096829201767,-0.691057779869329,-0.221183053963452,-0.051148225340333,-0.280342251941936,-0.0552699650167411,-0.728496898447381,-2.19043289658,-0.43280085033217,0.751355497633122,0.597530249023404,-0.277700082012915,-0.652057009349532,-0.0326629279208702,-0.0317020504226913,0.358648690968236,-0.0544803631145238,-0.488586575042391,-0.177607840032118
553,36.564,0.117718100111351,0.424544756165247,-1.64868024014954,0.933542219841796,1.01096829201767,-0.691057779869329,-0.221183053963452,0.0275617869158121,-0.482359458198203,-0.128989885982494,-1.0505831522095,0.0200374461422351,-0.43280085033217,-0.716481977544129,-0.492618134625671,0.566346315713886,-0.0869175130166769,0.189396593077194,-0.0224037159206386,0.358648690968236,0.940139484632839,-0.471834382280025,0.991992420460917
554,29.12342212,0.333598896163696,0.424544756165247,-1.64868024014954,0.545115490711484,-0.771133263116276,1.66617738306012,-0.221183053963452,-0.0228933491458193,-0.107232839709476,-0.331623298161283,-0.427160714844385,1.13799056835638,-0.43280085033217,0.987624558627167,-0.0268631776672357,-0.683063523560465,-0.62618701686313,-0.0326629279208702,-0.0283026757714437,0.358648690968236,-0.487480193756558,-0.488586575042391,0.998300048251052
555,24.11090636,0.333598896163696,0.424544756165247,-1.64868024014954,0.515092748667923,-0.771133263116276,0.450016387518574,-0.221183053963452,-0.0471118144554024,-0.399612475741411,-0.455243122391026,-0.956718965258649,1.13799056835638,-0.43280085033217,0.446751700110453,-0.0390298539429815,-0.693170523065042,-0.665858331794903,-0.0326629279208702,-0.0285466967754333,0.358648690968236,0.360910773203752,-0.488586575042391,0.989057419794951
556,15.893,0.333598896163696,0.424544756165247,-1.64868024014954,0.528523622511169,-0.771133263116276,-0.978055117575381,-0.221183053963452,-0.0350025818006109,-0.227558648518855,-0.389552987863731,-0.622683673551132,1.13799056835638,-0.43280085033217,0.751355497633122,1.20116070814684,0.369646288933635,-0.680045426188949,0.189396593077194,-0.0316960332366663,0.358648690968236,0.336396050447898,-0.488586575042391,1.01644460978995
558,61.44099752,0.401753123193629,0.424544756165247,-1.64868024014954,0.321376751711775,1.01096829201767,1.66617738306012,0.0433249693144782,-0.0289479654732151,-0.867593575214755,-0.854249006395792,-0.63172871747854,0.0200374461422351,-0.43280085033217,0.987624558627167,1.38440651780664,0.801131378870459,-0.705007610843654,-1.7654614607126,-0.0317056355753403,0.358648690968236,0.940139484632839,-0.488586622820999,1.16923975549084
560,34.02,0.401753123193629,0.424544756165247,-1.64868024014954,0.368743207354049,1.01096829201767,0.450016387518574,-0.00531013275271405,-0.0410571981280067,-0.867593575214755,-0.833599482934251,-0.853335965579196,0.0200374461422351,-0.43280085033217,0.751355497633122,1.07062722968381,0.430693175460975,-0.580633041823796,-1.7654614607126,-0.0313281252911375,0.358648690968236,0.940139484632839,-0.339281387974624,1.12311734433505
561,41.71257753,0.401753123193629,0.424544756165247,-1.64868024014954,0.430091565641112,-0.771133263116276,1.66617738306012,0.0395488756112768,-0.0329843763581456,-0.867593575214755,-0.623651607462234,-0.650504441990598,0.0200374461422351,-0.43280085033217,0.987624558627167,1.38047635743362,0.736448506840219,-0.962724849187906,-1.7654614607126,-0.0316758222006799,0.358648690968236,0.940139484632839,-0.396359522221692,1.10539211181087
562,19.84023768,0.333598896163696,0.424544756165247,-1.64868024014954,1.05295632556165,1.01096829201767,0.450016387518574,-0.221183053963452,-0.0329843763581456,-0.262706364652755,-0.389266811744466,-0.680269946507127,1.13799056835638,-0.43280085033217,0.751355497633122,0.0135317263682294,-0.652634255100249,-0.6347379283314,-0.0326629279208702,-0.0280452156864714,0.358648690968236,-0.563862041247298,-0.488586575042391,0.795941059833966
563,32.21359276,0.333598896163696,0.424544756165247,-1.64868024014954,0.985202480270144,1.01096829201767,1.66617738306012,-0.221183053963452,-0.0329843763581456,-0.220866021909669,-0.386024002948234,-0.609862531843053,1.13799056835638,-0.43280085033217,0.751355497633122,1.33906823659938,0.534838437986776,-0.598634735038966,0.189396593077194,-0.0317396630767988,0.358648690968236,0.940139484632839,-0.488586575042391,0.770596378674826
564,19.83325601,0.333598896163696,0.424544756165247,-1.64868024014954,0.565639292230584,1.01096829201767,0.450016387518574,-0.221183053963452,-0.0471118144554024,-0.384007229306334,-0.447273959804167,-0.923899302154562,1.13799056835638,-0.43280085033217,0.446751700110453,-0.0155277450819907,-0.679690513727588,-0.643919151847882,-0.0326629279208702,-0.0284406307681145,0.358648690968236,-0.525635505950091,-0.488586575042391,0.986143438506212
566,40.888,0.401753123193629,0.424544756165247,-1.64868024014954,0.330542253955052,1.01096829201767,-0.978055117575381,-0.221183053963452,-0.0329843763581456,-0.161705379148404,-0.734070419689841,-0.516096714336813,0.0200374461422351,-0.43280085033217,0.87606664017641,1.39356783156791,0.687845847162272,-0.704378307455377,0.189396593077194,-0.0317067048313936,0.358648690968236,0.57162110230244,-0.488586618468829,0.702205827580417
567,69.06138557,0.401753123193629,0.424544756165247,-1.64868024014954,1.09197396566092,1.01096829201767,-0.978055117575381,0.0834084638596655,-0.0572028416677287,-0.867593575214755,-0.733726922025489,-0.503816364032899,1.13799056835638,-0.43280085033217,-0.716481977544129,0.152215779578042,0.718292839813728,-1.97683719410844,-0.462017797851218,-0.0320689520095818,-2.84504389253725,-0.229710440460823,-0.115547318467438,0.84281744663613
568,53.92,0.401753123193629,0.424544756165247,-1.64868024014954,0.515725671496275,-0.771133263116276,1.66617738306012,0.0647924404472398,-0.0329843763581456,-0.867593575214755,-0.809045620031974,-0.552310295481721,0.0200374461422351,-0.43280085033217,0.987624558627167,1.42683441930147,0.78948570302638,-0.712932843541905,-1.7654614607126,-0.0317075853952021,0.358648690968236,0.940139484632839,-0.488586631560617,0.992367442443069
569,46.21327329,0.401753123193629,0.424544756165247,-1.64868024014954,-0.0355418101429945,-0.649579841586739,0.450016387518574,-0.221183053963452,-0.0289479654732151,-0.181432848281952,-0.804526630373705,-0.543257260206927,0.0200374461422351,-0.43280085033217,0.987624558627167,1.37719944112442,0.670613963379197,-0.710782665453876,0.189396593077194,-0.0317036647896736,0.358648690968236,0.836819625086914,-0.488586865469543,1.25173370382937
571,49.79286603,0.333598896163696,0.424544756165247,-1.64868024014954,0.743929670287323,1.01096829201767,0.450016387518574,-0.221183053963452,-0.0228933491458193,-0.0210056914159064,-0.33638075351934,-0.308222104993743,1.13799056835638,-0.43280085033217,1.18067043769908,1.02584674152479,0.169334497038514,-0.614127282352049,0.189396593077194,-0.0316820909763645,0.358648690968236,0.112123461342016,-0.488586575042391,0.829429766747459
574,37.596,0.401753123193629,0.424544756165247,-1.64868024014954,0.905704857079292,-0.771133263116276,-0.978055117575381,-0.221183053963452,-0.0329843763581456,-0.258327319209606,-1.30802727019641,-0.672727840569297,1.13799056835638,-0.43280085033217,0.751355497633122,1.29806302797574,0.558255743712682,-0.7145649184868,0.189396593077194,-0.0317020504226913,0.358648690968236,0.940139484632839,-0.48858660907299,0.868002138578691
575,51.75635454,0.401753123193629,0.424544756165247,-1.64868024014954,0.967240816660943,-0.771133263116276,0.450016387518574,-0.0260863990974953,-0.0491300198978677,-0.867593575214755,-1.43698833981454,-0.964013929708865,1.13799056835638,-0.43280085033217,0.253705821038541,1.16132200711654,0.767070576005143,-0.463445339853821,0.41654782709193,-0.0312547659395644,0.358648690968236,0.940139484632839,-0.217621835467729,0.877812139001338
579,20.972,0.401753123193629,0.424544756165247,-1.64868024014954,0.851118898253231,-0.771133263116276,0.450016387518574,-0.221183053963452,-0.0370207872430761,-0.250973047563284,-1.31049798582137,-0.66386384634485,1.13799056835638,-0.43280085033217,0.609969665226977,0.119797934243288,-0.392741271053362,-1.28403082558898,0.189396593077194,-0.0305541097034334,0.358648690968236,0.777573655472327,-0.256486471287875,0.853331974242183
580,29.064,0.401753123193629,0.424544756165247,-1.64868024014954,0.69764336546582,-0.771133263116276,1.66617738306012,0.0311705252261008,-0.0329843763581456,-0.867593575214755,-1.33147810493657,-0.68472042824626,1.13799056835638,-0.43280085033217,0.751355497633122,1.38964310602782,0.849545207741737,-0.727425231154765,-1.7654614607126,-0.0316915675202087,0.358648690968236,0.820391550264141,-0.48858666477767,1.06540630027513
581,87.43651256,0.401753123193629,0.424544756165247,-1.64868024014954,0.65006466145666,1.01096829201767,0.450016387518574,0.0344970622532147,-0.0329843763581456,-0.867593575214755,-1.34933825795139,-0.671031786166666,1.13799056835638,-0.43280085033217,0.751355497633122,1.33049138255427,0.594726475186882,-0.708387473317205,-1.7654614607126,-0.0316810846177261,0.358648690968236,0.835478319302744,-0.488586632177945,1.08902134376013
586,25.848,0.333598896163696,0.424544756165247,-1.64868024014954,0.152530167540684,-0.771133263116276,-0.978055117575381,-0.221183053963452,-0.059221047110194,-0.56527185191428,-0.507611630241058,-1.39101754383548,1.13799056835638,-0.43280085033217,0.253705821038541,-0.383968259459426,-0.982252362885223,-2.38041013636768,-0.462017797851218,-0.0320689520095818,-2.84504389253725,-0.229710440460823,-0.475372977899654,0.422882499220507
587,27.84973229,0.333598896163696,0.424544756165247,-1.64868024014954,0.258598033971388,1.01096829201767,-0.691057779869329,-0.221183053963452,-0.059221047110194,-0.591822535493291,-0.507398596371146,-1.47446584689835,1.13799056835638,-0.43280085033217,0.0174367600444965,-0.367738121616236,-0.957315989710122,-0.725462618964673,-0.0326629279208702,-0.028378362327368,0.358648690968236,0.14121364768525,-0.488586575042391,0.390100587768539
592,54.508,0.318718935728972,0.424544756165247,-1.64868024014954,0.645220872831057,-0.771133263116276,0.450016387518574,-0.221183053963452,-0.0733484852074508,-0.0820533284113712,-2.15718960872461,-0.43007856887356,0.0200374461422351,-0.43280085033217,-0.716481977544129,-0.197601758249799,-0.525829897273794,-1.46035849119636,-0.0326629279208702,-0.0315448068854525,0.358648690968236,6.96344682310829,-0.488586575042391,0.792932869394065
593,28.99923783,0.333598896163696,0.424544756165247,-1.64868024014954,1.00008569663785,-1.04851979876473,-0.978055117575381,-0.221183053963452,-0.0531664307827982,-0.443792517217789,-0.107200073451306,-1.06201505522135,0.0200374461422351,-0.43280085033217,0.446751700110453,0.145113248919581,-0.598821164397577,-0.712105105265399,-0.0326629279208702,-0.0285399877178444,0.358648690968236,0.135740818250656,-0.488586575042391,0.133647249141188
594,29.28650586,0.401753123193629,0.424544756165247,-1.64868024014954,1.09992852794203,-0.649579841586739,0.450016387518574,0.0329322767437499,-0.0329843763581456,-0.867593575214755,-1.33147810493657,-0.67745361071484,1.13799056835638,-0.43280085033217,0.751355497633122,1.27546803554316,0.798634553604525,-0.728635623698084,0.41654782709193,-0.0316810846177261,0.358648690968236,0.940139484632839,0.0516779074457988,0.783154171209445
595,62.18847305,0.401753123193629,0.424544756165247,-1.64868024014954,0.841317165509121,-0.771133263116276,0.450016387518574,0.0338933979133163,-0.0370207872430761,-0.867593575214755,-1.40148160143197,-0.677251060536245,1.13799056835638,-0.43280085033217,0.609969665226977,1.37195299994359,0.705936231421029,-0.714757166641499,0.41654782709193,-0.0316854245393539,0.358648690968236,0.940139484632839,-0.256381949868467,0.939328900087395
596,23.092,0.333598896163696,0.424544756165247,-1.64868024014954,0.383327704273536,-0.649579841586739,-0.978055117575381,-0.221183053963452,-0.0531664307827982,-0.449614558251796,-0.104437709549602,-1.07556136274197,-2.19043289658,-0.43280085033217,0.751355497633122,-0.808683711432122,-1.27737350032046,-2.54391873281529,-0.462017797851218,-0.0320689520095818,-2.84504389253725,-0.229710440460823,-0.460946731755288,0.720853039550233
599,29.356,0.401753123193629,0.424544756165247,-1.64868024014954,0.745331835400505,1.01096829201767,0.450016387518574,0.0307702100520594,-0.0329843763581456,-0.867593575214755,-1.29654158663082,-0.686377094838465,1.13799056835638,-0.43280085033217,0.751355497633122,1.40075712616746,0.673893500158273,-0.706198727755914,-1.7654614607126,-0.0316810846177261,0.358648690968236,0.75908733272999,0.127924664450596,0.653258200419568
600,45.38,0.401753123193629,0.424544756165247,-1.64868024014954,0.229659712387151,-0.771133263116276,0.450016387518574,0.0704315043111849,-0.0289479654732151,-0.867593575214755,-0.710261635049382,-0.52793105578269,0.0200374461422351,1.19761179300866,0.987624558627167,1.49802197118724,0.809459342754331,-0.713656791630901,0.41654782709193,-0.0316810846177261,0.358648690968236,0.940139484632839,-0.395845423374262,0.110776352097382
602,69.4284143,0.401753123193629,0.424544756165247,-1.64868024014954,0.135002457206783,1.01096829201767,0.450016387518574,0.0345581581909385,-0.0329843763581456,-0.867593575214755,-1.51925356765102,-0.67078166705007,1.13799056835638,-0.43280085033217,0.751355497633122,1.39160575954699,0.682918842797463,-0.702897692528349,-1.7654614607126,-0.0316915675202087,0.358648690968236,0.940139484632839,-0.3223838357452,0.801524653248882
603,35.94017441,0.401753123193629,0.424544756165247,-1.64868024014954,0.97562812744599,-0.649579841586739,0.450016387518574,-0.221183053963452,-0.0329843763581456,-0.261002193389342,-1.31039348563342,-0.67732982644866,1.13799056835638,-0.43280085033217,0.751355497633122,1.39618302363827,0.741406789189569,-0.707063064784886,0.189396593077194,-0.0316915675202087,0.358648690968236,0.844216417394392,0.0378785774975864,0.894805171349072
605,46.744,0.117718100111351,0.424544756165247,-1.32117087642968,0.909062681192877,1.01096829201767,-0.978055117575381,-0.221183053963452,-0.0168387328184236,-0.710888171682599,-0.857959920038284,-1.84203616166146,1.13799056835638,-0.43280085033217,-0.716481977544129,0.0696738093035878,0.724065432460602,-0.672488728975837,0.189396593077194,-0.0268275007682894,0.358648690968236,0.940139484632839,-0.488586630686063,0.989785839507866
608,60.88727674,0.333598896163696,0.424544756165247,-1.64868024014954,0.592410123800343,-0.771133263116276,-0.978055117575381,-0.221183053963452,-0.0531664307827982,-0.456844771453655,-0.156832951555233,-1.09259043770797,0.0200374461422351,-0.43280085033217,0.751355497633122,-0.803214486041439,-1.26416344404958,-2.54391873281529,-0.462017797851218,-0.0320689520095818,-2.84504389253725,-0.229710440460823,-0.464912438874764,0.667562264667853
611,48.204,0.401753123193629,0.424544756165247,-1.64868024014954,0.0260688605506521,-0.771133263116276,0.450016387518574,-0.221183053963452,-0.0329843763581456,-0.253937391446768,-1.35711571324047,-0.665208902444617,1.13799056835638,-0.43280085033217,0.751355497633122,1.37064073995036,0.806960111489586,-0.707815866696687,0.189396593077194,-0.0317018197988367,0.358648690968236,0.813465293891548,-0.488586634432782,0.6066530996803
612,39.228,0.401753123193629,0.424544756165247,-1.64868024014954,0.00836984293052544,-0.771133263116276,0.450016387518574,0.0235754794753247,-0.0329843763581456,-0.867593575214755,-1.4274200161499,-0.716504021366831,1.13799056835638,-0.43280085033217,0.751355497633122,1.37588822044216,0.772876291235646,-0.689501787393154,0.41654782709193,-0.0316286701053132,0.358648690968236,0.620343868374505,-0.488586633787568,0.711169155390939
613,51.4008322,0.401753123193629,0.424544756165247,-1.64868024014954,0.0579165342536567,1.01096829201767,0.450016387518574,-0.221183053963452,-0.0329843763581456,-0.269455579324327,-1.39332786742839,-0.691977228509276,1.13799056835638,-0.43280085033217,0.751355497633122,1.40598080621282,0.710053095886253,-0.663441098810056,0.189396593077194,-0.0315762555929003,0.358648690968236,0.940139484632839,2.01423858091466,0.637937342700318
615,102.9154604,0.401753123193629,0.424544756165247,-1.64868024014954,0.97562812744599,-0.771133263116276,0.450016387518574,-0.221183053963452,-0.051148225340333,-0.47147713850847,-0.590235712045825,-1.12512937703388,-2.19043289658,-0.43280085033217,0.751355497633122,-0.303212441557097,-1.01974476165446,-0.881449579008926,-0.0326629279208702,-0.0297207818534828,0.358648690968236,0.596184807089328,2.02987661283191,0.516944061085945
616,46.92,0.333598896163696,0.424544756165247,-1.64868024014954,0.498705206187896,1.01096829201767,0.450016387518574,-0.221183053963452,-0.0228933491458193,-0.0654926143075353,-0.333474912414581,-0.368350566305946,0.0200374461422351,-0.43280085033217,0.987624558627167,1.18160892189162,0.406058674936673,-0.606855548623076,0.189396593077194,-0.0316143085289121,0.358648690968236,0.304902828230041,-0.488586575042391,1.06337331820737
617,56.28002967,0.333598896163696,0.424544756165247,-1.64868024014954,0.626755421361433,1.01096829201767,0.450016387518574,-0.221183053963452,-0.0350025818006109,-0.214887275472129,-0.398692021276242,-0.601865016096634,1.13799056835638,-0.43280085033217,0.751355497633122,1.39683666031987,0.733144589273193,-0.64931588350664,0.189396593077194,-0.0317442336222812,0.358648690968236,0.448150710707566,-0.488586575042391,1.06855330933584
