EUR_o..Mstb.,Subarea,Operator,County,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Top_Zone,Deepest_Zone,Number,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.
15.236,48.2678540898953,35.0804697180488,45.0003683905377,2011,31.97805,-101.7447,11500,46.2819125101406,45.6554690870588,52.7323684832801,12,12,0,0,849450,898544,849450,46.6335877538256,55.8037787590597,12,10842,10939,85470,45.6145114608116,40000,46.5028002169063,37.0159940085714,48.7225007616148,35.3283279841421,5685.39,6813.02,7345.92,8319.41,8703.37,9078.24,9754.98,10137.24,10289.46,10284.67,10305.92,10704.82,10881.32,10939.31
20.088,48.2678540898953,35.0804697180488,45.0003683905377,2011,31.95466,-101.74615,11461,39.3953253532759,39.9132468291517,61.3417020506667,9,9,0,0,682782,767118,682782,47.142803834728,68.9704655163636,9,10866,10928,71778,46.9919495209192,34885,46.5028002169063,68.6977972815385,50.075857325368,35.3283279841421,5693.16,6819.53,7350.54,8326.26,8599.65,8976.26,9799.28,10163.45,10254.05,10265.38,10287.39,10609.33,10794.95,10846.85
39.168,48.2678540898953,35.0804697180488,45.0003683905377,2012,31.92229,-101.70388,10880,46.3698202326439,49.4502631967476,46.095086408,9,18,0,12000,877944,853791,889944,47.142803834728,38.7479184986923,18,10498,10655,112518,45.6145114608116,100020,46.5028002169063,37.0159940085714,48.7225007616148,35.3283279841421,5857.65,6559.61,7077.93,8089.66,8482.71,8894.76,9662.44,9988.42,10117.59,10193.3,10232.44,10443.4,10621.3,10675.27
43.46283285,48.2678540898953,35.0804697180488,45.0003683905377,2012,31.93254,-101.7128,11320,48.5997313820817,47.6641071277034,46.095086408,10,20,0,13000,936662,991305,949662,47.142803834728,38.7479184986923,20,10664,10730,116402,46.9919495209192,47388,46.5028002169063,37.0159940085714,50.075857325368,35.3283279841421,5791.59,6626.74,7134.99,8137.62,8441.06,8724.97,9688.81,10032.43,10168.41,10224.24,10257.61,10505.65,10694.89,10747.27
49.112,48.2678540898953,47.2149192475855,45.0003683905377,2011,31.89498,-101.72244,10451,44.4812271666837,39.9132468291517,64.6750664149306,4,8,0,15000,1383056,1390858,1398056,45.6894734043355,59.5113455050573,8,10146,10240,168191,45.6145114608116,120430,46.5028002169063,46.4885978294857,38.5516637875556,68.7727801518461,5589,6752,7331,8314,8541,8789.79,9916,10124,10258,10309.22,10376.33,10540.83,10697.62,10763.94
44.632,48.2678540898953,47.2149192475855,45.0003683905377,2011,31.8478222,-101.6853695,10344,44.4812271666837,39.9132468291517,50.6046402510526,4,8,0,16500,1350577,1424293,1367077,39.4022307057895,56.5692692866102,8,10150,10244,189072,45.6145114608116,120714,46.5028002169063,46.4885978294857,41.9156553657143,68.7727801518461,6011.38,6703.59,7250.94,8242.22,8659.52,8994.98,9861.4,10136.66,10245.47,10375.8,10459.73,10597.97,10754.44,10824.18
20.592,48.2678540898953,34.1348240084615,45.0003683905377,2012,31.96321,-101.69098,10310,45.687088700371,49.1473823747842,47.8980746184318,1,2,0,11000,0,740000,1119758,47.142803834728,59.5113455050573,2,8222,10210,1108758,48.0662535151724,740000,46.5028002169063,38.0055308655556,36.9588168142941,53.8875916646968,5613.02,6500.56,6995.94,8008.74,8340.15,8792.42,9618.25,9952.16,10071.22,10138.61,10157.08,10377.79,10598.54,10642.68
11.548,48.2678540898953,34.1348240084615,45.0003683905377,2011,31.85151,-101.58852,10327,44.1646661294716,53.6855631306289,47.8980746184318,1,1,0,0,88200,74000,88200,47.142803834728,59.5113455050573,1,7858,10114,88200,45.6145114608116,74000,46.5028002169063,46.4885978294857,40.5270568084578,31.3252281390744,5404.39,6299.78,6801.21,7868.41,8279.17,8277.85,9635.49,9925.68,10053.55,10182.54,10233.95,10343.61,10496.79,10540.3
57.912,37.4785431919082,34.1348240084615,45.0003683905377,2011,31.72877,-101.43556,9980,45.8012990661984,48.0170054720849,46.146317071641,1,1,168000,0,0,673848.615576274,168000,45.8821913756917,47.7874567386747,1,6876,9888,168000,57.459789077293,290175.795748765,46.0897370810348,45.5172949448747,41.7479366121938,34.9051178874409,4484.16,5790.12,6308.73,7461.28,7793.24,8080.15,9211.22,9543.66,9643.13,9744.16,9907.17,9869.66,9997.88,10073.22
26.81893188,48.2678540898953,32.2985667405982,45.0003683905377,2011,31.8386,-101.54503,10935,48.5997313820817,47.6641071277034,61.3417020506667,8,8,339700,0,469500,609263,809200,47.142803834728,68.9704655163636,8,10143,10387,43000,45.6145114608116,16500,46.5028002169063,46.4885978294857,45.0919714312001,35.4626806208678,5511.06,6051.29,6569.1,7645.39,8037.41,8222.57,9484.04,9800.3,9942.01,10024.26,10105.66,10211.48,10325.78,10374.78
24.56,48.2678540898953,80.4769158391667,45.0003683905377,2012,31.82267,-101.5843,10567,44.1646661294716,53.6855631306289,65.48689692182,1,1,936726,0,0,935200,936726,48.274588072033,72.8603843847784,1,7468,10490,936726,57.459789077293,935200,46.5028002169063,46.4885978294857,47.227421765553,51.8767786259417,5616.28,6275.91,6794.59,7867.69,8309.69,8554.02,9636.62,9914.3,10033.5,10170.98,10239.06,10345.25,10494.07,10532.46
218.792,48.2678540898953,80.4769158391667,45.0003683905377,2012,31.80385,-101.58227,10669,48.5997313820817,53.6855631306289,79.7546562371429,1,1,1074780,0,0,944021,1074780,49.8051695977933,68.9704655163636,1,7338,10530,1074780,57.459789077293,944021,46.5028002169063,46.4885978294857,46.009078193849,48.9592877996473,5568.96,6257.25,6786.6,7871.78,8331.74,8728.39,9611.78,9908.92,10034.52,10168.72,10247.65,10345.17,10481.31,10520.88
87.312,37.4785431919082,34.1348240084615,45.0003683905377,2011,31.67558,-101.51621,10272,45.4628132752994,46.0743263328299,43.2486392161702,1,1,169309.813845068,83322.1321625335,205994.696254232,110000,480309.522393164,46.0508348278734,47.8592129993092,1,7202,10120,235835.862502477,44.9495846179633,110000,46.5028002169063,46.4885978294857,42.5569841234461,30.4355370775037,5258.31,6105.66,6645.59,7738.42,8116.06,8706.58593822795,9715.74853105519,9849.01,9962.8,10307.5991227906,10340.9491665543,10267.88,10384.5,10422.4
20.472,48.2678540898953,34.1348240084615,45.0003683905377,2012,31.84969,-101.57873,10430,44.1646661294716,53.6855631306289,58.6486813608115,1,2,0,14000,0,960000,1163414,47.225127225169,65.2796133325025,2,7261,10302,1149414,48.0662535151724,960000,46.5028002169063,38.0055308655556,36.9588168142941,52.7668305260776,5421.57,6222.62,6729.7,7793.74,8212.59,8245.99,9589.78,9881.43,10013.29,10135.71,10189.99,10296.58,10442.08,10486.79
61.836,37.4785431919082,42.0641074122059,45.0003683905377,2012,31.67199,-101.46035,8738,44.1646661294716,53.6855631306289,45.572731767735,1,1,1720722.84769013,10309.0292720722,363789.571124788,848685.487411056,2250656.52726424,49.8051695977933,41.0841740484749,2,7038,8524,367906,57.459789077293,448094,46.5028002169063,46.4885978294857,41.9156553657143,46.1834942366667,4958.89,5980.87,6531.98,7635.28,7926.36,8281.83,9321.81,9689.82,9792.42,10124.2493858566,9946.28,10021.27,10186.74,10242.45
79.94,48.2678540898953,47.2149192475855,45.0003683905377,2012,31.91239,-101.68314,10562,43.4336303913043,53.6855631306289,64.6750664149306,3,6,0,12000,1207954,1348977,1219954,45.6894734043355,59.5113455050573,6,8206,9982,858204,45.6145114608116,736652,46.5028002169063,46.4885978294857,48.7225007616148,62.8482825519766,5886.17,6552.83,7073.38,8072.07,8509.08,8959.73,9677.86,9974.27,10111.42,10231.21,10274.79,10411.28,10601.73,10657.04
30.164,48.2678540898953,30.164,45.0003683905377,2012,31.96911,-101.67954,10251,48.5997313820817,53.6855631306289,49.5305343335243,1,2,639334,17094,0,2771860,656428,45.972191305551,51.2921350670145,2,7364,9236,639334,57.459789077293,761500,46.5028002169063,46.4885978294857,45.3810049066824,38.6656864154394,5588.83,6423.39,6932.7,7882.42,8274.88,8662.95,9562.76,9859.99,10008.56,10091.16,10110.42,10290.5,10514.44,10550.85
32.396,48.2678540898953,47.2149192475855,45.0003683905377,2012,31.9694,-101.69667,10229,45.7678553928479,49.5373677013687,56.9785672282179,4,7,0,12000,1494732,1344000,1506732,45.1636323156268,57.5053397610435,7,10042,10150,202768,45.6145114608116,149573,46.5028002169063,46.4885978294857,48.7225007616148,68.7727801518461,5659,6531,7005,8020,8482,8801,9621,10024,10089.28,10168.03,10184.8,10395.4,10618.42,10664.26
21.284,48.2678540898953,47.2149192475855,45.0003683905377,2012,31.97211,-101.68047,10076,48.5997313820817,53.6855631306289,56.3670018454012,4,8,0,15000,1345277,1249577,1360277,45.2550911092703,56.1079691908147,8,9904,9998,218356,45.6145114608116,142382,46.5028002169063,46.4885978294857,38.5516637875556,68.7727801518461,5503,6382,6908,7930,8314,8710,9601,9933,10034.88,10130.93,10149.55,10318.23,10551.07,10586.37
61.80248271,37.4785431919082,42.0641074122059,45.0003683905377,2012,31.66467,-101.43187,8637,48.5997313820817,53.6855631306289,40.7605692326044,1,1,345716.587658574,34120.7813325837,429805.622141422,844779.241917292,987702.445800597,45.6894734043355,41.0841740484749,2,5978,8428,639464,57.459789077293,756852,46.5028002169063,46.4885978294857,38.5516637875556,46.1834942366667,4429.59,5940.42,6470.78,7565.95,7897.45,8170.77,9245.38,9613.23,9709.42,10068.2208746332,9910.19,9973.66,10052.21,10100.88
32.164,37.4785431919082,36.0978431057576,45.0003683905377,2012,31.7182,-101.48035,10057,46.0702610238195,52.4165762369225,54.3977092179039,7,14,0,32000,442000,889000,592000,46.9153589045053,54.7137342242642,14,9480,9747,118000,48.0662535151724,83000,46.5028002169063,46.4885978294857,38.5516637875556,35.3283279841421,4965.59,5975.09,6505.09,7615.41,7900.27,8206.77,9355.11,9718.63,9805.85,9912.68,9947.53,10065.02,10225.65,10304.62
15.6,37.4785431919082,36.0978431057576,45.0003683905377,2011,31.69927,-101.44853,10064,44.1646661294716,53.6855631306289,59.9755520332727,7,14,101000,29000,397000,446000,527000,45.6894734043355,56.5692692866102,14,9454,9761,101000,57.459789077293,55000,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,4630.34,5944.12,6485.82,7607.93,7931.71,8185.19,9308.25,9688.72,9787.47,10031.1849701288,9986.52,9977.08,10154.51,10231.73
19.74,37.4785431919082,36.0978431057576,45.0003683905377,2012,31.71186,-101.50558,10182,46.189574190609,52.4444974058587,52.5224563049527,7,14,0,29000,523000,826000,552000,45.841890636447,52.2010211848976,14,9604,9803,114000,45.6145114608116,88000,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5163.72,6060.86,6608.07,7682.71,7951.24,8262.47,9407.16,9755.81,9863.07,9988.77,10024.16,10150.4,10255.36,10319.13
38.58,37.4785431919082,36.0978431057576,45.0003683905377,2012,31.68765,-101.41755,10015,46.351402542557,51.7866501220272,50.1810594956814,7,14,136000,32000,434000,910000,602000,46.4489192920846,51.1352226624444,14,9528,9815,136000,57.459789077293,101000,46.5028002169063,46.4885978294857,38.5516637875556,35.3283279841421,4162.27,5871.71,6379.64,7462.47,7800.94,8090.23,9173.72,9511.04,9618.24,9876.26663667136,9834.99,9889.65,9934.99,10027.72
113.672,48.2678540898953,47.2149192475855,45.0003683905377,2011,31.83816,-101.59794,10152,48.5997313820817,53.6855631306289,54.7674690444838,4,8,0,16500,1502871,1451372,1519371,45.1564197473487,55.0742323275431,8,9924,10026,168084,45.6145114608116,82233,46.5028002169063,46.4885978294857,41.9156553657143,68.7727801518461,5627.64,6332.99,6848.29,7914.14,8381.94,8418.59,9682.58,9962.91,10084,10219.68,10275.95,10396.8,10557.69,10600.32
80.704,48.2678540898953,34.1348240084615,45.0003683905377,2011,31.79269,-101.56571,10039,45.6630283824306,46.6872129348239,44.1056376435057,1,2,0,2016,0,79000,2016,45.8153142926378,48.9082632806023,2,7182,9992,238073.026974341,44.252363753658,79000,46.5028002169063,38.0055308655556,39.8321820113425,32.1401276792517,5031.33,6188.02,6720.5,7812.6,8087.56,8461.8,9575.48,9880.27,9994.7,10116.29,10192.2,10309.48,10428.73,10467.41
23.02,37.4785431919082,36.0978431057576,45.0003683905377,2012,31.71403,-101.49735,10068,46.1375166528386,50.3763560168149,51.4125372896467,7,14,0,29000,535000,839000,564000,45.7221012439349,51.6831554706613,14,9500,9785,114000,45.6145114608116,88000,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5090.67,6039.51,6568.93,7651.64,7973.27,8210.36,9383.84,9745.81,9844.3,9966.75,9976.5,10112.59,10227.2,10302.86
84.304,37.4785431919082,36.0978431057576,45.0003683905377,2012,31.68625,-101.5025,10173,48.5997313820817,53.6855631306289,52.829956814504,7,14,0,30000,525500,843000,555500,46.3611594187959,52.683691357141,14,9788,9947,108000,45.6145114608116,77000,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5200.63,6052.45,6596.19,7697.34,8102.16,8354.65,9423.48,9790.63,9893.64,10013.4,10048.37,10173.23,10309.44,10375.3
36.36439764,37.4785431919082,36.0978431057576,45.0003683905377,2011,31.70137,-101.45425,10024,45.9026513169006,45.940834533084,43.4538941513004,7,15,111000,30500,422000,849500,563500,44.7301909625881,44.7195146319515,1,5348,5357,1500,43.0317844528804,0,43.0362471476923,43.0362471476923,44.2500420302041,34.2633718864393,4699.7,5949.38,6484.58,7604.48,7974.52,8203.84,9325.24,9688.79,9788.18,9866.51,10000.31,9992.59,10196.53,10273.77
56.136,48.2678540898953,47.2149192475855,45.0003683905377,2012,31.92037,-101.70037,10162,45.7790241122743,49.8052285727019,54.4417157180207,4,8,0,13500,1127707,1450084,1141207,45.1109026062048,54.7992730011183,8,10050,10098,142878,45.6145114608116,121411,46.5028002169063,46.4885978294857,50.075857325368,68.7727801518461,5874.19,6562.65,7078.18,8084.35,8492.55,8972.22,9664.81,9991.22,10120.11,10198.62,10238.48,10436.69,10618.02,10672.42
34.8,48.2678540898953,32.2985667405982,45.0003683905377,2012,31.82001,-101.54341,10900,46.0361401595596,50.1316440145318,54.2227007838534,7,8,0,1000,448500,520188,695000,47.1626359434625,57.7767694359854,1,10777,10791,1000,43.0317844528804,0,43.0362471476923,43.0362471476923,63.0173333333333,35.0799385833531,5405.23,6084.43,6592.21,7666.61,8022.62,8267.35,9481.61,9796.98,9918.19,10014.92,10105.16,10229.65,10312.74,10356.4
78.092,37.4785431919082,42.0641074122059,45.0003683905377,2012,31.65633,-101.51698,8831,43.4336303913043,39.9132468291517,45.572731767735,1,1,3143627.00681485,23767.3798004382,591534.234003186,737597.003234594,3854949.6071123,49.8051695977933,41.0841740484749,1,6898,8702,3362625.3779228,43.0317844528804,0,43.0362471476923,43.0362471476923,44.2500420302041,41.8731286975019,5232.61,6108.59,6655.08,7734.91,8051.88,8385.94,9484.52,9872.4,9987.7,10073.73,10069.56,10305.34,10404.67,10444.61
20.904,48.2678540898953,32.2985667405982,45.0003683905377,2012,31.81814,-101.53517,10790,45.8957974374115,48.3423161489086,51.1243814755155,7,7,0,0,564000,508694,686750,47.0073661317824,54.104090107835,7,10072,10318,43000,45.6145114608116,16500,46.5028002169063,68.6977972815385,48.7225007616148,36.8706622205898,5210.32,6045.01,6553.87,7625.35,7991.92,8224.93,9460.41,9779.58,9896.62,9988.12,10089.88,10216.81,10280.73,10326.23
53.216,48.2678540898953,47.2149192475855,45.0003683905377,2012,31.97544,-101.73516,10326,45.5181269479557,46.468096649207,54.4984171071883,4,8,0,10500,1265970,1236550,1276470,45.1960813159284,56.6830740896982,8,10176,10237,207784,45.6145114608116,149782,46.5028002169063,46.4885978294857,48.7225007616148,68.7727801518461,5627,6784,7280,8299,8496,9030,9729,10148,10254.05,10284.41,10304.23,10608.59,10830.63,10883.91
50.388,48.2678540898953,47.2149192475855,45.0003683905377,2012,31.90837,-101.69998,10222,45.8588333507499,48.3997797512468,56.7614665349568,4,8,0,13500,1352975,1454339,1366475,44.9286953196841,57.3523842872151,8,10067,10163,175860,45.6145114608116,154136,46.5028002169063,46.4885978294857,48.7225007616148,68.7727801518461,5898.09,6584.75,7112.28,8101.71,8465.57,9169.29,9653.62,9996.97,10127.38,10210.53,10261.83,10429.18,10599.21,10653.48
15.464,48.2678540898953,32.2985667405982,45.0003683905377,2011,31.8308,-101.54607,10885,46.2949539107484,49.2507124297716,51.8338489992023,7,7,245500,0,448500,520438,694000,47.2935969785444,51.9833618205527,7,10120,10379,42000,45.6145114608116,16500,46.5028002169063,46.4885978294857,44.3433656167532,35.3283279841421,5527.93,6082.09,6592.67,7664.46,8049.31,8243.8,9486.12,9800.19,9930.37,10023.37,10105.03,10223.78,10324.46,10371.39
94.26,48.2678540898953,47.2149192475855,45.0003683905377,2012,31.9998,-101.65399,10178,44.1646661294716,59.7140833134848,55.5140546567511,3,6,0,12000,1224605,1375887,1236605,45.960376729375,56.904324274539,6,9940,10030,169364,45.6145114608116,150119,46.5028002169063,46.4885978294857,48.7225007616148,68.7727801518461,5669.02,6350.21,6810,7676.03,8051.61,8391.2,9540.16,9880.47,10027.29,10195.8947821629,10147.55,10292.51,10554.93,10621.83
37.772,37.4785431919082,36.0978431057576,45.0003683905377,2012,31.72497,-101.46528,10120,46.4179363493142,52.2427700682942,55.5798230152769,7,14,0,30000,532500,827000,562500,47.0004010662576,55.8486182007635,14,9620,9909,128000,45.6145114608116,91000,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,4823.4,5936.69,6466.45,7596.69,7964.19,8193.99,9343.32,9686.66,9759.95,9855.83,9956.3,10033.81,10195.46,10275.5
91.968,48.2678540898953,47.2149192475855,45.0003683905377,2012,31.88452,-101.73701,10457,45.7265003382741,45.5355197522837,55.4444604622511,4,7,0,13500,1420042,1426469,1433542,45.1871455474919,56.2272324776742,7,10248,10330,179078,45.6145114608116,137316,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5712,6835,7423,8416,8577.69,8817.79,9929,10230,10266.23,10330.96,10401.42,10617.71,10759.62,10847.1
46.25013093,37.4785431919082,42.0641074122059,45.0003683905377,2012,31.66163,-101.4309,9895,48.5997313820817,53.6855631306289,41.0214507649715,1,1,2226581.90206208,17921.2039516676,430904.766872707,724147.209226292,3065315.32251097,47.0174154232078,48.6810478262647,1,7644,9618,2309644.61290847,43.0317844528804,0,43.0362471476923,43.0362471476923,44.2500420302041,45.6080307831332,4416.23,5933.04,6464.99,7561.65,7887.39,8169.64,9247.79,9611.92,9708.32,9954.35778101581,9907.5,9968.4,10050.66,10093.12
29.63266871,37.4785431919082,34.1348240084615,45.0003683905377,2012,31.73041,-101.44487,9900,45.5383723309815,49.2882415286348,46.9321983465554,1,2,0,13000,0,110000,1396522,46.6535708867347,50.3699698862786,2,6890,9838,1383522,48.0662535151724,110000,46.5028002169063,38.0055308655556,36.9588168142941,37.1897362901218,4581.5,5824.78,6367.9,7515.93,7937.71,8120.43,9265.6,9622.54,9702.11,9777.8,9950.17,9919.66,10063.02,10145.74
10.788,48.2678540898953,32.2985667405982,45.0003683905377,2012,31.81294,-101.54123,10980,45.8125679917138,48.0139310132815,52.1791360057303,7,8,0,1008,448500,520437,695008,47.3640039881828,53.9094547941144,1,10800,10811,1008,43.0317844528804,0,43.0362471476923,43.0362471476923,17.535256685,34.6352829820424,5346.69,6089.87,6612.13,7675.49,8010.12,8296.73,9496.54,9813.73,9935.24,10028.64,10125.51,10250.78,10325.76,10365.77
17.556,48.2678540898953,47.2149192475855,45.0003683905377,2012,31.98156,-101.72766,10743,44.1646661294716,53.6855631306289,52.7388571428571,5,9,0,10500,1225101,1238986,1235601,49.8051695977933,100.836732671333,9,10263,10578,165703,45.6145114608116,126440,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5554.86,6712.15,7226.74,8226.61,8615.17,8880.52,9735.92,10080.43,10210.38,10247.58,10265.09,10524.86,10774.05,10824.04
44.73512294,37.4785431919082,34.1348240084615,45.0003683905377,2012,31.67782,-101.50887,10240,45.3489728076576,48.6632099605045,55.2482493303632,1,2,0,12000,1633170,112000,1645170,46.769851147224,58.8827866562515,2,7211,10111,1633170,45.6145114608116,112000,46.5028002169063,38.0055308655556,36.9588168142941,55.5249820623714,5242.13,6075.94,6617.94,7714.84,8100.42,8382.66,9445.34,9821.43,9929.87,10034.95,10061.54,10223.79,10345.99,10398.35
18.684,48.2678540898953,80.4769158391667,45.0003683905377,2012,31.81143,-101.56201,10623,45.3625660960996,50.0329303656898,58.106924510176,1,1,732312,0,0,627400,732312,47.4969240430752,63.3633420241256,1,7910,10470,732312,57.459789077293,627400,46.5028002169063,46.4885978294857,43.7167719442749,35.3283262842056,5258.53,6202.45,6718.18,7775.31,8144.81,8491.64,9569.24,9864.5,9986.17,10102.49,10179.06,10295.12,10407.87,10446.51
82.908,48.2678540898953,34.1348240084615,45.0003683905377,2012,31.80143,-101.56103,10236,45.4291451692582,49.5282643611868,49.9970161618153,1,2,0,13500,0,175000,1344942,46.8515833553638,56.9705404431336,2,7233,10100,1331442,48.0662535151724,175000,46.5028002169063,46.4885978294857,36.9588168142941,48.4415223168504,5148.11,6178.96,6700.8,7773.27,8103.6,8477.76,9560.94,9862.79,9983.53,10097.06,10176.99,10294.24,10403.42,10440.94
58.692,37.4785431919082,36.0978431057576,45.0003683905377,2012,31.67874,-101.44229,10091,48.5997313820817,53.6855631306289,64.6750664149306,7,14,0,30000,623000,940800,653000,45.6894734043355,59.5113455050573,14,9460,9775,148000,45.6145114608116,99500,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,4580.63,5961.22,6487.96,7570.82,7970.71,8180.38,9237.93,9607.02,9704.55,10070.9599530312,9926,9957.58,10065.48,10158.37
10.816,37.4785431919082,36.0978431057576,45.0003683905377,2012,31.67599,-101.41896,9920,46.2725184153812,49.5188940536829,48.7843179099572,7,14,0,30000,568000,879800,598000,46.5253232905402,48.6710883885073,14,9418,9703,115000,45.6145114608116,77000,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,4155.07,5891.51,6403.71,7502.11,7838.87,8114.55,9203.43,9554.64,9653.03,9927.01543557279,9885,9922.68,9975.95,10044.72
24.288,37.4785431919082,36.0978431057576,45.0003683905377,2012,31.72459,-101.48299,10034,46.3192103954698,51.5020080230776,52.717837078952,7,14,0,30000,531500,838500,561500,46.4864882370713,52.8974779672568,14,9490,9728,114000,45.6145114608116,88000,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5005.14,5979.59,6509.12,7616.61,7899.91,8219.2,9368.68,9719.78,9808.8,9912.84,9940.42,10074.57,10222.85,10296.22
9.5,37.4785431919082,36.0978431057576,45.0003683905377,2012,31.6878,-101.44929,10122,48.5997313820817,53.6855631306289,64.6750664149306,7,14,0,30000,422000,845000,567000,45.6894734043355,59.5113455050573,14,9620,9883,115000,48.0662535151724,90000,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,4677.77,5968.3,6505.77,7618.87,7980.99,8209.3,9317.53,9683.67,9785.66,10024.691872316,9984.48,10009.81,10201.04,10242.35
27.64,48.2678540898953,80.4769158391667,45.0003683905377,2012,31.81841,-101.56479,10615,44.4812271666837,53.6855631306289,65.6125924995895,1,1,907368,0,0,809068,907368,48.2396753716203,72.9820579887739,1,7917,10459,907368,57.459789077293,809068,46.5028002169063,46.4885978294857,45.5991010603002,50.6820644797539,5579.01,6218.27,6734.98,7788.45,8183.7,8475.83,9580.76,9871.64,9992.74,10112.86,10185.03,10300.63,10419.02,10459.59
19.944,37.4785431919082,36.0978431057576,45.0003683905377,2012,31.67853,-101.42438,10035,46.9909926378189,51.481427740775,51.4966851895143,7,14,0,30000,548000,845000,578000,46.8066174313168,51.7211502234184,14,9450,9698,124000,45.6145114608116,88000,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,4251.65,5912.59,6426.97,7517.53,7860.14,8127.69,9205.6,9559.26,9658.41,9946.45053637828,9891.56,9953.29,9989.45,10070.27
20.776,48.2678540898953,35.0804697180488,45.0003683905377,2012,31.94439,-101.73731,11420,44.1646661294716,41.1683860955319,20.776,9,19,0,17000,897684,754603,914684,47.142803834728,20.988,1,11196,11220,3000,43.0317844528804,0,43.0362471476923,43.0362471476923,44.2500420302041,41.7763769530049,5723.98,6744.18,7288.03,8270.54,8519.65,9014.12,9778.35,10121.7,10247.04,10256.35,10280.84,10604.22,10746.6,10798.07
31.532,37.4785431919082,34.1348240084615,45.0003683905377,2012,31.74152,-101.43141,9828,45.8016524299317,49.0964382019986,44.2021802003971,1,2,0,14000,0,130000,1977668,46.3988690940027,47.6872640234242,2,6495,9779,1963668,48.0662535151724,130000,46.5028002169063,38.0055308655556,48.7225007616148,37.9608403286492,4465.03,5718.66,6200.94,7406.3,7729.49,8018.42,9186.32,9503.99,9583.28,9685.87,9888.8,9828.88,9982.06,10045.04
65.64977319,48.2678540898953,35.0804697180488,45.0003683905377,2012,31.95066,-101.7749,11245,46.0614080390841,45.1437007787558,61.3417020506667,9,18,0,14000,1082176,948376,1096176,47.142803834728,68.9704655163636,18,10860,10982,174766,46.9919495209192,46317,46.5028002169063,37.0159940085714,50.075857325368,35.3283279841421,5830.11,6908.22,7442.81,8408.6,8708.31,9036.5,9850.56,10185.79,10335.65,10316.69,10330.44,10651.2,10902.6,10954.85
26.6,37.4785431919082,42.0641074122059,45.0003683905377,2012,31.67496,-101.45422,9965,44.1646661294716,53.6855631306289,27.7945714285714,1,1,3666726.58304257,9509.80376187481,511368.008008018,781498.666372215,4372368.81141744,47.142803834728,56.5692692866102,1,7736,9712,3823069.9446934,48.0662535151724,333724.92508637,45.1709144342641,44.6751653461105,36.9588168142941,44.14703191766,4833.98,5981.52,6518.17,7625.68,7924.12,8247.65,9315.89,9690.37,9792.82,10122.9511445684,9944.79,10002.11,10168.7,10230.64
45.732,48.2678540898953,35.0804697180488,45.0003683905377,2012,31.94586,-101.72011,10956,45.6125322509647,50.4065690636748,61.3417020506667,10,20,0,16000,1075074,1222148,1091074,47.142803834728,68.9704655163636,20,10630,10733,105840,45.6145114608116,99965,46.5028002169063,37.0159940085714,48.7225007616148,35.3283279841421,5612.34,6610.97,7154.14,8150.2,8428.59,8682.71,9647.56,9976.09,10111.86,10199.95,10226.25,10455.4,10628.37,10683.78
67.44403123,48.2678540898953,35.0804697180488,45.0003683905377,2012,31.92375,-101.73075,11015,46.5869112811927,46.5877254009764,46.095086408,10,20,0,15000,856380,1089724,871380,47.142803834728,38.7479184986923,20,10614,10775,127764,45.6145114608116,80000,46.5028002169063,37.0159940085714,48.7225007616148,35.3283279841421,5909.2,6691.13,7249.89,8221.13,8531.02,8726.88,9746.01,10046.51,10187.75,10258.01,10295,10568.89,10742.63,10794.7
19.408,48.2678540898953,34.1348240084615,45.0003683905377,2012,31.85376,-101.58113,10261,44.1646661294716,59.7140833134848,53.2831107625641,1,2,0,14000,0,940000,1192478,49.8051695977933,59.5113455050573,2,7305,10154,1178478,48.0662535151724,940000,46.5028002169063,38.0055308655556,48.7225007616148,54.7314137609984,5359.97,6232.93,6736.33,7789.98,8204.09,8225.82,9589.44,9882.86,10018.95,10138.91,10191.48,10295.12,10445.51,10488.79
