EUR_o..Mstb.,WellID,Fluid.Water..Gals.,Acid..Gals.,Fluid...Total..lbs.,Propping.Agent.Amount,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot,Subarea,Operator,Completion.Date,Surface.Latitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Frac.Stages,Other..Gals.,Deepest_Zone,Depth.Base,Fluid.Type,Additive,Treated.Stage.Height,Total.Height
29.104,1743,383200,0,383200,49250,596.380090497738,222.850678733032,31.0822746668166,28.7435445124554,38482,31.50308,8265,27.1641634838889,32.7095334436842,2,0,4,8060,27.7652739175,28.3240027689285,221,1569.76
27.8,1745,366270,0,366270,63548,587,302.609523809524,31.0822746668166,28.7435445124554,38909,31.49628,8317,34.5591944596218,34.88898603,2,0,4,8118,27.7652739175,28.2539623928571,210,1603.52
27.51995035,1759,0,5000,186612,135420,378.992647058824,995.735294117647,31.0822746668166,35.077404580155,38570,31.5308,8160,30.9649256690123,32.7095334436842,3,0,3,6582,35.6141918974286,34.0166421333332,136,564.75
26.688,1762,383200,0,383200,49250,607.373271889401,226.958525345622,31.0822746668166,28.7435445124554,38627,31.4541,8180,34.5591944596218,32.7095334436842,2,0,4,7946,27.7652739175,28.2539623928571,217,1564.06
23.784,1771,383200,0,383200,49250,451.369863013699,168.664383561644,31.0822746668166,28.7435445124554,38643,31.42331,8235,34.5591944596218,32.7095334436842,2,0,4,7927,27.7652739175,30.1201035096071,292,1558.86
23.48265515,1778,383200,0,383200,49250,753.142857142857,281.428571428571,31.0822746668166,28.7435445124554,38796,31.50421,8269,27.1641634838889,29.3086427363303,2,0,3,8038,27.7652739175,28.2539623928571,175,1534.17
25.304,1792,383200,0,383200,49250,459.233449477352,171.602787456446,31.0822746668166,28.7435445124554,38694,31.45856,8124,34.5591944596218,32.7095334436842,2,0,4,8030,27.7652739175,28.2539623928571,287,1565.17
27.684,1793,393965,0,393965,48895,454.48275862069,168.603448275862,31.0822746668166,28.7435445124554,38815,31.44542,8254,34.5591944596218,32.7095334436842,2,0,4,8037,27.7652739175,29.2912923927618,290,1558.28
23.78,1800,364450,0,364450,61500,635.740932642487,318.652849740933,31.0822746668166,28.7435445124554,39084,31.4547,8292,34.5591944596218,32.7095334436842,2,0,4,7827,27.7652739175,28.2290133556785,193,1562.51
27.792,1801,365484,0,365484,61500,672.45652173913,334.239130434783,31.0822746668166,28.7435445124554,39084,31.45015,8266,27.1641634838889,32.7095334436842,2,0,4,7825,27.7652739175,28.2040643184999,184,1556.62
27.228,1803,383200,0,383200,49250,639.805825242718,239.077669902913,31.0822746668166,28.7435445124554,38742,31.52284,8295,27.1641634838889,29.3086427363303,2,0,4,8111,27.7652739175,28.2539623928571,206,1582.71
24.652,1820,0,5000,197568,133901,174.675241157556,430.549839228296,35.3020635236073,35.077404580155,38807,31.57699,8125,30.9649256690123,32.7095334436842,3,0,3,6692,35.6141918974286,34.0846648630683,311,562.89
29.32501026,1823,0,4950,146084,0,1.33333333333333,0,31.0822746668166,35.077404580155,38864,31.51461,8565,36.9369363917544,32.7095334436842,2,0,3,6988,35.595766371938,35.2776405697813,150,581.69
29.852,1833,393965,0,393965,48985,459.233449477352,170.679442508711,31.0822746668166,28.7435445124554,38831,31.43181,8210,34.5591944596218,32.7095334436842,2,0,4,8003,27.7652739175,29.1644872817856,287,1551.59
28.104,1836,0,1500,195243,134899,178.793442622951,442.291803278689,35.3020635236073,35.077404580155,38834,31.59098,8215,30.9649256690123,32.7095334436842,3,0,3,6786,35.6141918974286,35.0811564009984,305,566.84
25.124,1840,366450,0,366450,63750,416.114649681529,203.025477707006,31.0822746668166,28.7435445124554,38827,31.44219,8418,30.9649256690123,34.88898603,2,0,4,8204,27.7652739175,25.759058675,314,1559.57
30.248,1842,492870,0,492870,100823,303.882352941176,121.036014405762,35.3020635236073,28.7435445124554,38827,31.58415,8500,30.9649256690123,32.7095334436842,2,0,4,8405,27.7652739175,27.7300326121071,833,1631.63
29.632,1847,0,1500,196388,136404,157.065714285714,389.725714285714,35.3020635236073,35.077404580155,38852,31.58619,8294,30.9649256690123,32.7095334436842,3,0,4,6843,35.6141918974286,35.574359336135,350,1586.06
23.532,1848,0,5250,184506,126860,281.565789473684,834.605263157895,31.0822746668166,35.077404580155,39108,31.57805,8307,36.9369363917544,32.7095334436842,3,0,4,6695,35.6141918974286,35.7093876034164,152,1580.47
26.39411735,1853,492870,0,492870,100823,269.005313496281,107.144527098831,35.3020635236073,28.7435445124554,38828,31.57637,8500,30.9649256690123,34.88898603,2,0,4,8460,27.7652739175,25.759058675,941,1631.23
23.70705727,1855,375250,0,375250,61500,733.898305084746,347.457627118644,35.3020635236073,28.7435445124554,38867,31.60813,8267,34.5591944596218,32.7095334436842,2,0,3,7912,27.7652739175,28.2491556573928,177,575.32
27.472,1856,383200,0,383200,49250,748.863636363636,279.829545454545,35.3020635236073,28.7435445124554,38854,31.61703,8061,36.9369363917544,32.7095334436842,2,0,4,7891,27.7652739175,28.2539623928571,176,1641
28.096,1862,365750,0,365750,61500,586.96682464455,291.469194312796,31.0822746668166,28.7435445124554,38933,31.52635,8345,34.5591944596218,29.3086427363303,2,0,4,8150,27.7652739175,28.2290133556785,211,2524.84
27.336,1866,385032,0,385032,61500,430,205,31.0822746668166,28.7435445124554,38897,31.52285,8508,30.9649256690123,32.7095334436842,2,0,4,8370,27.7652739175,28.2539623928571,300,1592.21
30.284,1868,365500,0,365500,61500,727.941176470588,361.764705882353,35.3020635236073,28.7435445124554,38958,31.63872,8215,30.9649256690123,32.7095334436842,2,0,3,7888,27.7652739175,28.2539623928571,170,1731
25.05108889,1871,353400,0,353400,61500,496.124031007752,238.372093023256,31.0822746668166,28.7435445124554,38909,31.54559,8334,34.5591944596218,32.7095334436842,2,0,4,8222,27.7652739175,28.2539623928571,258,2518.81
23.508,1881,365484,0,365484,61500,524.28813559322,260.593220338983,31.0822746668166,28.7435445124554,38946,31.40078,8215,34.5591944596218,34.88898603,2,0,4,7963,27.7652739175,28.1992575830356,236,1577
27.748,1897,353400,0,353400,61500,609.52380952381,292.857142857143,31.0822746668166,28.7435445124554,39026,31.54104,8359,34.5591944596218,32.7095334436842,2,0,4,8152,27.7652739175,28.2539623928571,210,2521.27
27.86321554,1914,365484,0,365484,61500,597.739130434783,297.101449275362,31.0822746668166,28.7435445124554,39027,31.40963,8112,34.5591944596218,34.88898603,2,0,4,7918,27.7652739175,28.1992575830356,207,2452.49
29.488,1930,478002,0,478002,110099,301.45247148289,139.542458808619,35.3020635236073,28.7435445124554,39239,31.59996,8531,34.5591944596218,32.7095334436842,2,0,4,8413,27.7652739175,28.1541662441428,789,1614.2
24.036,1932,365484,0,365484,61500,679.846153846154,337.912087912088,31.0822746668166,28.7435445124554,39169,31.46422,8073,30.9649256690123,29.3086427363303,2,0,4,7890,27.7652739175,28.2539623928571,182,1564.95
27.024,1937,147484,0,147484,132500,311.276073619632,812.883435582822,35.3020635236073,28.7435445124554,39268,31.64513,8122,30.9649256690123,32.7095334436842,2,0,4,7910,27.7652739175,28.4764425230949,163,2569
28.836,1958,270791,0,270791,89115,233.587548638132,115.583657587549,35.3020635236073,28.7435445124554,39293,31.62445,8504,34.5591944596218,40.8021444320833,2,0,4,8413,27.7652739175,28.2539623928571,771,1618.52
22.748,1966,0,10500,398987,132200,315.96875,826.25,31.0822746668166,35.077404580155,39624,31.44429,8610,30.9649256690123,32.7095334436842,6,0,4,6343,35.6141918974286,35.6377168864628,160,1576.94
22.696,1967,0,129522.600000001,706162,124650,416.6484375,973.828125,31.0822746668166,35.077404580155,39647,31.44017,8615,30.9649256690123,32.7095334436842,7,0,4,6325,35.6141918974286,36.12686497136,128,1557.26
23.904,1983,242240,0,242240,97700,391.497584541063,471.980676328502,31.0822746668166,28.7435445124554,39495,31.52342,8284,34.5591944596218,32.7095334436842,2,0,4,8156,27.7652739175,28.2539623928571,207,1587.58
30.264,1986,108907.38,5704.86,300804.58,0,268.228206700595,0,35.3020635236073,35.98250707128,39524,31.60375,8564,30.9649256690123,34.88898603,4.38,12157.25,4,8034,35.595766371938,35.2738148487903,165,1605.52
25.85188981,1992,220911,0,220911,43750,409.92039800995,217.661691542289,31.0822746668166,28.7435445124554,39618,31.52543,8428,30.9649256690123,32.7095334436842,2,0,4,8297,27.7652739175,28.2539623928571,201,1594.7
27.468,1998,79830.93,12612.948,456022.142,0,981.767034199004,0,35.3020635236073,35.98250707128,39560,31.57462,8530,36.9369363917544,29.3086427363303,7.19,28212.85,4,8371,35.595766371938,35.2738148487903,301,1636.46
29.132,1999,76827.05,16929.1260000001,493175.441,0,883.464253508133,0,35.3020635236073,35.98250707128,39579,31.58524,8715,36.9369363917544,32.7095334436842,7,21509.09,4,8303,35.595766371938,35.2738148487903,343,1634.06
29.356,2005,209000,0,209000,97700,377.450980392157,478.921568627451,31.0822746668166,28.7435445124554,39587,31.51698,8264,34.5591944596218,29.3086427363303,2,0,4,8193,27.7652739175,28.2539623928571,204,2536.28
25.776,2008,221886,0,221886,118125,488.835294117647,694.852941176471,31.0822746668166,28.7435445124554,39586,31.5239,8326,34.5591944596218,29.3086427363303,2,0,4,8154,27.7652739175,28.2539623928571,170,1587
25.54,2011,208000,0,208000,90625,417.582417582418,497.93956043956,31.0822746668166,28.7435445124554,39657,31.47911,8220,34.5591944596218,32.7095334436842,2,0,4,8025,27.7652739175,28.2539623928571,182,1580
23.77308795,2018,448250,0,448250,41200,334.378920953576,51.693851944793,35.3020635236073,28.7435445124554,39822,31.59294,8527,34.5591944596218,32.7095334436842,2,0,4,8392,27.7652739175,28.2539623928571,797,1604.38
27.38,2020,0,6000,213161,136860,428.769911504425,1211.15044247788,35.3020635236073,35.077404580155,39614,31.58751,8201,34.5591944596218,32.7095334436842,4,0,3,6524,35.6141918974286,34.8585363573141,113,565.9
26.296,2028,71526.04,16016.1800000001,471654.607,0,1662.43504204417,0,35.3020635236073,35.98250707128,39627,31.57789,8700,30.9649256690123,40.8021444320833,6.85,24395.5,4,8400,35.595766371938,35.2738148487903,150,1607.48
29.396,2029,69275.02,16887.9260000001,491530.971,0,933.225576628473,0,35.3020635236073,35.98250707128,39630,31.57814,8723,36.9369363917544,34.88898603,7,22943.48,4,8364,35.595766371938,35.2738148487903,356,1624.2
26.532,2059,77833.97,12724.388,460490.441,0,1570.96193519017,0,35.3020635236073,35.98250707128,40091,31.59258,8250,30.9649256690123,32.7095334436842,7,21843.74,4,7982,35.595766371938,32.93,170,1636
23.48,2075,60694.29,12636.288,468715.291,0,1583.62978498877,0,35.3020635236073,35.98250707128,40136,31.60701,8208,36.9369363917544,32.7095334436842,7,25025.23,4,7990,35.595766371938,35.2738148487903,168,1641.03
26.276,2086,0,13306,498415,501474,269.954924874791,279.061769616027,31.0822746668166,23.19,40289,31.44939,8111,34.5591944596218,29.3086427363303,1,0,4,8043,32.6831244593204,36.9909862812121,1797,1587.98
26.412,2099,0,10080,974232,1120000,447.402320185615,519.721577726218,35.3020635236073,44.1583190845455,40374,31.53287,8480,36.9369363917544,34.88898603,1,0,4,8337,32.6831244593204,31.4914543142373,2155,1606.67
23.716,2106,73388.12,11702.742,505528.737,0,1537.91042050991,0,35.3020635236073,35.98250707128,40216,31.59266,8527,34.5591944596218,34.88898603,7,18190.5,4,8356,35.595766371938,35.2738148487903,196,1616.89
30.128,2108,79422.17,11633.242,493460.297,0,1542.14228011591,0,35.3020635236073,35.98250707128,40238,31.56728,8518,34.5591944596218,29.3086427363303,8,16764.62,4,8272,35.595766371938,35.2738148487903,176,1696.5
27.556,2114,73786.12,10584.896,495568.117,0,1569.3710376867,0,35.3020635236073,35.98250707128,40231,31.56723,8532,34.5591944596218,29.3086427363303,8,18185.5,4,8348,35.595766371938,35.2738148487903,196,1614.1
27.572,2124,72682.12,12081.772,602675.61932,0,838.53622774147,0,35.3020635236073,35.98250707128,40301,31.58594,8775,30.9649256690123,32.7095334436842,7,22985.5,4,8528,35.595766371938,35.2738148487903,190,1094.79
30.31861183,2127,0,7560,588630,846560,257.909454061252,375.747891699956,35.3020635236073,44.1583190845455,40383,31.55127,8480,36.9369363917544,32.7095334436842,1,0,4,8377,32.6831244593204,31.4914543142373,2253,1676.81
23.696,2129,78338.26,12217.352,555384.612683637,0,1362.07722986804,0,35.3020635236073,35.98250707128,40294,31.59678,8737,30.9649256690123,29.3086427363303,8,16769.62,4,8464,35.595766371938,35.2738148487903,194,1614.19
26.236,2132,0,5000,235662,95710,327.434210526316,629.671052631579,31.0822746668166,35.077404580155,40315,31.52574,8630,34.5591944596218,32.7095334436842,4,0,4,7018,35.6141918974286,36.9909862812121,152,1589.13
23.924,2137,74396.26,12342.202,537063.062683637,0,717.730769170459,0,35.3020635236073,35.98250707128,40287,31.60762,8720,30.9649256690123,32.7095334436842,8,12230.62,4,8470,35.595766371938,35.2738148487903,192,1609.85
28.78,2162,65495.16,12138.882,643959.74932,0,1553.23109848991,0,35.3020635236073,35.98250707128,40347,31.54912,8549,30.9649256690123,32.7095334436842,8,22047.5,4,8366,35.595766371938,35.2738148487903,192,1611
27.02,2164,112151.89,10806.136,684885.18932,0,1462.24155357184,0,35.3020635236073,35.98250707128,40584,31.57118,8660,30.9649256690123,32.7095334436842,7,13670.01,4,8498,35.595766371938,35.2738148487903,195,1633.07
29.072,2166,71446.02,11508.682,647514.13932,0,1610.68706457849,0,35.3020635236073,35.98250707128,40410,31.54529,8478,34.5591944596218,40.8021444320833,8,9025.62,4,8232,35.595766371938,35.2738148487903,202,1589.19
23.408,2173,85929.08,11332.722,597718.40932,0,1508.98299717236,0,35.3020635236073,35.98250707128,40408,31.61716,8318,30.9649256690123,40.8021444320833,7,21048.74,4,8032,35.595766371938,35.2738148487903,165,1648.23
27.532,2185,114010.03,13473.418,698766.905683637,0,1558.2542998511,0,35.3020635236073,35.98250707128,40589,31.59987,8560,34.5591944596218,32.7095334436842,8,9035.62,4,8350,35.595766371938,35.2738148487903,188,1625.46
30.188,2187,84319.83,12161.252,667558.575683636,0,1472.0697384876,0,35.3020635236073,35.98250707128,40469,31.58575,8670,36.9369363917544,32.7095334436842,8,16800.97,4,8408,35.595766371938,35.2738148487903,198,1645.5
26.76028006,2192,119005.74,11954.442,639653.70932,0,1293.48159173567,0,35.3020635236073,35.98250707128,40588,31.61368,8563,30.9649256690123,29.3086427363303,7,22469.62,4,8054,35.595766371938,35.2738148487903,168,1630
26.68,2193,89884.08,12297.392,656319.13932,0,693.361614538137,0,35.3020635236073,35.98250707128,40486,31.60771,8776,34.5591944596218,32.7095334436842,7,13830.62,4,8524,35.595766371938,35.2738148487903,194,1614.19
28.208,2202,108593.98,12413.468,646205.21932,0,1558.2945838242,0,35.3020635236073,35.98250707128,40548,31.5781,8530,30.9649256690123,32.7095334436842,8,10451.5,4,8298,35.595766371938,35.2738148487903,182,1620.53
24.244,2203,105535.85,10774.366,671238.37932,0,1368.52394562423,0,35.3020635236073,35.98250707128,40523,31.57501,8700,34.5591944596218,29.3086427363303,7,27109.01,4,8542,35.595766371938,35.2738148487903,206,1633.13
27.74933842,2205,104951.02,11246.322,641387.09932,0,1663.20729231918,0,35.3020635236073,35.98250707128,40559,31.54897,8500,34.5591944596218,40.8021444320833,8,9025.62,4,8250,35.595766371938,35.2738148487903,194,1595.22
27.824,2206,117808.03,11756.202,678272.62932,0,1284.85649513351,0,35.3020635236073,35.98250707128,40565,31.5676,8650,30.9649256690123,29.3086427363303,7,24088.13,4,8490,35.595766371938,35.2738148487903,196,1761.73
24.276,2211,53674.1,10301.486,613693.94,136681.79,1533.59491700793,589.562124681924,35.3020635236073,35.98250707128,40661,31.62717,8281,30.9649256690123,32.7095334436842,7,12589,4,8056,35.6167771440357,35.5281380599673,156,1623.49
23.452,2220,0,10080,846972,682210,381.098360655738,310.66029143898,35.3020635236073,44.1583190845455,40854,31.52916,9958,36.9369363917544,34.88898603,1,0,4,9840,32.6831244593204,31.4914543142373,2196,1365.4387
27.78,2221,0,10080,836472,727700,325.60756501182,286.72182821119,35.3020635236073,44.1583190845455,40846,31.5342,10144,36.9369363917544,32.7095334436842,1,0,4,9711,32.6831244593204,31.4914543142373,2538,1047.54
23.00821016,2245,187809.883608,6971.13600000001,491863.37,0,301.163649557375,0,35.3020635236073,35.98250707128,41001,31.63968,8242,30.9649256690123,34.88898603,1,40004.88,4,7987,35.595766371938,35.2738148487903,2058,1636.66
24.508,2250,222655.408144,11405.966,851362.14,627756.42,1407.22309125735,1033.75996027953,35.3020635236073,35.98250707128,41091,31.63296,9870,34.5591944596218,40.8021444320833,1,168472.16,8,9652,41.6378872642857,28.2539623928571,2001,2059.65
25.484,2252,170245.263608,7416.75600000001,669709.6,0,352.689406622048,0,35.3020635236073,35.98250707128,41039,31.61058,8150,34.5591944596218,34.88898603,1,47252.02,4,7861,35.595766371938,35.2738148487903,2060,3260.76
32.70993787,1519,0,45500,2541052,137550,13205.0847457627,777.118644067797,31.0822746668166,35.077404580155,37732,31.6031,8540,34.5591944596218,32.7095334436842,3,500,3,7004,32.6831244593204,34.7670552437801,177,596
35.02434343,1523,0,5000,207337,135740,316.32,775.657142857143,31.0822746668166,35.077404580155,37719,31.54523,8198,30.9649256690123,32.7095334436842,3,0,3,6633,35.6141918974286,35.0860876976107,175,565.58
38.48,1525,0,3500,201236,133607,355.6875,835.04375,35.3020635236073,35.077404580155,37754,31.54521,8112,30.9649256690123,32.7095334436842,3,0,4,6468,35.6141918974286,35.2738148487903,160,2771.06
33.27003426,1529,0,0,140135,284000,142.558494404883,288.911495422177,31.0822746668166,28.7435445124554,37636,31.49233,8225,34.5591944596218,32.7095334436842,1,0,3,7450,32.6831244593204,32.0910640566598,983,563.009999999999
34.33198681,1538,0,0,186984,290030,111.765690376569,173.359234907352,31.0822746668166,28.7435445124554,37684,31.48299,8225,27.1641634838889,32.7095334436842,1,0,4,8077,32.6831244593204,31.4914543142373,1673,1575.18
35.07129045,1543,0,0,189966,291891,113.888489208633,174.994604316547,31.0822746668166,28.7435445124554,37676,31.46139,8238,27.1641634838889,32.7095334436842,1,0,4,8022,32.6831244593204,31.6564402732465,1668,1563.71
31.19237239,1546,0,0,212226,290950,127.846987951807,175.271084337349,31.0822746668166,28.7435445124554,37701,31.4544,8225,34.5591944596218,32.7095334436842,1,0,4,7982,32.6831244593204,31.766430912586,1660,1565.28
36.91160307,1561,99400,6000,286770,30700,856.896551724138,264.655172413793,35.3020635236073,28.7435445124554,37743,31.64331,8300,30.9649256690123,32.7095334436842,4,0,4,8178,27.7652739175,33.0486486590448,116,2655.79
34.89567384,1563,0,3000,175200,130000,4350,13000,35.3020635236073,28.7435445124554,37774,31.6183,8047,34.5591944596218,29.3086427363303,3,0,3,6276,32.6831244593204,31.4914543142373,10,572
36.51621832,1567,0,0,187216,291500,118.191919191919,184.027777777778,31.0822746668166,28.7435445124554,37684,31.54204,8237,34.5591944596218,32.7095334436842,1,0,4,8132,32.6831244593204,31.6014449535767,1584,2529.02
33.312,1571,0,4000,204202,0,2.94117647058824,0,31.0822746668166,35.077404580155,37810,31.46127,9250,30.9649256690123,29.3086427363303,3,0,4,6750,35.595766371938,35.2738148487903,170,1565.88
37.176,1575,0,5000,138854,0,2.57731958762887,0,31.0822746668166,35.077404580155,37810,31.59868,8550,27.9264454507692,32.7095334436842,3,0,4,6926,35.595766371938,35.2738148487903,194,2480.9
31.38,1579,0,4000,190354,0,6.17283950617284,0,31.0822746668166,35.077404580155,37810,31.58893,8540,27.9264454507692,32.7095334436842,3,0,4,6803,35.595766371938,35.2738148487903,81,2492.53
39.324,1609,0,0,90365,135000,53.6609263657957,80.166270783848,31.0822746668166,28.7435445124554,37896,31.45611,8200,34.5591944596218,32.7095334436842,1,0,4,8071,32.6831244593204,31.3943295565958,1684,1562.69
32.644,1610,0,8000,285938,17640,349,77.3684210526316,31.0822746668166,35.077404580155,38077,31.46399,9304,30.9649256690123,32.7095334436842,4,0,4,8906,32.6831244593204,34.8125191431246,228,2474.1
39.388,1612,0,5000,195096,130557,153.69375,407.990625,35.3020635236073,35.077404580155,37963,31.59617,8180,36.9369363917544,29.3086427363303,3,0,4,6701,35.6141918974286,35.357352992579,320,1599.33
34.48819999,1616,0,5000,203324,135187,265.5,689.729591836735,31.0822746668166,35.077404580155,38226,31.61293,8520,27.1641634838889,32.7095334436842,3,0,4,6884,35.6141918974286,35.8478513638832,196,2448
34.24012514,1621,0,11000,349712,35260,567.943548387097,142.177419354839,31.0822746668166,35.077404580155,38153,31.46258,9118,36.9369363917544,32.7095334436842,4,0,4,8933,32.6831244593204,34.7134337839456,248,2502.37
34.904,1624,0,11000,384756,17377,8127,1737.7,31.0822746668166,35.077404580155,38205,31.44973,9300,36.9369363917544,32.7095334436842,5,158149,4,9010,34.904,34.8425873312286,10,2478
36.2429405,1626,0,0,220080,215000,132.310659898477,218.274111675127,31.0822746668166,28.7435445124554,38119,31.45046,8229,34.5591944596218,29.3086427363303,2,0,4,7339,35.6141918974286,31.4914543142373,985,1562.89
35.576,1627,0,0,159000,350000,98.6352357320099,217.12158808933,31.0822746668166,28.7435445124554,38078,31.46737,8250,34.5591944596218,32.7095334436842,1,0,4,8042,32.6831244593204,31.8764215519255,1612,2530.91
38.304,1650,0,5000,194756,136548,307.685393258427,767.123595505618,31.0822746668166,35.077404580155,38258,31.5407,8270,30.9649256690123,32.7095334436842,3,0,3,6619,35.6141918974286,34.8718344328444,178,1505.18
32.59924597,1671,0,5000,201224,138234,330.284023668639,817.952662721893,31.0822746668166,35.077404580155,38295,31.59139,8345,34.5591944596218,32.7095334436842,3,0,4,6710,35.6141918974286,35.937397397591,169,2459.33
32.49670036,1672,0,5000,200636,137740,288.191489361702,732.659574468085,31.0822746668166,35.077404580155,38307,31.58082,8615,36.9369363917544,32.7095334436842,3,0,4,6928,35.6141918974286,35.9752210029365,188,2501.64
36.86935873,1684,0,14000,429998,16852,7564.2,1685.2,31.0822746668166,35.077404580155,38377,31.46773,9270,34.5591944596218,29.3086427363303,6,0,4,8974,32.6831244593204,34.4684095497287,10,2479.72
32.723344,1688,0,0,367506,140000,638.885844748858,639.269406392694,31.0822746668166,28.7435445124554,38302,31.51931,8418,34.5591944596218,32.7095334436842,2,0,4,8220,32.6831244593204,31.986412191265,219,1591.31
35.592,1697,0,11000,354812,18955,13160,3159.16666666667,31.0822746668166,35.077404580155,38396,31.48515,9315,30.9649256690123,32.7095334436842,5,0,4,9024,32.6831244593204,34.3640291248882,6,1576.79
32.712,1698,0,12500,376598,15300,7308,1530,31.0822746668166,35.077404580155,38377,31.48419,9260,36.9369363917544,32.7095334436842,5,0,4,8958,32.6831244593204,34.3470094193286,10,1010.52
33.524,1706,0,0,383200,49250,580.616740088106,216.960352422907,31.0822746668166,28.7435445124554,38375,31.49672,8298,30.9649256690123,32.7095334436842,2,0,4,8071,32.6831244593204,31.4914543142373,227,1565.23
33.756,1710,0,0,383200,49250,565.665236051502,211.37339055794,31.0822746668166,28.7435445124554,38382,31.50115,8326,34.5591944596218,32.7095334436842,2,0,4,8082,32.6831244593204,31.4914543142373,233,1566.99
38.388,1720,0,12000,360664,17595,500.95,109.96875,31.0822746668166,35.077404580155,38458,31.48023,9250,36.9369363917544,32.7095334436842,5,0,4,9016,32.6831244593204,34.7227642442783,160,1566.98
34.848,1725,0,5000,163048,134117,233.802259887006,757.723163841808,31.0822746668166,35.077404580155,38593,31.54317,8215,30.9649256690123,32.7095334436842,3,0,3,6657,35.6141918974286,35.1950716810008,177,561.29
31.244,1726,0,5000,194960,135237,392.584,1081.896,31.0822746668166,35.077404580155,38592,31.51928,8230,36.9369363917544,32.7095334436842,3,0,4,6560,35.6141918974286,35.0207457740128,125,1677.04
35.16005354,1727,0,8500,352366,16203,4754.58823529412,953.117647058824,31.0822746668166,35.077404580155,38465,31.4668,9260,34.5591944596218,29.3086427363303,5,0,4,9002,32.6831244593204,34.3203519984584,17,1561.77
33.272,1755,383200,0,383200,49250,580.616740088106,216.960352422907,31.0822746668166,28.7435445124554,38580,31.52156,8303,34.5591944596218,32.7095334436842,2,0,4,8110,27.7652739175,28.2539623928571,227,1580.06
32.44123301,1757,383200,0,383200,49250,613.023255813953,229.06976744186,31.0822746668166,28.7435445124554,38558,31.42852,8202,34.5591944596218,38.0724890142857,2,0,4,7913,27.7652739175,28.2539623928571,215,1556
35.212,1760,0,3500,125510,173250,372.4,1050,31.0822746668166,35.077404580155,38613,31.53151,8282,34.5591944596218,32.7095334436842,2,0,4,7252,35.6141918974286,35.3474734248704,165,1586.45
37.3,1765,383200,0,383200,49250,639.805825242718,239.077669902913,31.0822746668166,28.7435445124554,38576,31.42752,8204,34.5591944596218,32.7095334436842,2,0,4,7896,27.7652739175,28.2539623928571,206,2475.01
36.55831701,1767,383200,0,383200,49250,596.380090497738,222.850678733032,31.0822746668166,28.7435445124554,38608,31.54289,8360,34.5591944596218,34.88898603,2,0,4,8136,27.7652739175,28.2539623928571,221,1589.54
36.764,1774,383200,0,383200,49250,615.88785046729,230.140186915888,31.0822746668166,28.7435445124554,38621,31.528,8451,27.1641634838889,29.3086427363303,2,0,4,8225,27.7652739175,28.2539623928571,214,2515.09
37.9403326,1779,0,3000,105800,134524,3422,10348,35.3020635236073,35.077404580155,38637,31.59531,8190,34.5591944596218,29.3086427363303,2,0,4,6482,35.6141918974286,31.8727020277894,13,1587.84
33.424,1790,383200,0,383200,49250,618.779342723005,231.220657276995,31.0822746668166,28.7435445124554,38673,31.46733,8253,34.5591944596218,29.3086427363303,2,0,4,8014,27.7652739175,35.258,213,1576.55
31.58,1798,365750,0,365750,61500,589.761904761905,292.857142857143,31.0822746668166,28.7435445124554,38907,31.53877,8339,27.1641634838889,32.7095334436842,2,0,4,8137,27.7652739175,28.2290133556785,210,2535.54
34.4,1805,383200,0,383200,49250,639.805825242718,239.077669902913,31.0822746668166,28.7435445124554,38754,31.5072,8242,27.1641634838889,29.3086427363303,2,0,4,8083,27.7652739175,28.2539623928571,206,1576.36
36.31888501,1807,504800,0,504800,98500,336.883116883117,127.922077922078,35.3020635236073,28.7435445124554,38705,31.60346,8500,34.5591944596218,34.88898603,2,0,4,8380,27.7652739175,28.2539623928571,770,1610.1
38.86579378,1810,504800,0,504800,98500,323.441396508728,122.817955112219,35.3020635236073,28.7435445124554,38723,31.59383,8480,34.5591944596218,40.8021444320833,2,0,4,8385,27.7652739175,28.0294210582499,802,1599.02
31.956,1811,504800,0,504800,98500,301.97904540163,114.668218859139,35.3020635236073,28.7435445124554,38720,31.58863,8526,30.9649256690123,32.7095334436842,2,0,4,8434,27.7652739175,27.9545739467142,859,1629.02
37.32541472,1818,0,1750,193889,131432,167.423566878981,418.573248407643,31.0822746668166,35.077404580155,38818,31.58488,8260,30.9649256690123,29.3086427363303,3,0,3,6853,35.6141918974286,35.6449584096048,314,550.410000000001
31.108,1821,0,5000,195691,130760,329.3125,817.25,31.0822746668166,35.077404580155,38807,31.54091,8525,30.9649256690123,32.7095334436842,3,0,3,6959,35.6141918974286,36.0506390444663,160,590.22
34.4131975,1831,0,5250,204952,139132,175.067901234568,429.41975308642,35.3020635236073,35.077404580155,38994,31.61702,8260,27.9264454507692,32.7095334436842,3,0,4,6727,35.6141918974286,35.2341996682192,324,1590
36.416,1834,509250,0,509250,98929,316.199270959903,120.205346294046,35.3020635236073,28.7435445124554,38854,31.59103,8510,30.9649256690123,34.88898603,2,0,4,8398,27.7652739175,27.9545739467142,823,1616.61
32.812,1835,0,6250,195510,135360,322.496894409938,840.745341614907,31.0822746668166,35.077404580155,38972,31.59039,8295,34.5591944596218,32.7095334436842,3,0,3,6703,35.6141918974286,35.6495971889372,161,1435.19
